age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
57764,34.37894493,0.800173731,32.64148186,33.87486764,34.48679667,34.97419442,35.61923863,1.070536709,92
57750,33.82516053,0.784666144,32.11826818,33.33403757,33.92565416,34.40781351,35.03966936,1.069290258,93
57736,33.47652918,0.774743641,31.7820411,32.98613571,33.57430494,34.0518581,34.68372283,1.066766013,96
57722,33.83716063,0.778748724,32.15018754,33.35438233,33.93749097,34.41143661,35.05833789,1.067206218,95
57708,33.11654277,0.769198833,31.42529148,32.63446471,33.2130683,33.68172161,34.33274823,1.065088963,98
57700,34.29682398,0.787627352,32.58736125,33.79691526,34.40086838,34.88404696,35.52312101,1.067980344,94
57687,34.31135657,0.78958821,32.58554631,33.81473905,34.40964072,34.90024248,35.54029571,1.067991639,95
57673,33.87080539,0.784019317,32.17197512,33.38391762,33.9692859,34.45850165,35.08730059,1.067759668,96
57659,34.85398776,0.802564623,33.10443885,34.35088534,34.95869131,35.45424085,36.08991369,1.069479406,93
57645,35.16128555,0.806973305,33.40322759,34.65147704,35.26740439,35.75985171,36.40917363,1.070671252,91
57632,35.1984875,0.809929554,33.42745185,34.68999279,35.30952838,35.80207923,36.45265907,1.07188685,91
57619,35.96062461,0.816884041,34.1733878,35.44667131,36.0668654,36.57464245,37.21943682,1.071794698,91
57606,34.9159464,0.804017331,33.15369001,34.41217633,35.01670922,35.5143934,36.16104611,1.071935569,90
57593,34.58403905,0.802426104,32.84231356,34.08300501,34.68917192,35.18115244,35.82242971,1.070314993,92
57580,35.45902483,0.814225114,33.69271341,34.95166871,35.5699976,36.06613036,36.71099716,1.072159429,90
57566,35.41988787,0.811620091,33.64407011,34.91432801,35.52867176,36.02733494,36.6697917,1.070553876,92
57553,35.37920508,0.811315169,33.6147601,34.87101371,35.48604205,35.98693602,36.61794978,1.071770306,91
57540,34.89117879,0.857492424,33.05903987,34.35018597,34.97725601,35.50811383,36.30661032,1.059555818,110
57527,34.7230524,0.798056842,32.98863875,34.22167473,34.82607535,35.31755545,35.95904358,1.070797935,92
57514,34.19517499,0.789087884,32.46810227,33.69958342,34.29685218,34.7816255,35.42354662,1.067740555,95
57500,33.98884873,0.790585393,32.27166648,33.49619799,34.08614468,34.57994127,35.21618784,1.06987263,92
57487,35.00468391,0.807754936,33.24424854,34.50127675,35.11086377,35.60619673,36.25042827,1.071791028,91
57478,34.56718169,0.915845612,32.59686718,33.98846655,34.65064072,35.21220713,36.1075252,1.05168048,120
57474,34.37334482,0.796377995,32.64926894,33.86829552,34.47923016,34.96578209,35.60067799,1.071502093,91
57461,34.49432083,0.803317002,32.7532569,33.98720679,34.59927621,35.0959424,35.73260084,1.071243922,91
57448,34.38580783,0.797560254,32.65386494,33.88068381,34.48968666,34.98310353,35.61367883,1.069707967,93
57435,34.39449872,0.800543865,32.65363469,33.89764514,34.5023302,34.99175643,35.63495591,1.070455887,93
57421,34.25000919,0.79215077,32.52333316,33.75580952,34.35343379,34.83801694,35.4829293,1.068861284,94
57408,34.89840068,0.799899784,33.17129912,34.39678083,35.00095709,35.491844,36.13944142,1.069276814,93
57395,35.40485248,0.820942746,33.62813446,34.88871415,35.51532882,36.020122,36.66294171,1.072035677,90
57382,34.538307,0.793112223,32.81628042,34.04145155,34.64401245,35.12932762,35.77580447,1.069080179,93
57371,34.87861138,0.860803613,33.02033064,34.33989257,34.9610283,35.49743293,36.32190448,1.056219863,110
57369,34.89255943,0.794773373,33.16042103,34.38884137,34.99811447,35.48275551,36.12985481,1.068148596,94
57354,35.3524259,0.812302762,33.57570847,34.84136431,35.46912761,35.95463223,36.60707563,1.072423338,90
57338,35.46221966,0.817875223,33.66998878,34.95147843,35.57250468,36.06962642,36.71475224,1.072062841,90
57322,34.57394113,0.808336338,32.80259609,34.07014667,34.67552408,35.18042339,35.81875655,1.072019556,89
57306,34.84177443,1.076405791,32.60495186,34.14702282,34.88611992,35.5860077,36.806855,1.035306636,160
57290,34.03007187,0.788746509,32.31498321,33.53176796,34.1292083,34.6139059,35.26650339,1.068283008,94
57275,35.20223286,0.817776761,33.42505986,34.69176899,35.31562224,35.81185131,36.46064705,1.072180094,90
57259,34.87332626,0.803803724,33.09833609,34.37322913,34.97837172,35.47164322,36.11569529,1.070958637,92
57243,35.79955385,0.817269238,34.02244584,35.2873687,35.90929987,36.40852185,37.06084824,1.070779808,92
57226,34.64954779,0.799987606,32.89397629,34.15432453,34.74939213,35.24669221,35.88073568,1.070005602,93
57214,35.03160229,0.940314241,33.04129737,34.43577241,35.10326187,35.69646389,36.6709903,1.048675088,130
57209,35.20310571,0.806536682,33.4476147,34.70173372,35.31174053,35.80639034,36.44778398,1.071673631,90
57192,35.53141676,0.81785619,33.74455028,35.01792905,35.63448701,36.14505454,36.79377854,1.072978246,89
57175,34.6946196,0.804585796,32.938708,34.19054661,34.79415764,35.29197777,35.94365414,1.07055253,91
57158,34.18639375,0.790241303,32.47243849,33.69198551,34.29143575,34.77025748,35.42292152,1.069274208,94
57141,34.49190374,0.79945458,32.73013285,33.99327178,34.59301687,35.08387697,35.73214723,1.070866926,91
57125,34.99496951,0.81359789,33.22021434,34.48736529,35.1007574,35.60323336,36.25419829,1.071393396,91
57108,35.26997636,0.811097587,33.50010466,34.76604589,35.38088104,35.87281162,36.52781788,1.071072134,91
57091,34.93066524,0.804699769,33.18113659,34.42566718,35.03923508,35.5378335,36.17370913,1.070250685,93
57074,35.17237193,0.795316102,33.44007426,34.6798182,35.27622776,35.77088062,36.38065906,1.070614741,92
57057,34.27346524,0.798962146,32.52924309,33.77847436,34.37444836,34.86642993,35.51636784,1.069422294,93
56953,34.43243549,0.795067883,32.70572182,33.93105094,34.53275873,35.02105624,35.67035437,1.06981231,93
56941,33.8008471,1.021925118,31.65651262,33.14241969,33.85031231,34.5114565,35.66322436,1.038148873,150
56929,33.6571083,0.789867071,31.93778451,33.1609889,33.75519165,34.24414396,34.8904921,1.067040185,96
56917,33.98530006,1.017125579,31.83887932,33.34352083,34.0367469,34.69441085,35.82756267,1.037039874,160
56905,33.77024389,0.784446483,32.0719355,33.27655205,33.86748355,34.35449388,34.99225403,1.067898699,94
56893,34.13500088,0.793325233,32.39137271,33.63353072,34.23947612,34.72572917,35.3596999,1.070722192,92
56880,33.97964934,1.030319584,31.81598797,33.32359011,34.04339768,34.69288838,35.85798677,1.041417975,140
56868,34.27303965,0.79135597,32.54671932,33.78049702,34.37438792,34.86244528,35.50460031,1.067648172,96
56856,33.82581811,0.785516649,32.11043001,33.33398222,33.92588122,34.40844162,35.05489173,1.067690046,96
56821,34.00106326,1.240422651,31.47129468,33.19403004,34.03821938,34.84504326,36.3530325,1.024280521,230
56786,33.55890726,0.78294101,31.8516555,33.07165714,33.65907674,34.13841888,34.78191639,1.067792774,95
56752,34.04120637,1.238987641,31.5112334,33.23122763,34.0777708,34.88516815,36.39138172,1.027136892,200
56718,34.19811611,0.790629245,32.47598092,33.70087932,34.29903662,34.78538702,35.4379269,1.067708553,95
56686,33.50198273,0.775572464,31.82337417,33.01514992,33.60044722,34.08155048,34.70486375,1.068407885,94
56621,33.24069896,0.777426147,31.53814424,32.75472515,33.33414251,33.82166339,34.45734639,1.065748457,97
56601,33.66104113,1.057109342,31.45699025,32.97596955,33.71006309,34.39623974,35.58588533,1.033527687,170
56588,33.45888237,0.778249956,31.7547718,32.96674794,33.55134014,34.03806607,34.68110658,1.066438932,96
56555,33.75553671,0.78700156,32.04230523,33.26141513,33.85725435,34.33630683,34.98086203,1.067952508,95
56360,36.04667516,1.460205473,33.08190229,35.09544499,36.07119356,37.03291847,38.85127561,1.017603531,310
56262,33.8155029,0.868226511,31.92923107,33.26794987,33.89367115,34.44476105,35.26132827,1.054628025,110
56197,33.28267031,0.861162455,31.41667864,32.74149126,33.35976189,33.89762113,34.72716861,1.054442821,110
56138,34.5550922,0.807105617,32.79549384,34.05150615,34.6591075,35.1536735,35.81085091,1.06968258,93
56120,34.59561793,0.784670013,32.87353988,34.09640004,34.70494897,35.18532586,35.79755003,1.07126922,91
56119,34.58804673,0.825297679,32.76087414,34.0726044,34.68227771,35.19205121,35.9257714,1.063445096,100
56109,35.06500464,0.80115274,33.28790833,34.56795409,35.17214931,35.65444504,36.30526027,1.068629553,94
56099,34.12084718,0.78158911,32.40684644,33.62909248,34.2289228,34.70499792,35.32274762,1.069267299,94
56098,33.71226631,0.779821712,32.00146152,33.224851,33.81316667,34.29517446,34.90747096,1.069679894,92
56086,33.7125799,0.785112905,32.0004815,33.22004656,33.81143331,34.29163986,34.9390491,1.06701313,97
56079,34.10336212,0.902475164,32.17633935,33.53333589,34.17573211,34.74428598,35.66217378,1.05071137,120
56075,34.33741051,0.835452123,32.51546782,33.81354793,34.42248492,34.94489801,35.7055525,1.060239918,100
56064,34.9254504,0.802027459,33.17215658,34.42216746,35.03466335,35.52953582,36.15059261,1.070497309,92
56060,34.49490198,0.796337141,32.75820383,33.9972698,34.60091709,35.08614711,35.72441585,1.071408406,91
56052,33.92200744,0.786882516,32.21612616,33.43200654,34.01856371,34.50531691,35.15788669,1.067103278,96
56041,33.4666221,0.77872092,31.78185345,32.97520117,33.5656844,34.0435662,34.67741423,1.067796528,95
56040,33.58477296,0.813420267,31.82549579,33.07261838,33.67621939,34.1763242,34.90646002,1.060734458,100
56032,33.94326256,0.784346408,32.23338757,33.45316556,34.04451257,34.52249456,35.16559442,1.06866136,94
56020,33.94097402,0.778646189,32.23798221,33.45145651,34.04354626,34.51974509,35.15519531,1.067769337,95
56018,33.95313349,0.77983739,32.24412117,33.46092904,34.05529889,34.53345377,35.16385272,1.069539009,93
56007,34.4411625,0.795861019,32.70501484,33.94158022,34.54500675,35.03542966,35.67455254,1.06971408,92
56000,34.62073289,0.945663637,32.61737153,34.01972314,34.68676287,35.28198348,36.28483684,1.046634747,130
55993,34.76750961,0.849614768,32.92995922,34.23301573,34.85720157,35.38368648,36.164068,1.059513903,100
55985,34.49992765,0.812779463,32.72360592,33.99715125,34.60215661,35.09006712,35.79911091,1.065896602,97
55983,34.33348832,0.832815955,32.52721873,33.80584712,34.42837896,34.94146488,35.69280284,1.062148382,100
55981,34.44808038,0.790656431,32.72678028,33.96062825,34.55224995,35.04517842,35.65147163,1.0723062,91
