age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
55904,-1.17575458,0.097455434,-1.36695247,-1.241837527,-1.175684071,-1.109727487,-0.983957083,1.001937996,4500
55901,-1.175768004,0.097459058,-1.366335344,-1.2418965,-1.175725044,-1.109716819,-0.984047361,1.001933237,4500
55899,-1.175752381,0.097458939,-1.366521555,-1.24179043,-1.175829925,-1.109774191,-0.984001371,1.001929298,4600
55898,-1.175739345,0.097468517,-1.366983533,-1.241913896,-1.175800589,-1.109785956,-0.983950407,1.001931607,4600
55894,-1.175744117,0.097458981,-1.36676316,-1.241932632,-1.175661466,-1.109603041,-0.984380833,1.001926969,4600
55891,-1.175729215,0.097461097,-1.366492011,-1.241869146,-1.1755638,-1.109643992,-0.984346729,1.001938429,4500
55888,-1.175746887,0.097454055,-1.366474304,-1.241896825,-1.175721395,-1.109782484,-0.983994324,1.001933473,4500
55885,-1.175746319,0.097460115,-1.366659071,-1.241949202,-1.175558398,-1.109798116,-0.984147786,1.001940422,4500
55882,-1.175749157,0.097455628,-1.366394521,-1.24194449,-1.175630722,-1.109667972,-0.984176831,1.001939371,4500
55872,-1.175753454,0.097461815,-1.366923651,-1.241998343,-1.175630507,-1.109818446,-0.984009296,1.001931992,4600
55869,-1.175752528,0.097458009,-1.366510148,-1.241970041,-1.175840131,-1.10990412,-0.983940224,1.001931265,4600
55865,-1.175751008,0.097445865,-1.366641025,-1.242012394,-1.17576511,-1.10983955,-0.983770518,1.001932927,4600
55859,-1.175756016,0.097451576,-1.3667106,-1.241969784,-1.175629012,-1.109753844,-0.984105276,1.001927116,4600
55853,-1.175768337,0.097451718,-1.366858381,-1.241932172,-1.175674105,-1.109851712,-0.983916756,1.001931799,4600
55849,-1.175748827,0.097455523,-1.366726988,-1.241942017,-1.175918462,-1.109754061,-0.983896962,1.001935573,4500
55848,-1.17575392,0.097445231,-1.366758381,-1.241998329,-1.175778643,-1.10971996,-0.983483714,1.001935551,4500
55846,-1.175776757,0.097454495,-1.366871812,-1.241836476,-1.175835488,-1.109802828,-0.983604213,1.001931278,4600
55843,-1.175780361,0.097450644,-1.366845924,-1.242053906,-1.175884855,-1.109729419,-0.983395852,1.001928801,4600
55833,-1.175775969,0.097461974,-1.367103653,-1.24187506,-1.175769966,-1.109850695,-0.984312711,1.001937132,4500
55822,-1.175766026,0.097439838,-1.366270179,-1.24175676,-1.175748424,-1.109946523,-0.983945832,1.001925553,4600
55820,-1.17576232,0.0974363,-1.366723461,-1.241939051,-1.175738586,-1.109869669,-0.984173267,1.001932782,4600
55817,-1.175784185,0.097445348,-1.366934244,-1.241993633,-1.175687448,-1.10985565,-0.984544196,1.00192711,4600
55815,-1.175785153,0.097459347,-1.366941948,-1.241824348,-1.175707858,-1.109852148,-0.984503009,1.00192585,4600
55805,-1.175780444,0.097472004,-1.366426696,-1.241876099,-1.175691504,-1.109834081,-0.984053012,1.001925065,4600
55803,-1.175770696,0.097462594,-1.366605874,-1.241952259,-1.17562905,-1.109886155,-0.984474338,1.001930261,4600
55800,-1.175768722,0.097479252,-1.366618842,-1.241969311,-1.175615749,-1.109837385,-0.984150848,1.001929333,4600
55798,-1.175765088,0.097471161,-1.367145754,-1.241963139,-1.175642759,-1.109780474,-0.984094663,1.001927155,4600
55796,-1.175764909,0.097471878,-1.36669617,-1.241828673,-1.175552995,-1.10992262,-0.983891325,1.001924478,4600
55794,-1.175751067,0.097460029,-1.367175609,-1.241855844,-1.175631151,-1.10989129,-0.984337602,1.001925002,4600
55788,-1.175751482,0.097460616,-1.366485891,-1.24177504,-1.175653215,-1.109556303,-0.983867151,1.001930822,4600
55781,-1.175778005,0.097460069,-1.366791582,-1.242062047,-1.175635596,-1.109819807,-0.983778842,1.00191995,4600
55776,-1.175795036,0.097456206,-1.367100578,-1.241824255,-1.175614486,-1.109746035,-0.984099394,1.001934909,4500
55774,-1.175786952,0.097466426,-1.366845939,-1.242010489,-1.175594874,-1.109846658,-0.983959839,1.001932649,4600
55772,-1.175779021,0.097455446,-1.366722336,-1.241725887,-1.175585337,-1.109821693,-0.983821278,1.00192726,4600
55765,-1.175769693,0.097452646,-1.36680074,-1.241916592,-1.175702472,-1.109920011,-0.983586733,1.001930435,4600
55761,-1.175789427,0.097456644,-1.366810194,-1.241696833,-1.175738713,-1.109933796,-0.984515685,1.001928324,4600
55759,-1.175784053,0.097455205,-1.366847564,-1.241904938,-1.175784278,-1.109981963,-0.984460395,1.001932133,4600
55753,-1.175767648,0.097464812,-1.367004111,-1.2419345,-1.175681689,-1.109823418,-0.984358894,1.001935628,4500
55749,-1.175756722,0.097456197,-1.366644783,-1.241831175,-1.175677482,-1.109825401,-0.983963273,1.001921378,4600
55741,-1.175760003,0.097463308,-1.366915114,-1.241885748,-1.175783457,-1.109715427,-0.984335974,1.001930781,4600
55739,-1.175761217,0.097465806,-1.366967787,-1.241781118,-1.175684486,-1.109889426,-0.984055695,1.001933475,4500
55734,-1.175771981,0.097454385,-1.367086573,-1.241644304,-1.175958348,-1.109866095,-0.983708257,1.001927379,4600
55732,-1.175776133,0.097458236,-1.366880853,-1.241974437,-1.175683714,-1.11009819,-0.983987037,1.001924742,4600
55722,-1.175771139,0.097454209,-1.366721498,-1.241871547,-1.175846062,-1.109828374,-0.984025137,1.001923798,4600
55715,-1.175769104,0.097455484,-1.366809931,-1.242011901,-1.17567151,-1.109989668,-0.983885584,1.001919056,4600
55712,-1.175760288,0.097473231,-1.36695905,-1.241933892,-1.17566439,-1.109901142,-0.98367709,1.001927574,4600
55710,-1.17576731,0.097463998,-1.366757932,-1.241861972,-1.175636054,-1.109755629,-0.983944428,1.001929753,4600
55708,-1.175761877,0.097462351,-1.366694004,-1.241764245,-1.175471778,-1.109838147,-0.984156423,1.00193195,4600
55698,-1.17578372,0.09743091,-1.366576565,-1.241841427,-1.175703005,-1.109845838,-0.984425856,1.001933502,4500
55697,-1.17578134,0.097437874,-1.36665701,-1.241873268,-1.1756185,-1.109832707,-0.984097846,1.001932703,4600
55686,-1.17577423,0.0974417,-1.366634337,-1.241861894,-1.17579034,-1.109806624,-0.984127478,1.001931304,4600
55679,-1.175755444,0.097443482,-1.36645095,-1.24176197,-1.175927701,-1.109908577,-0.983849897,1.001927651,4600
55674,-1.175751932,0.097457522,-1.366827368,-1.241800769,-1.175756903,-1.109905406,-0.983951749,1.001931245,4600
55673,-1.175758675,0.09746372,-1.366425616,-1.241943582,-1.175793952,-1.109949464,-0.984018091,1.001928496,4600
55660,-1.175750744,0.097448332,-1.366499093,-1.24175719,-1.175600886,-1.109938904,-0.983974713,1.001917967,4600
55649,-1.175770485,0.097462837,-1.36645561,-1.24192938,-1.175657228,-1.109805199,-0.984324758,1.001916804,4600
55644,-1.175779184,0.097455073,-1.366273274,-1.241670545,-1.175616623,-1.109914424,-0.9837901,1.001919227,4600
55628,-1.175762542,0.097455343,-1.366803702,-1.242035976,-1.175638108,-1.109820315,-0.984078426,1.001929407,4600
55622,-1.175780162,0.097474985,-1.367120179,-1.24197168,-1.175557091,-1.109784596,-0.983944086,1.001921842,4600
55619,-1.175792756,0.097465573,-1.366984332,-1.241931685,-1.175486097,-1.109973278,-0.983992894,1.001923855,4600
55607,-1.175762591,0.097446908,-1.366591365,-1.241716967,-1.175703805,-1.109811437,-0.984344343,1.001934247,4500
55594,-1.175763948,0.097465184,-1.366591566,-1.241772566,-1.175751762,-1.1098481,-0.983930271,1.001918904,4600
55589,-1.175766348,0.097467771,-1.36659875,-1.241827752,-1.175787917,-1.109784348,-0.984137031,1.001923039,4600
55560,-1.175751548,0.097472405,-1.366263436,-1.241934479,-1.175623198,-1.109656777,-0.984494602,1.001933585,4500
55553,-1.175744222,0.09744586,-1.36638749,-1.241802584,-1.17566058,-1.109846149,-0.983925157,1.001929385,4600
55550,-1.175755531,0.097467632,-1.366743636,-1.241858869,-1.175741668,-1.109882737,-0.984352945,1.001929855,4600
55520,-1.175767307,0.097445235,-1.36693988,-1.241992832,-1.175709088,-1.109930819,-0.984342649,1.001942963,4500
55485,-1.175774361,0.09747199,-1.366809528,-1.242141383,-1.175663166,-1.109940266,-0.984295768,1.001920067,4600
55450,-1.175726205,0.097470125,-1.366700601,-1.2418413,-1.175641271,-1.109789404,-0.98416833,1.001930106,4600
55448,-1.175733667,0.097472765,-1.366897156,-1.241777179,-1.175510571,-1.109812494,-0.984139755,1.001928605,4600
55411,-1.175732999,0.097460144,-1.366803906,-1.241738023,-1.175649695,-1.109888228,-0.984234717,1.001923024,4600
55376,-1.175764999,0.097457359,-1.367023338,-1.242024759,-1.175620223,-1.109861024,-0.984085139,1.001920249,4600
55345,-1.175767017,0.097457197,-1.366528227,-1.241846039,-1.17572642,-1.109794311,-0.984126352,1.00193218,4600
55332,-1.175755178,0.097466252,-1.366911762,-1.241886874,-1.175689124,-1.109861809,-0.984262716,1.001920765,4600
55257,-1.175737403,0.097458573,-1.36666538,-1.241881881,-1.175540823,-1.109857425,-0.983957689,1.001931216,4600
55197,-1.175748306,0.097459229,-1.366527266,-1.241695875,-1.175764429,-1.109914596,-0.984295555,1.0019247,4600
55138,-1.175740662,0.097442689,-1.366434475,-1.242010203,-1.175651265,-1.109817084,-0.984209369,1.001927622,4600
55079,-1.175735067,0.097459463,-1.366479949,-1.241996097,-1.175732079,-1.109760377,-0.984076014,1.001930548,4600
55021,-1.17574341,0.097449941,-1.366770968,-1.241751961,-1.175811175,-1.109610685,-0.984140947,1.001932689,4600
55011,-1.175762267,0.097464914,-1.366663694,-1.242038107,-1.175732216,-1.109911307,-0.983790132,1.001935035,4500
54963,-1.175756329,0.097461041,-1.366702001,-1.242139498,-1.175528985,-1.109885638,-0.984409557,1.001922664,4600
54936,-1.175755875,0.09745224,-1.366668384,-1.241783655,-1.175604123,-1.109784953,-0.984060082,1.001934983,4500
54916,-1.175744945,0.097462471,-1.366837227,-1.24176209,-1.175701824,-1.109685114,-0.98435073,1.001926321,4600
54895,-1.175749663,0.09745561,-1.366919148,-1.241870751,-1.175678179,-1.109878887,-0.98424148,1.001920165,4600
54865,-1.175759741,0.097444225,-1.366257658,-1.242128336,-1.175680169,-1.110014859,-0.984151697,1.001927519,4600
54853,-1.175734364,0.097470366,-1.366556857,-1.241903433,-1.175699771,-1.109923818,-0.984169425,1.001924055,4600
54777,-1.17574248,0.097460828,-1.36667932,-1.242088665,-1.175795198,-1.109856745,-0.984285675,1.001921447,4600
54769,-1.175742174,0.097462252,-1.366905414,-1.241878571,-1.175630186,-1.109762192,-0.984382022,1.001925088,4600
54696,-1.175773132,0.097453384,-1.366876676,-1.241836055,-1.175656536,-1.110049958,-0.983982746,1.001923582,4600
54684,-1.17576166,0.097469866,-1.366913056,-1.242012314,-1.175516625,-1.109711429,-0.98401152,1.001932767,4600
54683,-1.175758508,0.097476438,-1.366611096,-1.242094207,-1.175612378,-1.109746302,-0.983972836,1.001933421,4500
54660,-1.175770658,0.097459501,-1.366705951,-1.241826687,-1.1757135,-1.109679585,-0.984372403,1.001932742,4600
54644,-1.175768319,0.097448365,-1.366987483,-1.241823156,-1.17570658,-1.109757297,-0.983868925,1.001916003,4600
54620,-1.175771615,0.097453563,-1.366683058,-1.242005554,-1.175735043,-1.109776873,-0.984313098,1.001927702,4600
54604,-1.175733724,0.097483362,-1.366689003,-1.241741594,-1.17557904,-1.10983881,-0.983852161,1.001919178,4600
54603,-1.175739052,0.097480269,-1.366541626,-1.241681504,-1.175483541,-1.109629671,-0.984004764,1.001920939,4600
54579,-1.175758525,0.097455936,-1.366544747,-1.241895775,-1.175598303,-1.109887819,-0.984279495,1.001921589,4600
54563,-1.175758558,0.097473761,-1.366411377,-1.241901196,-1.175601594,-1.109821525,-0.984074028,1.001927236,4600
54535,-1.175766936,0.097450594,-1.36697795,-1.241914602,-1.175573617,-1.109728593,-0.984011185,1.001917662,4600
54525,-1.175769073,0.097444223,-1.365938519,-1.241825557,-1.175580118,-1.110010236,-0.983916841,1.001921503,4600
54523,-1.175774203,0.097433566,-1.366458322,-1.24204054,-1.175678046,-1.110036925,-0.983996572,1.001920052,4600
54499,-1.175749974,0.097472177,-1.366733193,-1.241927245,-1.175671906,-1.10984887,-0.983884348,1.001933404,4500
54483,-1.175760079,0.097471766,-1.366365402,-1.241780926,-1.17570738,-1.109883482,-0.983584604,1.001928126,4600
54458,-1.175775309,0.097452641,-1.366570112,-1.241917377,-1.175570631,-1.109783046,-0.984053944,1.001921346,4600
54444,-1.175770328,0.097446798,-1.366666644,-1.241786978,-1.175664256,-1.109894063,-0.983898632,1.001932286,4600
54440,-1.175757898,0.097461867,-1.367044061,-1.241862473,-1.175713163,-1.110011715,-0.984702029,1.001936344,4500
54413,-1.175770324,0.097442486,-1.366816558,-1.241690066,-1.175724016,-1.109910342,-0.984411861,1.001935998,4500
54355,-1.175746262,0.097438053,-1.366750719,-1.241841243,-1.175520987,-1.109905538,-0.984181863,1.001926303,4600
54328,-1.175757582,0.097429883,-1.366523569,-1.241987466,-1.175711315,-1.109792878,-0.984320667,1.00192647,4600
54292,-1.17575685,0.097459648,-1.366699713,-1.241777495,-1.175564094,-1.109970312,-0.984377664,1.001920871,4600
54283,-1.175756609,0.097470767,-1.366523424,-1.241945428,-1.175609948,-1.109946658,-0.983719729,1.001934557,4500
54266,-1.175739684,0.097447556,-1.366635733,-1.241943803,-1.175645202,-1.109869951,-0.984092914,1.001922166,4600
54265,-1.175733471,0.097457031,-1.366740388,-1.241967552,-1.175690557,-1.109804808,-0.983855387,1.001918472,4600
54251,-1.175770187,0.097452654,-1.366675628,-1.241971824,-1.17581734,-1.110038462,-0.984108024,1.001938691,4500
54233,-1.175777341,0.097439153,-1.366558635,-1.241817755,-1.175806011,-1.109821316,-0.984201874,1.001925521,4600
54211,-1.175766159,0.097479432,-1.36628157,-1.242019831,-1.175750505,-1.109793755,-0.983995368,1.001926703,4600
54197,-1.175764628,0.09744697,-1.366804198,-1.242005297,-1.175535804,-1.109979634,-0.984560914,1.001918359,4600
54188,-1.175771816,0.097453488,-1.36669458,-1.242010193,-1.17566995,-1.109828149,-0.984530054,1.001923209,4600
54170,-1.175762438,0.097464972,-1.36675894,-1.241904817,-1.175745915,-1.109659972,-0.984092917,1.001923049,4600
54157,-1.175762812,0.097453822,-1.366478596,-1.241899702,-1.175632314,-1.109909574,-0.984468758,1.001928408,4600
54134,-1.175755693,0.097440051,-1.366498093,-1.241990929,-1.175775207,-1.109897358,-0.984170964,1.001924297,4600
54125,-1.175747891,0.097454462,-1.366609901,-1.241834408,-1.175567419,-1.10978167,-0.983978454,1.001927797,4600
54116,-1.175754987,0.09744259,-1.366499369,-1.241851249,-1.175499253,-1.109940222,-0.98430626,1.001923603,4600
54107,-1.175738201,0.097445595,-1.366675745,-1.241874035,-1.175724313,-1.109922979,-0.984105542,1.001934247,4500
54098,-1.175749527,0.097440892,-1.366544636,-1.24170257,-1.175613026,-1.109919359,-0.98420002,1.001932272,4600
54089,-1.175730453,0.097452058,-1.366639663,-1.241849725,-1.1755846,-1.109874671,-0.983902105,1.001939065,4500
54080,-1.175736356,0.097442267,-1.36658885,-1.241795387,-1.175650107,-1.109908841,-0.984351065,1.001930624,4600
54067,-1.175757484,0.097468214,-1.366505892,-1.242000723,-1.175651229,-1.110061329,-0.984226291,1.001934522,4500
54062,-1.175756871,0.097470422,-1.366313644,-1.241838295,-1.175587493,-1.109908217,-0.984282323,1.001940136,4500
54060,-1.175761824,0.097471443,-1.366183589,-1.241858741,-1.175643718,-1.109785505,-0.984506993,1.001941448,4500
54054,-1.175753872,0.097450167,-1.366692557,-1.241811386,-1.175755978,-1.109777357,-0.98416142,1.001948032,4500
54053,-1.175755673,0.097452799,-1.36694003,-1.241846392,-1.175727569,-1.109797978,-0.983954417,1.0019443,4500
54052,-1.175745112,0.097444777,-1.366890123,-1.241767697,-1.17567295,-1.109720549,-0.984019562,1.001940669,4500
54051,-1.175736595,0.097438516,-1.366487339,-1.241723252,-1.175667485,-1.109775157,-0.984188976,1.001940264,4500
54050,-1.175736531,0.097441093,-1.366685201,-1.241852612,-1.175760624,-1.109773882,-0.984126675,1.001941039,4500
54048,-1.175726933,0.097447496,-1.366628513,-1.241881806,-1.175731361,-1.109740888,-0.984256146,1.001946296,4500
54045,-1.175729076,0.097457003,-1.366779282,-1.241917349,-1.175700641,-1.109776484,-0.984401624,1.001940869,4500
54044,-1.175727023,0.097463214,-1.366672862,-1.241838439,-1.175456393,-1.109728201,-0.984489199,1.001945227,4500
54042,-1.175726291,0.097460259,-1.36669189,-1.241845572,-1.175558006,-1.109726573,-0.983920441,1.001938331,4500
54038,-1.175731126,0.097456374,-1.366562284,-1.24174669,-1.175748269,-1.109579718,-0.984219414,1.001945928,4500
54035,-1.175736265,0.097449572,-1.366367174,-1.241737347,-1.175686992,-1.109731931,-0.984130731,1.001934424,4500
54032,-1.175728591,0.097453715,-1.36697722,-1.241768008,-1.175485846,-1.109717374,-0.984463117,1.001933512,4500
54029,-1.175737609,0.097448286,-1.366665626,-1.241868219,-1.175698874,-1.10976842,-0.984185821,1.001935386,4500
54024,-1.175735904,0.097448982,-1.366649784,-1.241813787,-1.175768989,-1.109678846,-0.984371017,1.001928908,4600
54021,-1.175735832,0.097466611,-1.36666702,-1.241800813,-1.175662531,-1.109884205,-0.984418424,1.001925205,4600
54018,-1.175739336,0.09746424,-1.366579799,-1.241606525,-1.17571569,-1.10984885,-0.983698044,1.001929559,4600
54010,-1.175732625,0.097442184,-1.366325148,-1.241628524,-1.175537829,-1.10995126,-0.984001609,1.001933696,4500
54008,-1.175743287,0.097464064,-1.366605173,-1.241801963,-1.175587609,-1.109914948,-0.98375794,1.001939792,4500
54007,-1.175737377,0.097461297,-1.367040878,-1.241805471,-1.175607972,-1.109955748,-0.983892404,1.00194358,4500
54004,-1.175734687,0.097472939,-1.366631892,-1.241702264,-1.175624004,-1.109832649,-0.983570148,1.001932445,4600
54000,-1.175738296,0.097453488,-1.36639367,-1.241692892,-1.175731677,-1.109834693,-0.9839405,1.001928094,4600
53998,-1.175741843,0.097463851,-1.366345838,-1.241900614,-1.175530172,-1.109872902,-0.984066255,1.00192795,4600
53991,-1.175746636,0.097458554,-1.366277927,-1.241907236,-1.175556569,-1.109902929,-0.983959109,1.001922489,4600
53972,-1.175750638,0.097467218,-1.366464231,-1.241684913,-1.175751427,-1.109751314,-0.984173139,1.001933937,4500
53969,-1.175742812,0.097471645,-1.36627596,-1.241765166,-1.175645471,-1.109648927,-0.984003789,1.001940755,4500
53965,-1.175722482,0.097482264,-1.366022498,-1.241775873,-1.175543589,-1.109755493,-0.984084773,1.001932492,4600
53963,-1.175736076,0.097465709,-1.36610257,-1.241910307,-1.175559102,-1.109902662,-0.984258375,1.001936854,4500
53946,-1.175734181,0.097470031,-1.366994862,-1.241848262,-1.175692326,-1.1096156,-0.983755773,1.001934733,4500
53936,-1.17570859,0.097460841,-1.366664795,-1.241862455,-1.17559905,-1.109998232,-0.983820092,1.001929709,4600
53926,-1.175739442,0.097471417,-1.366848004,-1.241917021,-1.175457188,-1.109803256,-0.983823071,1.001940172,4500
53914,-1.175758936,0.097470695,-1.366790105,-1.241833379,-1.175694231,-1.109858487,-0.98391301,1.001940203,4500
53903,-1.17575256,0.097450335,-1.36655103,-1.241867467,-1.175580128,-1.109761841,-0.984359809,1.001934423,4500
53901,-1.175766279,0.097450468,-1.36671852,-1.241903672,-1.175574395,-1.109813142,-0.984195459,1.00193642,4500
53891,-1.175764243,0.097429692,-1.366108525,-1.241876177,-1.175596445,-1.109888319,-0.984388339,1.001942665,4500
53871,-1.175752302,0.09743851,-1.367196575,-1.241783478,-1.175756169,-1.109864489,-0.983967686,1.001927649,4600
53862,-1.175755004,0.097448768,-1.36704607,-1.241695449,-1.175526799,-1.109785032,-0.984248916,1.001929886,4600
53837,-1.175760903,0.097454299,-1.367064968,-1.241825641,-1.175792118,-1.109790399,-0.984244216,1.001932762,4600
53832,-1.175750494,0.09743884,-1.366136497,-1.241807477,-1.175836628,-1.110082809,-0.983620915,1.001928295,4600
53819,-1.175784704,0.097446694,-1.366516798,-1.241673031,-1.175723509,-1.109932842,-0.984529975,1.001925288,4600
53680,-1.175752458,0.097451197,-1.366705607,-1.241700079,-1.175658267,-1.10979067,-0.984042433,1.001926098,4600
53673,-1.175733457,0.097460909,-1.366351961,-1.241865307,-1.175724862,-1.10971034,-0.984178341,1.00192595,4600
53667,-1.175741212,0.097449812,-1.366319273,-1.242067184,-1.17562712,-1.109752465,-0.984090369,1.00193467,4500
53652,-1.175739606,0.097467724,-1.366438999,-1.241845691,-1.175602899,-1.109734911,-0.983400732,1.001928552,4600
53646,-1.175749828,0.097453152,-1.366769053,-1.241932855,-1.175736547,-1.109769581,-0.984064339,1.001927266,4600
53613,-1.175720855,0.097461899,-1.366879416,-1.241790996,-1.175626652,-1.109744566,-0.98394162,1.001925199,4600
53605,-1.175720997,0.097453045,-1.366643656,-1.241779449,-1.175669567,-1.109779946,-0.98414204,1.001922965,4600
53590,-1.175744043,0.097451994,-1.366638909,-1.241793617,-1.175608757,-1.109844314,-0.984848761,1.001935049,4500
53572,-1.175744469,0.097452494,-1.367166329,-1.24195962,-1.175639472,-1.109735858,-0.98407586,1.001926066,4600
53555,-1.175738975,0.097457685,-1.366831355,-1.241764766,-1.175667085,-1.109950401,-0.984587379,1.001925664,4600
53551,-1.175732688,0.097468174,-1.366752102,-1.24173404,-1.175657315,-1.109834024,-0.984061885,1.001926413,4600
53546,-1.175712011,0.097460244,-1.366683505,-1.241654029,-1.17557493,-1.109734431,-0.984263849,1.001930802,4600
53542,-1.17573937,0.097463305,-1.366896089,-1.241875184,-1.175714713,-1.109979076,-0.984490823,1.001934806,4500
53538,-1.175727357,0.097456113,-1.366755496,-1.241976623,-1.17568939,-1.110036838,-0.984083909,1.001931967,4600
53534,-1.175728514,0.097445473,-1.366673987,-1.241814388,-1.175610768,-1.109884221,-0.984134013,1.001926461,4600
53525,-1.175739712,0.097455959,-1.366889599,-1.241861855,-1.175690814,-1.109832917,-0.984189267,1.001927208,4600
53513,-1.175744317,0.097466346,-1.366660236,-1.241872727,-1.175789684,-1.109576463,-0.984052969,1.001928899,4600
53504,-1.175738569,0.097447102,-1.366080203,-1.241686965,-1.175548707,-1.109630399,-0.983868892,1.001929243,4600
53494,-1.175747003,0.097437958,-1.366480309,-1.241613883,-1.175605689,-1.109723652,-0.984577257,1.001927102,4600
53483,-1.175719746,0.097439695,-1.366739442,-1.24176226,-1.175680292,-1.109742933,-0.984407998,1.001924147,4600
53473,-1.175715559,0.097463887,-1.36668642,-1.241739282,-1.175611747,-1.109784282,-0.983974271,1.001928001,4600
53464,-1.175726444,0.097464532,-1.36681188,-1.24180776,-1.175704125,-1.109718047,-0.98396868,1.001929571,4600
53453,-1.175742113,0.097440341,-1.366655142,-1.241833907,-1.1756837,-1.109662927,-0.983569141,1.001927279,4600
53443,-1.175734963,0.097437048,-1.366747607,-1.241893856,-1.175651122,-1.109820665,-0.98417205,1.001929697,4600
53434,-1.175750304,0.097459896,-1.366948614,-1.241927658,-1.175663224,-1.109858299,-0.984098509,1.001925806,4600
53422,-1.175739727,0.097443595,-1.366612433,-1.24199731,-1.175615424,-1.109673588,-0.984713365,1.001922062,4600
53413,-1.175738288,0.09745482,-1.366624165,-1.241872008,-1.175714277,-1.109820289,-0.984133026,1.00192963,4600
53404,-1.175734437,0.097445861,-1.366483244,-1.24184341,-1.175656796,-1.109722705,-0.984100466,1.001922781,4600
53385,-1.175737521,0.097446635,-1.366829031,-1.241952428,-1.175637502,-1.109684265,-0.984019997,1.001921984,4600
53343,-1.175761258,0.097457295,-1.36666138,-1.241844241,-1.175612675,-1.109752122,-0.984343868,1.0019313,4600
53304,-1.175774584,0.09744546,-1.36644638,-1.241952746,-1.175497148,-1.109820681,-0.983812954,1.001918348,4600
53262,-1.175765848,0.097450327,-1.366902633,-1.242102459,-1.175682777,-1.109982968,-0.984003726,1.001930947,4600
53229,-1.175757994,0.097443702,-1.366467998,-1.241920176,-1.175750623,-1.10987634,-0.984337228,1.001937327,4500
53200,-1.175742916,0.097463871,-1.366920342,-1.241908168,-1.175669739,-1.109900686,-0.984164591,1.001926366,4600
53162,-1.17577826,0.097466558,-1.366835273,-1.241857664,-1.175880143,-1.109971828,-0.98379102,1.001933841,4500
53123,-1.175759176,0.097470136,-1.366639888,-1.241778375,-1.175820614,-1.109789392,-0.984553242,1.001943139,4500
53084,-1.17574029,0.097461482,-1.366491166,-1.242029807,-1.175595523,-1.109827334,-0.984073819,1.001932845,4600
