age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
58208,21.30194423,0.498621779,20.31765189,20.96664838,21.30302277,21.63488953,22.28496906,1.003198198,2100
58202,21.3009134,0.498606486,20.31816248,20.96647456,21.3017983,21.6338154,22.28298748,1.003209219,2100
58197,21.29985627,0.498601339,20.31730165,20.96525183,21.29978098,21.63358141,22.28059674,1.003209042,2100
58192,21.29895478,0.498607758,20.31789748,20.96434141,21.30015654,21.63190221,22.28184347,1.003210671,2100
58191,21.29853483,0.498615754,20.31790436,20.9630821,21.30000516,21.63169708,22.28146077,1.003196945,2100
58189,21.29836,0.498619129,20.31788964,20.96406404,21.29955319,21.63102037,22.27869297,1.003202339,2100
58179,21.29633914,0.498526332,20.31629989,20.96168578,21.29668832,21.62937875,22.27401133,1.003200879,2100
58173,21.29528168,0.498681544,20.31287188,20.96038429,21.29612537,21.62859307,22.2758438,1.00319107,2100
58171,21.29487531,0.498743753,20.31306818,20.96099827,21.29597183,21.62728328,22.27568489,1.003216428,2100
58169,21.29454522,0.498728824,20.31349586,20.95992529,21.29623368,21.62747797,22.27288071,1.003216153,2100
58162,21.29311231,0.498605454,20.31170699,20.95842465,21.29517639,21.62666972,22.27189025,1.003222284,2100
58154,21.29163229,0.498695459,20.31080639,20.95590039,21.29310949,21.62542686,22.27320175,1.003226562,2100
58153,21.29144918,0.498633581,20.31205041,20.9562234,21.29257496,21.62455104,22.2721201,1.003222416,2100
58150,21.29096378,0.49864422,20.31215422,20.95598692,21.2928337,21.62377415,22.27307671,1.003229654,2100
58149,21.29074353,0.498665584,20.30982499,20.95590444,21.29233848,21.62367442,22.27105457,1.003222403,2100
58136,21.28826086,0.498741756,20.30768595,20.95373993,21.28890336,21.62205442,22.26916915,1.003230921,2100
58133,21.28778726,0.498775583,20.30599918,20.9540807,21.28851753,21.62115326,22.26639403,1.003221059,2100
58131,21.2872939,0.498699417,20.30682338,20.95287591,21.28863803,21.62029018,22.26842079,1.003218543,2100
58128,21.28662135,0.498784062,20.30501892,20.95325127,21.28746066,21.61958842,22.26748971,1.003222191,2100
58119,21.28518297,0.498605181,20.30417014,20.95113325,21.28780927,21.61789433,22.26695689,1.003215546,2100
58116,21.28458456,0.498570532,20.30474456,20.95112479,21.28730424,21.61841091,22.26615421,1.003215401,2100
58113,21.2840862,0.498626796,20.30397402,20.94945417,21.28680409,21.61788879,22.26794971,1.003212365,2100
58112,21.28380682,0.498670737,20.30536834,20.95001658,21.28718216,21.61753837,22.26418885,1.003212033,2100
58110,21.28342165,0.498578934,20.30297376,20.94906021,21.28580446,21.61677183,22.26520276,1.003218905,2100
58102,21.2819672,0.498613618,20.30118226,20.94726406,21.28376194,21.61510703,22.26466272,1.00322691,2100
58101,21.28175539,0.498627333,20.2986977,20.94695067,21.2838464,21.61535428,22.26281363,1.003222177,2100
58099,21.28145635,0.498584486,20.30209113,20.94638882,21.28275231,21.61452049,22.26201467,1.003212552,2100
58096,21.28084897,0.498491966,20.29832996,20.9464633,21.28257367,21.61418926,22.26177878,1.003225809,2100
58091,21.27965088,0.498667986,20.29905825,20.94619684,21.28060499,21.61303737,22.26265756,1.003221493,2100
58086,21.2787582,0.498684066,20.29770574,20.94421946,21.27966002,21.61170191,22.26042326,1.003232679,2100
58081,21.27772957,0.498776891,20.29668295,20.94310176,21.27815433,21.61103493,22.25700435,1.003225209,2100
58074,21.27660068,0.49869269,20.29608067,20.94146998,21.27758536,21.60970633,22.25475635,1.003234131,2100
58073,21.27625902,0.498727069,20.29511874,20.94114955,21.27757504,21.61009219,22.25752409,1.00322976,2100
58071,21.27604067,0.498673166,20.29492028,20.94109076,21.2776578,21.60952446,22.25614544,1.00321804,2100
58068,21.27544911,0.498745863,20.29569026,20.94099394,21.27572583,21.60987353,22.25687859,1.003220617,2100
58064,21.27466096,0.498764015,20.29384683,20.94062996,21.27583742,21.60788443,22.25445567,1.003208087,2100
58057,21.27328423,0.498648309,20.29106966,20.93859836,21.27373027,21.60703456,22.25641926,1.003210663,2100
58045,21.27099384,0.498830347,20.28979062,20.93663686,21.27243892,21.60380397,22.2523189,1.00321871,2100
58043,21.27078425,0.498717752,20.28944969,20.93665592,21.27216689,21.60315206,22.25133551,1.003217987,2100
58029,21.26808144,0.498803079,20.28475972,20.93293732,21.26914546,21.60146525,22.25449615,1.003222742,2100
58015,21.2653372,0.498781767,20.28247219,20.93059336,21.26685313,21.59970395,22.24755165,1.003233547,2100
58001,21.26266719,0.498790028,20.28327207,20.92768088,21.26371447,21.59624747,22.24372373,1.003231243,2100
57990,21.26058334,0.498701407,20.27603486,20.92693437,21.26219427,21.59307393,22.24373247,1.003230868,2100
57987,21.26000518,0.498720331,20.2763128,20.92534069,21.26110471,21.59358879,22.24399122,1.003235006,2100
57976,21.25789544,0.498834905,20.27718784,20.92345171,21.25984228,21.59167241,22.24302947,1.003241355,2100
57973,21.25742716,0.498721824,20.27614884,20.92247989,21.25888537,21.59125227,22.24201353,1.003242,2100
57962,21.25525806,0.498814955,20.27465117,20.9204297,21.25663369,21.58945604,22.23637912,1.003226102,2100
57959,21.25480747,0.498764899,20.273176,20.92021326,21.25533688,21.58830893,22.23747991,1.003235103,2100
57945,21.25195501,0.49867636,20.26813972,20.91619306,21.25349833,21.5854893,22.23479288,1.003214557,2100
57931,21.24948978,0.49885826,20.26664,20.91455609,21.25112722,21.58398452,22.23394858,1.003217809,2100
57917,21.24672336,0.498764788,20.26628004,20.9116895,21.24831155,21.58142999,22.2282208,1.003227951,2100
57903,21.24412998,0.498866727,20.26143405,20.90925726,21.24619981,21.57780607,22.22806926,1.003236064,2100
57876,21.23891428,0.49885885,20.25717506,20.90371114,21.2405432,21.57273299,22.22116841,1.003229623,2100
57862,21.23631036,0.498772164,20.2544265,20.90182482,21.23811294,21.57033425,22.21798369,1.003233103,2100
57851,21.23425556,0.498779337,20.25247233,20.89907051,21.23594182,21.56784922,22.21393317,1.003251852,2100
57848,21.23364638,0.498772143,20.25331315,20.89789989,21.23474835,21.56659476,22.21559401,1.003251122,2100
57834,21.23088847,0.498692321,20.24894126,20.8952682,21.23274842,21.56431568,22.20954464,1.003236343,2100
57820,21.2284018,0.498877072,20.24540639,20.89427557,21.22883962,21.56148366,22.20820277,1.003246589,2100
57806,21.22559434,0.498753826,20.24326413,20.8913888,21.22661099,21.55841702,22.20480294,1.003230787,2100
57792,21.22291894,0.498782514,20.2424777,20.88796352,21.22407238,21.55526808,22.20714726,1.003233874,2100
57778,21.22036841,0.498702267,20.24028224,20.88537213,21.22171705,21.55355834,22.20058947,1.003243466,2100
57764,21.21764525,0.498805615,20.23753684,20.88382245,21.21856698,21.55072564,22.19733023,1.003250668,2100
57750,21.21504493,0.49872097,20.233335,20.880146,21.21698109,21.54757948,22.19701765,1.003228425,2100
57736,21.21225921,0.498858065,20.22941743,20.8772393,21.21338971,21.54456166,22.19608133,1.003230023,2100
57722,21.20948836,0.498678182,20.22807475,20.87473235,21.21115161,21.54184999,22.19107942,1.003226919,2100
57708,21.20692555,0.498779536,20.22337373,20.87162735,21.20979106,21.54125975,22.18965578,1.003213486,2100
57700,21.20547592,0.498892884,20.22539903,20.87133049,21.20622057,21.53880267,22.18740286,1.003229822,2100
57687,21.20306116,0.498804888,20.22260217,20.86845026,21.20451039,21.5368436,22.18668621,1.003210005,2100
57673,21.20040382,0.498868996,20.21933971,20.86538427,21.20212322,21.5338922,22.18328105,1.003215455,2100
57659,21.19776019,0.498734957,20.21669438,20.86376496,21.19915137,21.5311231,22.18231554,1.003224211,2100
57645,21.19500551,0.498741806,20.21301432,20.85947487,21.19661001,21.52842302,22.17764182,1.003223908,2100
57632,21.19267719,0.498854949,20.21142077,20.85766332,21.1952876,21.52682209,22.17233915,1.003210124,2100
57619,21.19025918,0.498791063,20.20924022,20.85613477,21.1920229,21.5227785,22.17212895,1.003234422,2100
57606,21.18774288,0.498824869,20.20579636,20.85335819,21.18885954,21.52108974,22.16960908,1.003241117,2100
57593,21.18533797,0.498820701,20.20594551,20.85104659,21.18693003,21.5175806,22.16761741,1.003234316,2100
57580,21.18279413,0.498896668,20.20199623,20.84878274,21.18508388,21.51600146,22.16389713,1.003227343,2100
57566,21.18009232,0.498800775,20.20072799,20.84594525,21.18119858,21.51308799,22.16117679,1.003220686,2100
57553,21.17754506,0.498815919,20.19558577,20.84236845,21.18003182,21.51101515,22.16055524,1.00321924,2100
57540,21.17509825,0.498691171,20.19229679,20.84013785,21.17684254,21.50845955,22.15571141,1.003207171,2100
57527,21.17267224,0.498855401,20.19080106,20.83687343,21.17495417,21.50622863,22.15646699,1.003233349,2100
57514,21.17028667,0.498740097,20.18990086,20.83538189,21.17118602,21.50430423,22.15077225,1.003229149,2100
57500,21.16760388,0.498679993,20.18515749,20.83260451,21.16966291,21.5010019,22.15081909,1.003224051,2100
57487,21.16506235,0.498736475,20.18532893,20.82947528,21.16650498,21.49875572,22.14654929,1.003202417,2100
57478,21.16348054,0.498690859,20.18532514,20.82859173,21.16558434,21.49707739,22.14562581,1.003207636,2100
57474,21.16268788,0.498717349,20.18246641,20.82940709,21.1630506,21.49616459,22.14366446,1.003196288,2100
57461,21.16022865,0.498719518,20.17884596,20.82630655,21.16096235,21.49345587,22.14117981,1.00320357,2100
57448,21.15770296,0.498834469,20.17658595,20.82144347,21.15902927,21.49059693,22.14267927,1.003211646,2100
57435,21.15517003,0.49890263,20.17328918,20.82067757,21.15618265,21.48862457,22.13813216,1.003198585,2100
57421,21.15249008,0.49876272,20.17046273,20.81892744,21.15365673,21.48589994,22.13639763,1.003195196,2100
57408,21.15010246,0.498692411,20.16720512,20.8161659,21.15184559,21.48240062,22.13207088,1.003206906,2100
57395,21.14765015,0.498706761,20.16767327,20.81214402,21.14889668,21.48083466,22.12966131,1.003201383,2100
57382,21.14510017,0.498783378,20.16307693,20.81094902,21.14676079,21.47842737,22.13021124,1.003189986,2100
57371,21.14301514,0.498767382,20.16250764,20.80914942,21.14425589,21.47591156,22.12527789,1.003197491,2100
57369,21.14255899,0.498725416,20.16280827,20.80886147,21.1447263,21.47659387,22.12279942,1.00320005,2100
57354,21.13978502,0.498659083,20.15853045,20.80488311,21.1408884,21.47357749,22.1203639,1.003200908,2100
57338,21.13672874,0.498662802,20.15580686,20.80199304,21.13812522,21.46942173,22.11926837,1.003209371,2100
57322,21.13381852,0.498711106,20.15201465,20.79868014,21.13558958,21.46821969,22.11239498,1.003217194,2100
57306,21.13078375,0.49866752,20.1478224,20.79607051,21.13117508,21.46476664,22.11333202,1.003208252,2100
57290,21.12768351,0.498649237,20.14610478,20.79288209,21.12941302,21.45993061,22.10849884,1.003208335,2100
57275,21.12488587,0.498686576,20.14297716,20.78995578,21.12592264,21.45810567,22.10706183,1.00321568,2100
57259,21.12183604,0.498711767,20.14224001,20.78701191,21.1232103,21.45501979,22.10526222,1.003210849,2100
57243,21.11868057,0.498880176,20.13614635,20.78395481,21.12014068,21.45263462,22.10401258,1.003200284,2100
57226,21.1155854,0.498802507,20.13349745,20.7803445,21.11709059,21.44822497,22.09828151,1.003220067,2100
57214,21.11319038,0.498623026,20.13239382,20.77841289,21.11447971,21.44633335,22.09491312,1.003206432,2100
57209,21.11224726,0.498660357,20.13181604,20.77703478,21.11345592,21.44499524,22.09344583,1.003230227,2100
57192,21.10911512,0.498781052,20.12782759,20.77540646,21.11019186,21.44240288,22.09048574,1.003224172,2100
57175,21.10595636,0.498746478,20.12380901,20.77236402,21.10886282,21.43961313,22.0893608,1.003207476,2100
57158,21.10251512,0.49868458,20.12202812,20.76725801,21.10437827,21.43618505,22.08452801,1.003221501,2100
57141,21.09934666,0.49873999,20.11771653,20.76418636,21.10075886,21.43146093,22.08165475,1.00322183,2100
57125,21.09628925,0.498711971,20.11478793,20.76225198,21.09739329,21.42941739,22.07932351,1.003222627,2100
57108,21.09310138,0.498692455,20.1121646,20.75861631,21.0947827,21.42583367,22.07447408,1.003203485,2100
57091,21.08988962,0.498659013,20.10691644,20.75550469,21.0917189,21.42358958,22.07258491,1.003212033,2100
57074,21.08650538,0.498817632,20.10469898,20.75085899,21.08833634,21.4204736,22.067683,1.00321044,2100
57057,21.08341199,0.498759952,20.10274187,20.74856116,21.08529208,21.41683748,22.06659354,1.003208093,2100
56953,21.06362518,0.498671869,20.08147213,20.72919811,21.06529065,21.39695849,22.04686809,1.003240266,2100
56941,21.06149263,0.498733761,20.08053876,20.72660821,21.0632898,21.3942147,22.04293778,1.003232076,2100
56929,21.05921636,0.498631071,20.07728902,20.72340398,21.05998323,21.3921007,22.04040753,1.003238931,2100
56917,21.05681152,0.498730642,20.07683762,20.72170938,21.0581325,21.39181036,22.03715784,1.00323547,2100
56905,21.05470994,0.498712047,20.06931638,20.71920176,21.05551903,21.38903223,22.03670266,1.003231478,2100
56893,21.052245,0.498745474,20.06869951,20.71762702,21.0538862,21.38591901,22.03371747,1.003239038,2100
56880,21.04985354,0.498722861,20.06777592,20.71541937,21.05049665,21.38245985,22.03122099,1.003232715,2100
56868,21.04751224,0.498712922,20.06622689,20.71248783,21.04935317,21.38051281,22.02919097,1.003226206,2100
56856,21.04523696,0.498675912,20.06615694,20.7105337,21.04785302,21.37894557,22.02756769,1.003232699,2100
56821,21.03866242,0.498768808,20.05768118,20.70478425,21.03999606,21.37239281,22.02027391,1.003224153,2100
56786,21.03184118,0.498667006,20.04992486,20.69669235,21.03288641,21.36564367,22.01222415,1.003241559,2100
56752,21.02541219,0.498767098,20.04604675,20.69032387,21.02699162,21.35933649,22.00709458,1.003243745,2100
56718,21.01896755,0.498760026,20.03933271,20.68389901,21.02052732,21.3533062,22.00309878,1.003210918,2100
56686,21.013008,0.498816432,20.03170093,20.67841018,21.01514247,21.34585451,21.99415,1.003235642,2100
56621,21.00050991,0.498743458,20.01915516,20.66640371,21.00132147,21.33441879,21.97970745,1.003240011,2100
56601,20.99674623,0.498858074,20.01457385,20.66230697,20.99802989,21.33003982,21.98142643,1.003231597,2100
56588,20.99424711,0.498697842,20.01222578,20.65939279,20.99581908,21.32807653,21.97765569,1.003217717,2100
56555,20.98793668,0.498774566,20.00504403,20.65383241,20.99020987,21.32122312,21.96790289,1.003248159,2100
56360,20.95086454,0.498854913,19.97056721,20.61601156,20.95179442,21.28370479,21.9326281,1.00321833,2100
56262,20.93231543,0.498858472,19.95065188,20.59848943,20.93431975,21.26633724,21.91457035,1.003217408,2100
56197,20.91989337,0.498785594,19.93665198,20.58581549,20.92122255,21.2537479,21.90210885,1.003238916,2100
56138,20.90871199,0.498887344,19.92812044,20.5740434,20.9100549,21.24194489,21.89030572,1.00321976,2100
56120,20.90529129,0.498749946,19.92332424,20.57037797,20.90660211,21.23816235,21.88755395,1.003229692,2100
56119,20.90508747,0.498738771,19.92403956,20.57093208,20.90618769,21.23836087,21.88588438,1.003228504,2100
56109,20.90302503,0.498941808,19.91912162,20.56797443,20.90420125,21.23617903,21.88430971,1.003231999,2100
56099,20.90132136,0.498750134,19.92024736,20.56619772,20.90222026,21.23561213,21.88296372,1.003240121,2100
56098,20.90119105,0.498747498,19.91871982,20.56649317,20.90301554,21.23477447,21.88321559,1.003239601,2100
56086,20.89888824,0.498882445,19.91685837,20.56378675,20.90031307,21.23252298,21.88185561,1.003212576,2100
56079,20.8974793,0.498799872,19.91787595,20.56281914,20.89895807,21.22962607,21.87871739,1.003209912,2100
56075,20.89665857,0.498785291,19.91461489,20.56135467,20.89720733,21.23000722,21.87945814,1.003193221,2100
56064,20.89466575,0.498669199,19.91377876,20.56137332,20.8955547,21.22838803,21.87529607,1.003217919,2100
56060,20.89389784,0.498747363,19.91454362,20.55942451,20.89587242,21.22793288,21.8745199,1.003213632,2100
56052,20.89238236,0.498756057,19.9122893,20.55790887,20.89360478,21.22618281,21.87403937,1.003233286,2100
56041,20.89043054,0.498862605,19.90898192,20.55583387,20.89127534,21.22367831,21.87435374,1.003219947,2100
56040,20.8901995,0.498841676,19.90862801,20.55639958,20.89159577,21.22316452,21.87578849,1.003221604,2100
56032,20.88855434,0.498755943,19.90784881,20.55397302,20.89034046,21.2232292,21.87138857,1.003227238,2100
56020,20.88634198,0.498908067,19.90613634,20.5519036,20.88797019,21.21934152,21.86948686,1.003204999,2100
56018,20.88599998,0.498933716,19.9032607,20.55144972,20.88733674,21.21894123,21.86876413,1.003206191,2100
56007,20.88377854,0.498947425,19.90428619,20.54847797,20.88540738,21.21784145,21.86746017,1.003240299,2100
56000,20.88253057,0.498853441,19.89894921,20.54772474,20.88353683,21.21621195,21.8653421,1.003208307,2100
55993,20.88116404,0.498875632,19.9002529,20.54646318,20.88237636,21.21492285,21.86352944,1.003219286,2100
55985,20.87970902,0.49876594,19.8972741,20.54547416,20.88084348,21.21293668,21.86125806,1.003217662,2100
55983,20.87938891,0.498825016,19.89599242,20.54504329,20.88059219,21.21321795,21.8616922,1.003218221,2100
55981,20.87901875,0.498810586,19.89635521,20.54374298,20.88098767,21.2108355,21.86325961,1.003215832,2100
55975,20.87782046,0.498745282,19.89574485,20.54379667,20.8792926,21.21142212,21.86201685,1.003230097,2100
55971,20.87711549,0.498727379,19.89719506,20.54330922,20.87819746,21.20952084,21.85942859,1.003210639,2100
55970,20.87691959,0.498812097,19.89513037,20.5429052,20.87834129,21.21074871,21.85807269,1.003211084,2100
55966,20.87616119,0.498851338,19.89501796,20.54106453,20.87888686,21.21008112,21.85760771,1.003210827,2100
55965,20.87598416,0.498806462,19.89510426,20.54091802,20.87875251,21.20958768,21.85780097,1.003212001,2100
55961,20.87517809,0.498754578,19.89367678,20.53994021,20.8769046,21.20886474,21.85636881,1.003217002,2100
55959,20.87485159,0.498753662,19.89513248,20.54000552,20.87812193,21.20789403,21.85458308,1.003219072,2100
55957,20.87437467,0.498724975,19.89295942,20.53997876,20.87697594,21.20729931,21.85580094,1.003231889,2100
55956,20.87417962,0.498764914,19.89362857,20.53968421,20.87595532,21.20649159,21.8546601,1.003234849,2100
55954,20.87379979,0.498735648,19.89333668,20.53921569,20.87609157,21.20642159,21.85520862,1.003227367,2100
55950,20.8730859,0.498774908,19.89348285,20.53780001,20.87477379,21.20679837,21.85493997,1.003206294,2100
55948,20.87279196,0.498850632,19.8916626,20.53819353,20.87536313,21.20596838,21.85421129,1.003210499,2100
55946,20.87231609,0.4988235,19.89214292,20.53751018,20.87396411,21.20547887,21.8528306,1.003229705,2100
55944,20.87189857,0.498892817,19.88925111,20.53744967,20.87416748,21.2051235,21.85443491,1.003243654,2100
55942,20.87178467,0.498857934,19.887339,20.53680104,20.8733984,21.20424879,21.85482045,1.003229854,2100
55934,20.86984668,0.498846463,19.88705211,20.53583573,20.87113058,21.20310586,21.85118764,1.003231755,2100
55932,20.86929202,0.498844919,19.8859335,20.53444266,20.87024257,21.20255664,21.8495992,1.003232189,2100
55930,20.86887448,0.498777774,19.8856715,20.53424313,20.86989306,21.20310505,21.8503509,1.003237954,2100
55927,20.86829311,0.498814779,19.88429871,20.5338657,20.87028855,21.20295645,21.84759062,1.003235699,2100
55926,20.86825284,0.498839922,19.88713532,20.53336811,20.86983738,21.20282206,21.85079801,1.003246802,2100
55924,20.86786953,0.498790943,19.88663273,20.53249976,20.86972636,21.2027004,21.84836455,1.00323643,2100
55920,20.86723587,0.498885375,19.88511928,20.53276365,20.86837953,21.20153719,21.84623753,1.003232768,2100
55917,20.86665365,0.498822208,19.88556606,20.53257092,20.86726598,21.20033493,21.84705223,1.003246985,2100
55914,20.86619861,0.498738735,19.88410656,20.53153018,20.8679676,21.19929972,21.84782342,1.0032369,2100
55907,20.86468559,0.498775201,19.88442063,20.52993005,20.86661647,21.19810702,21.84889306,1.003251245,2100
55904,20.8642233,0.498686727,19.88397668,20.53001247,20.86652185,21.19708023,21.84404137,1.003254379,2100
55901,20.86357466,0.498737308,19.88301672,20.52897121,20.86519497,21.1969884,21.84532782,1.003252725,2100
55899,20.86321027,0.498776858,19.88156305,20.52778827,20.86440958,21.1963737,21.84525547,1.003259218,2100
55898,20.86304006,0.49876821,19.87906186,20.52848049,20.86498294,21.19699291,21.84679714,1.00326905,2100
55894,20.86214117,0.498730423,19.87708363,20.52806684,20.86377878,21.19505159,21.84480232,1.003264633,2100
55891,20.86153569,0.498692246,19.88084058,20.52615867,20.86265337,21.19650691,21.84565335,1.003262086,2100
55888,20.86102122,0.49883749,19.87949866,20.52608114,20.86250987,21.19544478,21.84168663,1.003245522,2100
55885,20.8607428,0.498899285,19.87927137,20.52610681,20.86251849,21.19454411,21.84454042,1.003247262,2100
55882,20.8599994,0.498824218,19.88021043,20.52538912,20.86176496,21.19288689,21.84081675,1.003249877,2100
55872,20.85815644,0.498720354,19.87679854,20.52408448,20.85962781,21.19122217,21.84037645,1.003245115,2100
55869,20.85753313,0.498781272,19.8769228,20.52194066,20.85894481,21.19059966,21.84037585,1.003252609,2100
55865,20.85700817,0.498758289,19.87777838,20.52265622,20.85907081,21.19003866,21.8379018,1.003236634,2100
55859,20.85569757,0.498720026,19.87490954,20.52064143,20.85672387,21.18883415,21.83783077,1.003244228,2100
55853,20.8545114,0.498872273,19.87279436,20.51933887,20.85654351,21.18688216,21.83737145,1.003225236,2100
55849,20.8537031,0.498772076,19.87214212,20.51920006,20.85436207,21.18772931,21.83444256,1.00323545,2100
55848,20.85353637,0.498775856,19.87319308,20.51800707,20.85472871,21.18736347,21.83256982,1.003231231,2100
55846,20.85311324,0.498777198,19.87084495,20.51825404,20.8536997,21.18604441,21.8352191,1.003248271,2100
55843,20.85260395,0.498742623,19.87245958,20.51725552,20.85335906,21.18613891,21.8346752,1.003245876,2100
55833,20.85073107,0.498776832,19.86997468,20.51585907,20.85169956,21.18511147,21.83210041,1.003243602,2100
55822,20.84879647,0.498825529,19.86587628,20.5141485,20.85021877,21.18261574,21.83128842,1.003261264,2100
55820,20.84827506,0.498855917,19.86712966,20.51443927,20.84970945,21.18200983,21.82921765,1.003264255,2100
55817,20.8477253,0.498857645,19.86622426,20.5134849,20.84957473,21.18123255,21.8292081,1.003269761,2100
55815,20.84730086,0.498925007,19.86605087,20.51207967,20.84870559,21.1816402,21.82862274,1.003246222,2100
55805,20.84549176,0.498869131,19.86493793,20.51026341,20.84667786,21.17977792,21.8289186,1.003256065,2100
55803,20.84511282,0.498911954,19.86056453,20.51084223,20.8459235,21.17724261,21.82647709,1.003251852,2100
55800,20.8445419,0.498703795,19.8630866,20.51082795,20.84606019,21.1776239,21.82815477,1.003239685,2100
55798,20.84410156,0.498757331,19.86179726,20.50960809,20.84566818,21.17684809,21.82533802,1.003245555,2100
55796,20.84387139,0.498796095,19.86220797,20.50853797,20.84495609,21.17671671,21.82599728,1.003239029,2100
