age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
55815,0.001565572,0.000140733,0.001305249,0.001468815,0.001558314,0.001655763,0.001862356,1.007921902,710
55805,0.001429125,0.00012759,0.001198474,0.001339916,0.001423565,0.0015114,0.001698019,1.006876459,830
55803,0.001400918,0.000124431,0.001173499,0.001314989,0.001395302,0.001481682,0.001662841,1.006326462,920
55800,0.001357846,0.000118253,0.001140722,0.001276056,0.001352518,0.001433626,0.001605993,1.006663036,860
55798,0.001327916,0.0001152,0.001119302,0.001248304,0.001321996,0.001402122,0.001570121,1.007015776,820
55796,0.001306699,0.00011145,0.001105018,0.001228873,0.001301674,0.001378042,0.001540425,1.007141225,800
55794,0.00128642,0.000110374,0.001087211,0.001209076,0.001281392,0.001357284,0.001518456,1.007213697,790
55788,0.001396506,0.000115709,0.001186586,0.001315879,0.001390301,0.001471373,0.001638153,1.008064205,700
55781,0.00140746,0.000123234,0.001182808,0.001322871,0.001401581,0.001486947,0.001666833,1.007079876,810
55776,0.001393126,0.000125814,0.001163279,0.001305295,0.001386624,0.00147401,0.001657594,1.006666911,860
55774,0.001395104,0.000127086,0.001163258,0.001306497,0.001388166,0.001476504,0.001663231,1.006407582,900
55772,0.001382271,0.000128387,0.001148871,0.001292862,0.001376261,0.001464696,0.001651246,1.006640059,870
55765,0.001372428,0.000128338,0.001140032,0.001283193,0.001365988,0.001454761,0.00164031,1.006769464,850
55761,0.001365147,0.000128198,0.001132801,0.001275521,0.001358452,0.001447073,0.001635304,1.006637392,870
55759,0.001360583,0.000127652,0.001130245,0.001271563,0.001353986,0.001442875,0.001624929,1.006544192,880
55753,0.00135274,0.000124377,0.001125715,0.001266706,0.001346308,0.001434263,0.001612133,1.006624239,870
55749,0.001341956,0.000120926,0.001120474,0.001257655,0.001336501,0.001420935,0.001593635,1.007902302,710
55741,0.001325586,0.000113308,0.001118085,0.001247061,0.001320034,0.001399296,0.001561799,1.007394551,770
55739,0.001317213,0.000110371,0.001113893,0.001240167,0.001312628,0.001388103,0.001546167,1.008567039,650
55734,0.001332499,0.000115104,0.001122511,0.00125236,0.00132803,0.001406387,0.001571309,1.00591012,990
55732,0.001339665,0.000116429,0.001126005,0.001258526,0.001335239,0.001415655,0.001580461,1.006441486,900
55722,0.001353685,0.000114337,0.001143085,0.001273536,0.001349235,0.001427912,0.00158896,1.006571693,880
55715,0.001404301,0.00011438,0.001194865,0.001324735,0.001398736,0.001478323,0.001644208,1.008240174,680
55712,0.001396936,0.00011556,0.001183902,0.001317446,0.001392595,0.001470551,0.001639064,1.006796241,850
55710,0.001398303,0.000116131,0.001183754,0.001318339,0.00139402,0.001473444,0.001638975,1.00689353,830
55708,0.001396083,0.000118748,0.001178831,0.001313385,0.00139016,0.001472668,0.001644722,1.007565063,750
55698,0.001377819,0.000131407,0.001140479,0.00128614,0.001371437,0.001461719,0.001651225,1.004688179,1300
55697,0.001377159,0.00013251,0.001135499,0.001284498,0.001370852,0.001462741,0.001655298,1.005430635,1100
55686,0.001356873,0.000142397,0.001097163,0.001258157,0.00134937,0.001448745,0.00165733,1.004121162,1500
55679,0.001347344,0.000147892,0.001079199,0.001243903,0.001340417,0.001441639,0.001658701,1.003681254,1800
55674,0.001338636,0.000151393,0.001063758,0.001233612,0.001330986,0.00143493,0.001661204,1.003033597,2300
55673,0.001337976,0.000151949,0.001063677,0.001232607,0.001330883,0.001434509,0.001659317,1.003292353,2000
55660,0.001314814,0.000159064,0.001029626,0.001205233,0.001306018,0.001412175,0.001656002,1.003094387,2200
55649,0.001305242,0.000162677,0.001014695,0.001192102,0.00129482,0.001408348,0.001651042,1.003170847,2100
55644,0.001295003,0.000163545,0.001000004,0.001180134,0.001285895,0.001398417,0.001644977,1.003185923,2100
55628,0.001270006,0.00016793,0.000969819,0.001152447,0.00125871,0.001376238,0.001628326,1.003136478,2200
55622,0.001260767,0.000168461,0.000961452,0.001143347,0.001250185,0.001367255,0.001620337,1.003133371,2200
55619,0.001258254,0.000169959,0.00095838,0.0011378,0.001248219,0.001364903,0.001625122,1.003161398,2200
55607,0.001242126,0.000169929,0.000942542,0.001123163,0.00123131,0.001348081,0.001607779,1.003205609,2100
55594,0.001224741,0.000168862,0.000927762,0.001107429,0.001212667,0.001329072,0.00159143,1.003917,1600
55589,0.001219295,0.000169135,0.000920858,0.001100707,0.001208216,0.001324753,0.001584247,1.002697196,2700
55560,0.001174596,0.000163231,0.000887903,0.001060273,0.001162904,0.001278003,0.001522983,1.003263888,2100
55553,0.001168156,0.000161548,0.000882643,0.001054994,0.001156812,0.001268984,0.001513787,1.002907587,2400
55550,0.001161715,0.000159675,0.000880935,0.001049629,0.001150877,0.001262554,0.00150456,1.002966717,2400
55520,0.001126156,0.000147516,0.000866254,0.00102386,0.001115874,0.001220979,0.001437346,1.002884159,2400
55485,0.001078676,0.000123154,0.000855495,0.000993632,0.001071919,0.001155901,0.001341908,1.003209638,2100
55450,0.001036919,8.73E-05,0.000873623,0.00097718,0.001033225,0.001093786,0.001217764,1.006280832,920
55448,0.001020041,8.52E-05,0.000864805,0.000960616,0.00101647,0.001075833,0.00119675,1.00626573,930
55411,0.001032993,0.000120125,0.00081759,0.000949516,0.001026423,0.001109259,0.001285323,1.003772736,1700
55376,0.001044327,0.000139952,0.000792903,0.000945452,0.001037123,0.0011326,0.001340494,1.003131226,2200
55345,0.001053984,0.00015305,0.000789102,0.000946793,0.001042755,0.00114926,0.001383077,1.00265958,2700
55332,0.001056936,0.000155379,0.000783322,0.000946958,0.001046142,0.001153857,0.001390492,1.002787324,2600
55257,0.001076659,0.000158734,0.000798135,0.000965,0.001065412,0.00117661,0.001421607,1.003169325,2100
55197,0.001097018,0.000143164,0.000839885,0.000997362,0.001088481,0.001188044,0.001402734,1.002886445,2400
55138,0.001116104,9.91E-05,0.000937392,0.001047019,0.001111768,0.001179987,0.001323941,1.006464858,890
55079,0.001101793,0.000142136,0.000850214,0.001001256,0.001092118,0.001193347,0.001402668,1.003251569,2100
55021,0.001089077,0.000157499,0.00081114,0.000977931,0.001078108,0.001187943,0.001428473,1.003335117,2000
55011,0.001088569,0.000158419,0.000810608,0.000976851,0.00107804,0.00118769,0.001433882,1.003253162,2100
54963,0.001076561,0.000155465,0.000804634,0.00096675,0.001066181,0.001174776,0.001410535,1.002885324,2400
54936,0.00107139,0.000148508,0.000808124,0.000966765,0.001061254,0.001164068,0.001390607,1.003225745,2100
54916,0.001064584,0.000141207,0.000814105,0.000965241,0.001056762,0.001153839,0.001368363,1.003706855,1700
54895,0.001059918,0.000128648,0.000830896,0.000970671,0.001052021,0.001141701,0.001333297,1.003649385,1800
54865,0.001053239,0.000106104,0.000858851,0.000978547,0.001048821,0.001122082,0.001271807,1.004729931,1300
54853,0.001051924,9.32E-05,0.000882314,0.000987595,0.001047474,0.001111417,0.001247142,1.006008308,970
54777,0.001050207,0.000148212,0.00079131,0.000945067,0.001039849,0.001142506,0.001370707,1.003770449,1700
54769,0.001049857,0.000151058,0.000782104,0.00094298,0.001038471,0.00114578,0.001375758,1.003757933,1700
54696,0.001051535,0.000171474,0.000755539,0.000931301,0.001037703,0.001156996,0.001418928,1.004452616,1400
54684,0.001048213,0.000172122,0.000753202,0.000926225,0.001035838,0.001153745,0.001422199,1.004551343,1400
54683,0.001049636,0.000172495,0.000751774,0.000928454,0.001036117,0.001154849,0.001424149,1.004597729,1300
54660,0.001050255,0.000174982,0.00074946,0.00092626,0.001037236,0.001158387,0.001432357,1.004170327,1500
54644,0.001050578,0.000175545,0.000747662,0.000927409,0.001036722,0.001159504,0.001434308,1.004171329,1500
54620,0.001048801,0.000173721,0.000746592,0.000925722,0.001035036,0.001158244,0.001425459,1.004079174,1500
54604,0.001045075,0.000171603,0.000745602,0.000923719,0.001032486,0.001151558,0.00141657,1.003835693,1700
54603,0.001046652,0.000171376,0.000747134,0.000926185,0.00103486,0.001153378,0.001417543,1.004004462,1600
54579,0.001046117,0.000168397,0.000754859,0.00092748,0.001033693,0.001150263,0.001414106,1.003720631,1700
54563,0.001045402,0.000164242,0.000761443,0.000928752,0.001033282,0.001148347,0.001400553,1.003672138,1800
54535,0.001045032,0.000157314,0.000769687,0.000933651,0.001033309,0.001142521,0.001386896,1.004008101,1600
54525,0.001043784,0.000153781,0.000777254,0.000935585,0.001032819,0.00114024,0.001381162,1.003570348,1800
54523,0.001042537,0.000152529,0.00077498,0.000936312,0.001030859,0.001136798,0.001376942,1.003700627,1800
54499,0.001042442,0.000141693,0.000791848,0.000943474,0.001032761,0.001131107,0.001348085,1.004365658,1400
54483,0.001040878,0.000132752,0.000804945,0.000948072,0.001032615,0.001124926,0.001324551,1.003967154,1600
54458,0.00103998,0.000114756,0.000835967,0.000959824,0.001032761,0.00111136,0.001288407,1.005313168,1100
54444,0.001041372,0.000102576,0.000858562,0.000970312,0.001035366,0.001106631,0.001261787,1.00551224,1100
54440,0.001040592,9.85E-05,0.000862434,0.000972114,0.001035289,0.001102928,0.001248755,1.004743447,1300
54413,0.001031996,0.000120433,0.000814855,0.000947871,0.00102478,0.001109196,0.001285328,1.004201041,1500
54355,0.001014466,0.000146574,0.000759763,0.000911511,0.001004255,0.001106561,0.001327949,1.003062488,2200
54328,0.001007541,0.000153163,0.000740991,0.00090001,0.000995453,0.0011019,0.00134394,1.00306451,2200
54292,0.000997534,0.000156883,0.000723089,0.000887301,0.000985968,0.001094522,0.001337637,1.00261687,2800
54283,0.000995603,0.000157132,0.000724348,0.000885288,0.000983601,0.001092028,0.001338388,1.002567374,2900
54266,0.000987241,0.000155825,0.000716523,0.000878212,0.000975584,0.001083889,0.001326922,1.002874482,2500
54265,0.000987031,0.000156044,0.000718753,0.000876224,0.000975996,0.001083401,0.001326802,1.002708399,2700
54251,0.000987676,0.000155775,0.000716177,0.000878422,0.000975544,0.001084283,0.001323456,1.002825568,2500
54233,0.000979169,0.000153556,0.000712575,0.000871254,0.000967309,0.001074312,0.001314983,1.002860894,2500
54211,0.000971478,0.00014884,0.000712695,0.00086746,0.000959888,0.001063806,0.001297771,1.002739168,2600
54197,0.000967464,0.00014636,0.000712321,0.000864532,0.000955981,0.001059969,0.001283813,1.003004969,2300
54188,0.000965305,0.000143826,0.000713507,0.000863575,0.000954651,0.001055957,0.001275817,1.003429376,1900
54170,0.000958387,0.000137411,0.000719235,0.000861223,0.000948817,0.001044685,0.001255698,1.003369161,2000
54157,0.000953245,0.000132039,0.000720535,0.000861173,0.000943832,0.001036239,0.001236843,1.003399305,2000
54134,0.000946331,0.000120289,0.00072916,0.000862731,0.000938998,0.001022263,0.001203555,1.003274422,2100
54125,0.000944108,0.000115306,0.000739783,0.000863327,0.00093676,0.001017735,0.001187376,1.003619157,1800
54116,0.000939877,0.000109704,0.000743364,0.000863208,0.000933584,0.001009558,0.001171921,1.003353291,2000
54107,0.000936097,0.000102584,0.000752332,0.000864345,0.000930263,0.001002499,0.001152085,1.003947818,1600
54098,0.00093391,9.52E-05,0.000760442,0.000867449,0.000929844,0.000995196,0.001133229,1.004487705,1400
54089,0.00093065,8.61E-05,0.00077314,0.000870745,0.000926663,0.00098634,0.001108582,1.005288509,1100
54080,0.000928288,7.69E-05,0.000787736,0.000875129,0.000924689,0.00097874,0.001088694,1.005607363,1100
54067,0.000942187,7.92E-05,0.000798658,0.000886836,0.00093773,0.000993837,0.001107665,1.005691763,1000
54062,0.000949156,7.76E-05,0.000806822,0.000895251,0.000946411,0.0009986,0.001110749,1.005577193,1100
54060,0.000955943,7.60E-05,0.000815382,0.000903493,0.000952787,0.001005281,0.001113112,1.006816304,840
54054,0.001007277,7.63E-05,0.000865355,0.000954834,0.001004501,0.001057449,0.001164072,1.007259482,790
54053,0.001023485,7.64E-05,0.000881654,0.000970195,0.001020496,0.001073261,0.001182211,1.007443578,760
54052,0.001049143,7.79E-05,0.000904099,0.000995588,0.001046735,0.001099658,0.001209156,1.006799257,850
54051,0.001061368,7.92E-05,0.000916148,0.001006609,0.001058369,0.001112756,0.001225016,1.008399843,670
54050,0.00107713,8.03E-05,0.000929312,0.001021444,0.001073354,0.001129815,0.001243599,1.007859808,720
54048,0.001132875,8.44E-05,0.000974623,0.001073907,0.001129823,0.001188553,0.00130706,1.007489855,760
54045,0.001222004,9.18E-05,0.001053243,0.001158363,0.001217648,0.001281295,0.001414299,1.007015222,820
54044,0.001256241,9.31E-05,0.001086157,0.001190661,0.001251627,0.001316377,0.001451523,1.00835402,670
54042,0.001289733,9.67E-05,0.001112735,0.001221692,0.001286791,0.001353639,0.001486984,1.006564434,880
54038,0.001362934,0.000104242,0.001170224,0.001290358,0.001358522,0.001430982,0.001579556,1.007360106,770
54035,0.001366701,0.000108202,0.001168374,0.001290733,0.001361936,0.001437757,0.001589408,1.006718974,860
54032,0.001368303,0.000111306,0.001164903,0.001290435,0.001363672,0.001440185,0.001599975,1.006135142,950
54029,0.001364408,0.000112869,0.001158223,0.001285911,0.001359082,0.001437458,0.001598802,1.006394077,910
54024,0.001352833,0.000115864,0.001140927,0.001272504,0.001346869,0.001427973,0.001593212,1.006696084,860
54021,0.001344293,0.000115587,0.001133329,0.001263923,0.001338863,0.001418671,0.001586588,1.007615292,740
54018,0.001335063,0.000114969,0.001127129,0.001254291,0.001329023,0.001409203,0.001577574,1.007414251,770
54010,0.001308146,0.000111913,0.001107573,0.001229425,0.001302695,0.001379455,0.001544678,1.006722471,860
54008,0.001303452,0.000110408,0.001101703,0.001226988,0.001297445,0.001374781,0.001534431,1.007059416,810
54007,0.001296684,0.000110499,0.001095107,0.001218935,0.001291187,0.001368431,0.00152869,1.007374975,770
54004,0.001281998,0.000111749,0.001076196,0.001204041,0.001277165,0.001354084,0.001519572,1.006517141,890
54000,0.001261615,0.000112667,0.001056326,0.001182687,0.001255135,0.001334916,0.001499736,1.006230672,930
53998,0.00125156,0.000111776,0.001050129,0.001173784,0.001245527,0.001323285,0.001487134,1.006451484,900
53991,0.001214659,0.000109664,0.001011982,0.001137807,0.00121027,0.001285373,0.00144508,1.006178807,940
53972,0.001125124,9.40E-05,0.000952302,0.001059625,0.001120971,0.001186008,0.001321145,1.007525614,750
53969,0.001116562,9.03E-05,0.000951379,0.001053801,0.00111211,0.001176061,0.00130359,1.008154298,690
53965,0.001135624,9.24E-05,0.000967247,0.001071655,0.001130664,0.001194589,0.001328862,1.006839506,840
53963,0.00114678,9.31E-05,0.000976867,0.001082703,0.001142266,0.001206713,0.001341583,1.006760269,850
53946,0.001148361,0.000115938,0.000938201,0.001067779,0.001142468,0.001222945,0.001392732,1.005534764,1100
53936,0.001147869,0.000127236,0.000920491,0.001058644,0.001140306,0.001228294,0.00142083,1.00498831,1200
53926,0.001150345,0.000136097,0.000907926,0.001054814,0.001141608,0.001236285,0.001442917,1.004685572,1300
53914,0.001148523,0.000145232,0.000891329,0.001046298,0.001137535,0.00124154,0.00145789,1.004466024,1400
53903,0.001148507,0.000153836,0.000876686,0.00104056,0.001139109,0.001244911,0.001479754,1.004468557,1400
53901,0.001149908,0.00015562,0.000877793,0.001039799,0.001139121,0.001248283,0.001482423,1.004465647,1400
53891,0.001156453,0.000163688,0.000868553,0.001040809,0.001143947,0.00125977,0.001505725,1.004633598,1300
53871,0.001169328,0.00017701,0.000861482,0.001044066,0.001155217,0.001280656,0.001557583,1.004554108,1400
53862,0.00117325,0.000183838,0.000856638,0.001043692,0.001158177,0.001287556,0.001573807,1.00429703,1500
53837,0.001187235,0.000198559,0.000849888,0.001045686,0.001172081,0.001308975,0.001625236,1.004822294,1300
53832,0.001191544,0.000201979,0.000849628,0.001048048,0.001173236,0.001315553,0.001638986,1.004729158,1300
53819,0.001198234,0.000208151,0.000846183,0.001050425,0.00117902,0.001326552,0.001651388,1.004472211,1400
53680,0.001289972,0.000268622,0.000851303,0.001097215,0.001260016,0.001450701,0.001888835,1.005626975,1100
53673,0.001292136,0.000271568,0.000851337,0.001097137,0.001261029,0.001454339,0.001905738,1.005718673,1000
53667,0.001300444,0.000274449,0.000857449,0.0011047,0.00126915,0.001462878,0.001919486,1.005529629,1100
53652,0.001310307,0.000277049,0.000863278,0.001110751,0.001278645,0.001475091,0.001925133,1.006193959,940
53646,0.001318068,0.000279079,0.000867116,0.001118314,0.001286181,0.00148488,0.001944588,1.005774282,1000
53613,0.001340522,0.000286407,0.000877967,0.001133371,0.001306859,0.0015113,0.00199099,1.006961431,820
53605,0.001350404,0.000289207,0.000887642,0.001141917,0.001319251,0.001521577,0.00200437,1.006927938,830
53590,0.001358596,0.000293831,0.000887686,0.001146091,0.001324963,0.001532146,0.002023488,1.006863596,840
53572,0.001376566,0.000298885,0.000894195,0.001162167,0.001342865,0.001550803,0.002054578,1.006983764,820
53555,0.00138833,0.000302219,0.000901155,0.001171252,0.001351599,0.001567131,0.002073885,1.006727217,860
53551,0.001396999,0.000303123,0.000909507,0.001180375,0.001359895,0.001575423,0.002079856,1.006553663,880
53546,0.001401564,0.000304041,0.000914537,0.001182074,0.001364938,0.001581165,0.002095721,1.006638219,870
53542,0.001404077,0.000305227,0.000914913,0.001184897,0.001366249,0.001585323,0.002098831,1.006480735,890
53538,0.001405656,0.000305375,0.000913421,0.00118545,0.001367253,0.001590325,0.002097513,1.006450764,900
53534,0.001409518,0.000303758,0.000921618,0.001190727,0.001372616,0.001591804,0.002094241,1.006578735,880
53525,0.001418935,0.000306582,0.000929503,0.001199144,0.001380811,0.001601714,0.00212007,1.006576836,880
53513,0.001434329,0.000309327,0.000941566,0.001211636,0.001397537,0.001617438,0.002138272,1.006647619,870
53504,0.001444717,0.000311399,0.00094142,0.00122187,0.001406096,0.001629408,0.00215404,1.006676743,860
53494,0.001451886,0.000311396,0.000947204,0.001226685,0.001413226,0.001635796,0.002165005,1.006983969,820
53483,0.001462994,0.00031364,0.000957226,0.001237448,0.001424381,0.001650564,0.00218111,1.006994317,820
53473,0.001471682,0.000313288,0.000963258,0.001247768,0.001435184,0.001655402,0.002185077,1.006159407,950
53464,0.001482024,0.000313443,0.000976878,0.001257832,0.001447176,0.001667221,0.002192841,1.006529335,880
53453,0.001494197,0.000313969,0.000984965,0.001268396,0.001458619,0.001679573,0.002207034,1.006648571,870
53443,0.001500598,0.000314612,0.000988246,0.001275979,0.001461469,0.001686582,0.002218991,1.006201258,940
53434,0.001509676,0.000314158,0.000999129,0.001284218,0.001471832,0.001698545,0.002219275,1.006526003,890
53422,0.001523786,0.000313331,0.001014948,0.001299662,0.001489647,0.001709906,0.002234928,1.00646839,890
53413,0.001531932,0.000312794,0.001022418,0.00130926,0.001497994,0.001716861,0.002233545,1.006429575,900
53404,0.001545854,0.000312076,0.001036646,0.00132255,0.001510672,0.001732021,0.00224627,1.006436587,900
53385,0.001567285,0.000311798,0.001053413,0.001345342,0.001533338,0.001752081,0.002267507,1.00674732,850
53343,0.00161907,0.000301118,0.001116481,0.001405063,0.001590048,0.001800994,0.002291222,1.007322777,780
53304,0.001674849,0.000287178,0.001186792,0.001471402,0.001647731,0.001853706,0.002302238,1.005699508,1000
53262,0.001733425,0.000264741,0.001282437,0.001543799,0.001711868,0.001899684,0.002305209,1.006675704,860
53229,0.00178921,0.000236526,0.001379064,0.001622287,0.001770973,0.001936466,0.002299541,1.006756588,850
53200,0.001842674,0.000202083,0.001496007,0.00169949,0.001825007,0.001969623,0.002289582,1.008431583,660
53162,0.001777782,0.000250322,0.001348302,0.00160183,0.001756058,0.001932077,0.002324398,1.006061703,960
53123,0.001730339,0.000287302,0.001245153,0.001526558,0.001703043,0.001904905,0.002361508,1.005513003,1100
53084,0.001676747,0.00031167,0.001160752,0.001454695,0.001645078,0.001865344,0.002370767,1.004667629,1300
