age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
57778,65.84390434,0.497109985,64.86554599,65.5076631,65.84225875,66.17904105,66.83134489,1.001376243,9200
57764,65.80558421,0.497259503,64.82882843,65.469769,65.80353065,66.1409179,66.79384054,1.001376634,9200
57750,65.76737025,0.497342365,64.79313705,65.43155727,65.76620287,66.10196778,66.75287846,1.00136724,9300
57736,65.72892829,0.497176872,64.75070293,65.39220676,65.72835883,66.06358925,66.71461088,1.001360291,9500
57722,65.69073945,0.497270817,64.7167088,65.35464072,65.68942739,66.02545405,66.67588356,1.001369016,9300
57708,65.65224004,0.497226633,64.67662099,65.31625415,65.65064245,65.98648706,66.63901491,1.001380665,9100
57700,65.63039599,0.497342412,64.65297743,65.29350925,65.62963267,65.96578175,66.61735742,1.001377078,9200
57687,65.59451433,0.497243183,64.6197995,65.25827971,65.59386413,65.92987226,66.57845776,1.00138008,9100
57673,65.55610418,0.497231662,64.57765884,65.22021774,65.5543864,65.8915104,66.54391342,1.001375793,9200
57659,65.51798752,0.497378569,64.54043743,65.18080217,65.51754091,65.8531621,66.50406745,1.001367042,9400
57645,65.47950495,0.497187287,64.50296144,65.14346625,65.47879129,65.81420243,66.4666238,1.001380887,9100
57632,65.44391393,0.497303423,64.46762621,65.10669084,65.44203193,65.77939383,66.43015853,1.00137215,9300
57619,65.4083714,0.497252062,64.43301986,65.07224629,65.40689563,65.74405395,66.3962561,1.001366407,9400
57606,65.3726758,0.49721809,64.39594435,65.03599792,65.37124895,65.7077804,66.36157369,1.001376356,9200
57593,65.3370273,0.497284737,64.36200638,65.00048749,65.33511536,65.67303113,66.32394173,1.001368989,9300
57580,65.3013333,0.497260011,64.32615007,64.96505772,65.30041552,65.6362015,66.28825705,1.001372079,9300
57566,65.26300714,0.49733208,64.28660617,64.92729509,65.26225348,65.5972532,66.25129518,1.001373845,9200
57553,65.22744896,0.497252987,64.25164826,64.89158604,65.22559886,65.56247711,66.21347775,1.001367696,9300
57540,65.19180048,0.497282925,64.2148895,64.85521951,65.18939341,65.52676097,66.17837251,1.00136614,9400
57527,65.15623395,0.49712081,64.18336501,64.81994367,65.15459326,65.49169865,66.14218038,1.001370192,9300
57514,65.12058295,0.497174142,64.14402427,64.78344864,65.11893606,65.45568671,66.10491097,1.001370036,9300
57500,65.08219356,0.497233464,64.10586649,64.74619524,65.08071931,65.41756532,66.06606639,1.001372374,9300
57487,65.04651996,0.497271583,64.0695189,64.71053147,65.04535821,65.38109358,66.03094993,1.001385262,9000
57478,65.02187348,0.497325138,64.04449575,64.68532928,65.02095359,65.35644605,66.0082773,1.001373303,9200
57474,65.01081827,0.497317096,64.03390339,64.67444317,65.00889697,65.34634527,65.99852774,1.001365404,9400
57461,64.97524963,0.497224283,63.99886082,64.63813946,64.97495711,65.31020118,65.96108636,1.001369085,9300
57448,64.93958502,0.497182927,63.96377868,64.60235412,64.93888617,65.27453117,65.92739845,1.00137625,9200
57435,64.90399457,0.497328664,63.92756309,64.56823921,64.90238473,65.23952656,65.89266393,1.001373051,9200
57421,64.86573133,0.497254197,63.89174935,64.52944748,64.8650708,65.20189515,65.85240543,1.00136939,9300
57408,64.83016058,0.497282019,63.85490188,64.49410399,64.83004884,65.16492423,65.81665602,1.001375617,9200
57395,64.79450445,0.49736904,63.82117709,64.45824448,64.79335218,65.12995739,65.78322167,1.001375668,9200
57382,64.75890135,0.497162277,63.78219666,64.42278789,64.75718542,65.09397613,65.74494569,1.001367342,9300
57371,64.72882056,0.497160374,63.75005193,64.39335041,64.72812983,65.06387522,65.71758267,1.001375238,9200
57369,64.72330077,0.49729994,63.74573416,64.38727793,64.72133503,65.05843475,65.70920753,1.001374484,9200
57354,64.6822249,0.497305762,63.70485463,64.34604146,64.68097026,65.01743674,65.66805725,1.001372019,9300
57338,64.63844037,0.497288466,63.66043162,64.30226215,64.63791901,64.9720393,65.62601392,1.001374053,9200
57322,64.59454187,0.497220272,63.6203377,64.25767285,64.59371896,64.92951029,65.57901971,1.001379747,9100
57306,64.55069759,0.497187892,63.57095158,64.21422985,64.55069226,64.88437179,65.53807705,1.001369098,9300
57290,64.50689062,0.497174041,63.52883345,64.17170938,64.50576762,64.84090973,65.49044704,1.001372913,9300
57275,64.46580258,0.497233431,63.48763515,64.12958607,64.46449108,64.80086717,65.45285104,1.001365542,9400
57259,64.42193359,0.497232746,63.44533344,64.0840759,64.42227526,64.75719747,65.40940796,1.001363109,9400
57243,64.3780712,0.497260278,63.40133896,64.04185628,64.37789764,64.71266166,65.36513173,1.001365731,9400
57226,64.33152621,0.497167458,63.35559632,63.9953704,64.33128761,64.66647568,65.31546223,1.001377942,9200
57214,64.29854597,0.497217517,63.32222569,63.96188289,64.2975973,64.63369189,65.28384496,1.001359767,9500
57209,64.28495652,0.49726453,63.30630943,63.9494845,64.28367718,64.62002328,65.26920607,1.001360004,9500
57192,64.23826797,0.497103079,63.26154594,63.90197857,64.23636075,64.57260884,65.22274831,1.001369356,9300
57175,64.1917347,0.497051287,63.21482844,63.85393597,64.19107723,64.52596751,65.17753239,1.001366477,9400
57158,64.1450997,0.497140328,63.17086457,63.80874622,64.14381017,64.48076355,65.13258701,1.001380725,9100
57141,64.09850495,0.497136562,63.12115425,63.76244102,64.09652156,64.43330931,65.08535728,1.001373543,9200
57125,64.0546973,0.49710409,63.07834579,63.71844556,64.05460271,64.39073334,65.04039704,1.001372292,9300
57108,64.0080927,0.497347279,63.03207402,63.67240226,64.00597781,64.34455834,64.99349218,1.001369195,9300
57091,63.96155177,0.497233547,62.98459095,63.6252375,63.9613076,64.29751438,64.94934803,1.001379267,9100
57074,63.91502522,0.497219595,62.94042895,63.57892808,63.91377379,64.25061373,64.90357606,1.001376866,9200
57057,63.86829087,0.497179727,62.89107537,63.53265018,63.86642264,64.20375575,64.85528568,1.001369015,9300
56953,63.58341128,0.49716333,62.60565049,63.24660661,63.58291208,63.91810703,64.5720158,1.001377449,9200
56941,63.550517,0.497185566,62.5751542,63.21471049,63.54970837,63.88501849,64.53746162,1.00136798,9300
56929,63.5174538,0.497094551,62.5408548,63.18127141,63.51738233,63.85190001,64.50190754,1.001365812,9400
56917,63.48451297,0.497133017,62.50472837,63.14721325,63.48375737,63.81993028,64.46723062,1.001368511,9300
56905,63.45174015,0.497117869,62.47727316,63.11600793,63.45057825,63.78808071,64.43637055,1.0013758,9200
56893,63.41894327,0.497136002,62.44267039,63.08275939,63.41759749,63.753655,64.40767567,1.001367863,9300
56880,63.38325529,0.497219931,62.4084967,63.04742481,63.38237964,63.71749049,64.36842037,1.001380832,9100
56868,63.35049472,0.497151613,62.37120448,63.01583257,63.34933615,63.68467593,64.33802963,1.001371605,9300
56856,63.31744541,0.49716063,62.34207031,62.98202633,63.31622002,63.65186551,64.30357734,1.001362338,9400
56821,63.22171099,0.49718507,62.24418593,62.88598109,63.22006784,63.55679538,64.21004365,1.001365954,9400
56786,63.12573189,0.49715506,62.14952336,62.78939844,63.12438093,63.46049151,64.11021279,1.001371313,9300
56752,63.03263247,0.497285533,62.05512603,62.69645554,63.03124561,63.36707209,64.02079867,1.001368483,9300
56718,62.93955139,0.497227471,61.96338328,62.60391625,62.9376465,63.27368533,63.92468128,1.00137528,9200
56686,62.85174068,0.497153723,61.87276964,62.51569508,62.85086658,63.18663236,63.83718034,1.001377353,9200
56621,62.67366296,0.497221307,61.69769336,62.33709689,62.67251107,63.00878047,63.66242095,1.00138042,9100
56601,62.61882549,0.497092117,61.64415263,62.28402909,62.61793218,62.95305864,63.60567865,1.001386133,9000
56588,62.58335409,0.497138862,61.60635961,62.24741994,62.58239714,62.91908819,63.57300704,1.001380272,9100
56555,62.4928674,0.497335262,61.5148124,62.15700884,62.49235117,62.82767815,63.48181202,1.001372269,9300
56360,61.95868668,0.497237834,60.98342277,61.6224496,61.95781252,62.29389543,62.94801617,1.001379011,9100
56262,61.69002089,0.497195066,60.71162304,61.35416064,61.68784638,62.0249151,62.67359377,1.001379453,9100
56197,61.51198837,0.497214003,60.53733512,61.17512119,61.51073474,61.84751816,62.49835259,1.001370873,9300
56138,61.35033292,0.497194257,60.37086306,61.01435459,61.34803209,61.68469767,62.33622556,1.001367885,9300
56120,61.30108373,0.497087316,60.32298214,60.96489086,61.2997871,61.63630517,62.28557164,1.001372961,9300
56119,61.29828492,0.497108422,60.32046843,60.96282547,61.29649781,61.63371259,62.28454199,1.001373734,9200
56109,61.27093792,0.497144909,60.29663244,60.93439871,61.26967881,61.60599965,62.25932907,1.001360789,9500
56099,61.24357376,0.497150076,60.26353797,60.90746361,61.24303834,61.57825108,62.23278615,1.001364882,9400
56098,61.24079509,0.497209855,60.26134548,60.90549956,61.24020026,61.5751267,62.22874879,1.0013623,9400
56086,61.20787718,0.497260219,60.23012084,60.87177451,61.20755034,61.54191072,62.19210542,1.001370833,9300
56079,61.18876957,0.497150197,60.21290839,60.8525654,61.18730204,61.52304744,62.17546597,1.001370507,9300
56075,61.17774328,0.497219594,60.20361388,60.8409882,61.17624403,61.51351041,62.16296794,1.001367289,9300
56064,61.14753448,0.497194395,60.17178548,60.81094687,61.14696654,61.48160311,62.13276802,1.00136905,9300
56060,61.13655628,0.497213162,60.16083724,60.80033547,61.13547979,61.47064865,62.12484125,1.001374162,9200
56052,61.11478915,0.49722077,60.13792715,60.77891786,61.11288394,61.44815227,62.10207372,1.001375173,9200
56041,61.08465372,0.497169378,60.10727055,60.74853447,61.08296961,61.42004729,62.0733821,1.001365494,9400
56040,61.08186458,0.497152124,60.10556487,60.74584532,61.08077585,61.41726412,62.07057176,1.001368518,9300
56032,61.06000961,0.497213959,60.08555539,60.72440885,61.06003128,61.39414396,62.04899042,1.001355648,9600
56020,61.02704332,0.497219936,60.04874063,60.6901597,61.02542787,61.36179697,62.01478003,1.001371552,9300
56018,61.02159478,0.49721627,60.04544585,60.68491383,61.02089962,61.35692244,62.0082489,1.001372874,9300
56007,60.99153383,0.497299007,60.0161728,60.65583706,60.99086673,61.3265363,61.97706257,1.001374198,9200
56000,60.97229266,0.497188715,59.99599967,60.63627712,60.9711213,61.30641202,61.96065598,1.001371789,9300
55993,60.95301072,0.497068526,59.97751749,60.61692051,60.95233702,61.28785913,61.93889836,1.001367759,9300
55985,60.93102477,0.497176281,59.95704731,60.59506944,60.92943101,61.26677856,61.91770547,1.001363759,9400
55983,60.92559774,0.497137068,59.94990492,60.58962326,60.92420787,61.26093952,61.91348438,1.001366768,9400
55981,60.92016302,0.497089163,59.94728577,60.58390463,60.91859237,61.25553791,61.90807103,1.001375289,9200
55975,60.90380894,0.49721273,59.93042614,60.5682345,60.90299926,61.23861065,61.88875676,1.001379071,9100
55971,60.89277658,0.497150311,59.9166123,60.55746691,60.89097574,61.2277287,61.87869776,1.00138277,9100
55970,60.89005117,0.497088834,59.91579138,60.55459109,60.88764735,61.22578444,61.87625974,1.001377211,9200
55966,60.87897683,0.497195537,59.900981,60.54278154,60.87753853,61.21444582,61.86467451,1.001382533,9100
55965,60.87624041,0.497200486,59.89922255,60.54064657,60.87556111,61.21137472,61.86285999,1.001382522,9100
55961,60.86529896,0.497243672,59.88947302,60.52807228,60.86390968,61.20074348,61.85021544,1.001373882,9200
55959,60.85990763,0.497160075,59.88159806,60.52295072,60.85813959,61.19456495,61.84448967,1.001372614,9300
55957,60.85453413,0.497176416,59.87595964,60.5177289,60.85290721,61.18951142,61.8394381,1.001377548,9200
55956,60.85182895,0.497255769,59.87231761,60.51585539,60.85074766,61.18683549,61.83752908,1.001374877,9200
55954,60.84633451,0.497250863,59.86843422,60.51050214,60.84481991,61.18241771,61.83152268,1.001372134,9300
55950,60.83532547,0.497187358,59.85692014,60.49973279,60.834829,61.17037365,61.81934143,1.001382398,9100
55948,60.82975143,0.497181951,59.85219,60.49548414,60.82898932,61.16465835,61.81561843,1.001375533,9200
55946,60.82428084,0.497157463,59.84878359,60.48891237,60.82265125,61.1593926,61.80793131,1.001371571,9300
55944,60.81885649,0.497241826,59.84084168,60.4829485,60.81715907,61.15451272,61.80385253,1.001369674,9300
55942,60.81328656,0.49726306,59.83648257,60.47730799,60.81202414,61.14922619,61.79846034,1.00136725,9300
55934,60.79152231,0.497285478,59.81471095,60.45543132,60.78988384,61.12682076,61.77782738,1.001370216,9300
55932,60.78603106,0.497195913,59.80946669,60.44927548,60.78436263,61.12235879,61.77142837,1.001378537,9200
55930,60.78065061,0.497104986,59.8044737,60.44439998,60.77928776,61.11558505,61.76828168,1.00137988,9100
55927,60.77239138,0.49713621,59.79665747,60.43630421,60.77159125,61.10758011,61.7573034,1.001377213,9200
55926,60.76963,0.497228591,59.79251854,60.43263953,60.76848964,61.10496228,61.75464589,1.001380068,9100
55924,60.76415898,0.49715163,59.78560986,60.4282586,60.76310413,61.09869669,61.74923852,1.001377876,9200
55920,60.75320235,0.497227864,59.77613485,60.41698604,60.75220306,61.08848842,61.7365219,1.001380068,9100
55917,60.74495353,0.49723196,59.77023452,60.40811519,60.74445791,61.07971827,61.73151628,1.001376697,9200
55914,60.73675304,0.497108777,59.76189182,60.3997652,60.7348918,61.07151838,61.7243601,1.00138054,9100
55907,60.71752771,0.497198374,59.7403108,60.38133199,60.71635653,61.0528401,61.70637651,1.001376427,9200
55904,60.70941082,0.497194489,59.73212165,60.37277777,60.70832669,61.04346296,61.69731634,1.001378503,9200
55901,60.70111831,0.497120193,59.72563788,60.36522261,60.69964066,61.03632923,61.68671017,1.001382214,9100
55899,60.69553606,0.497126313,59.71946435,60.35934395,60.69381341,61.03006412,61.68158421,1.001384687,9100
55898,60.69282017,0.497140629,59.71583196,60.3562844,60.69100368,61.02801559,61.68032292,1.001375205,9200
55894,60.68205063,0.497006452,59.70354594,60.34565782,60.68080054,61.01659753,61.67010074,1.001365666,9400
55891,60.67376663,0.496947566,59.69712269,60.33810652,60.67215848,61.00863613,61.66314064,1.001373438,9200
55888,60.66548003,0.497002269,59.68797681,60.32808637,60.6651185,61.00075002,61.65251678,1.001381552,9100
55885,60.65722475,0.497014014,59.68209892,60.32056633,60.6559786,60.99239352,61.64432352,1.001374025,9200
55882,60.64901769,0.497000477,59.67275908,60.31281835,60.64740919,60.98372691,61.63661019,1.001382505,9100
55872,60.62157799,0.497127528,59.64224714,60.28493535,60.62046102,60.9565754,61.6081443,1.001377684,9200
55869,60.61337963,0.497191111,59.63572568,60.27726525,60.61248435,60.94865194,61.60089272,1.001381442,9100
55865,60.60235862,0.49717283,59.62497803,60.26689563,60.59991216,60.93781169,61.59056038,1.001378322,9200
55859,60.58607404,0.497066008,59.60939893,60.24988232,60.58539073,60.92073318,61.57342635,1.001367446,9300
55853,60.56958392,0.49703275,59.5935429,60.23422399,60.56986505,60.9043895,61.55701712,1.001373106,9200
55849,60.55867191,0.497130273,59.58171409,60.22379014,60.55736689,60.89436719,61.54459822,1.001370048,9300
55848,60.55598479,0.497191764,59.5799129,60.22117992,60.55499003,60.89194818,61.54222103,1.001369446,9300
55846,60.55044149,0.497237677,59.57415361,60.21532913,60.5495361,60.88519006,61.53532094,1.001370327,9300
55843,60.54219166,0.497264157,59.56669283,60.20588143,60.54103195,60.87703553,61.52633605,1.001369742,9300
55833,60.51472424,0.497172736,59.53648878,60.17865169,60.51295717,60.85001317,61.50019336,1.001375419,9200
55822,60.48457443,0.497176716,59.51032968,60.14997955,60.48291551,60.81898493,61.47051187,1.001378846,9200
55820,60.47906068,0.497274832,59.5022438,60.14466793,60.47766446,60.81440285,61.46617457,1.001377325,9200
55817,60.4708502,0.497294981,59.49536361,60.13544044,60.46957162,60.8060326,61.45582011,1.001375419,9200
55815,60.46525519,0.497217862,59.48660533,60.12997239,60.46323992,60.80068262,61.45084699,1.001376662,9200
55805,60.43793961,0.497373598,59.45739999,60.10112806,60.43608396,60.77339753,61.42333876,1.001374278,9200
55803,60.4324851,0.497333189,59.45379907,60.0962347,60.43076209,60.76733788,61.41855331,1.001374938,9200
55800,60.4243513,0.497363921,59.44624071,60.08787803,60.42287288,60.75885584,61.41224802,1.001374898,9200
55798,60.41889973,0.497315599,59.44035041,60.08304635,60.41778109,60.75400257,61.40656642,1.001367678,9300
55796,60.41334748,0.497339344,59.43687116,60.07836914,60.411466,60.74798448,61.40117463,1.001366656,9400
