age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
57108,38.25108402,0.45202852,37.36043448,37.94508516,38.24859145,38.55903234,39.13055862,1.002346016,3300
57091,38.25108744,0.452022633,37.36122551,37.94486314,38.24878831,38.55874283,39.13016184,1.002346559,3300
57074,38.2510882,0.452022395,37.36091511,37.94506113,38.24853066,38.55904431,39.1308732,1.002345944,3300
57057,38.25107692,0.452014843,37.36151014,37.94469751,38.24866893,38.55907655,39.13010403,1.002346648,3300
56953,38.25107994,0.452013122,37.36061623,37.94536367,38.24869394,38.55901357,39.13035854,1.002345939,3300
56941,38.2510898,0.452012774,37.36123865,37.94489792,38.2486661,38.55912133,39.13042638,1.002346681,3300
56929,38.25107943,0.452020543,37.36140289,37.94482608,38.24872583,38.55909382,39.13040426,1.002347849,3300
56917,38.25108471,0.452029349,37.36130404,37.94494092,38.24859151,38.5594488,39.13065198,1.002346018,3300
56905,38.25109507,0.452020174,37.36086904,37.94490045,38.24854101,38.5592143,39.13074202,1.002345449,3300
56893,38.2510814,0.45201777,37.36116654,37.94481443,38.24891902,38.55921165,39.13061482,1.00234751,3300
56880,38.25108856,0.452016765,37.36143077,37.94484959,38.24868771,38.55926806,39.13044239,1.002344955,3300
56868,38.25108568,0.452016525,37.36089537,37.94503246,38.24868951,38.55904531,39.13028874,1.002345864,3300
56856,38.25108995,0.452018829,37.36063048,37.94496281,38.24863377,38.55904006,39.13099523,1.002346538,3300
56821,38.2510899,0.452020922,37.36137169,37.94482607,38.24868239,38.5590909,39.13053981,1.002346439,3300
56786,38.25109171,0.452023694,37.36142098,37.94474938,38.24861433,38.55915243,39.13117751,1.002347462,3300
56752,38.25108044,0.452015473,37.36145017,37.94467062,38.24869722,38.55909115,39.13036095,1.002346074,3300
56718,38.25108397,0.452024662,37.36157131,37.94478769,38.24869433,38.55900549,39.13017134,1.002347153,3300
56686,38.25108989,0.452027928,37.36110227,37.94491859,38.24872894,38.55927612,39.12988767,1.002346915,3300
56621,38.25107704,0.452026723,37.36026214,37.9448792,38.24887067,38.55876144,39.13019948,1.002346148,3300
56601,38.25107349,0.452017454,37.36123654,37.94482332,38.24856783,38.55926875,39.130576,1.002345737,3300
56588,38.25108543,0.452025113,37.3608802,37.94492579,38.24866712,38.5591872,39.13027209,1.002346055,3300
56555,38.2510906,0.452019547,37.36150616,37.9449597,38.24894988,38.55927071,39.1305119,1.00234583,3300
56360,38.25107969,0.452024513,37.36141921,37.94496318,38.24864657,38.55915491,39.13036711,1.002346283,3300
56262,38.25107757,0.452018518,37.36139781,37.94470823,38.248714,38.55948977,39.13039253,1.002346439,3300
56197,38.25107687,0.452021427,37.36155227,37.94487181,38.24852157,38.55901458,39.13005568,1.002346279,3300
56138,38.251084,0.452018743,37.36062509,37.94503009,38.24866632,38.55931299,39.13026636,1.002344731,3300
56120,38.25108077,0.452017391,37.36101935,37.94513255,38.24861934,38.55907013,39.12977836,1.00234712,3300
56119,38.25107857,0.452017488,37.36114643,37.94498003,38.24882706,38.55916243,39.1300318,1.002346525,3300
56109,38.25108254,0.452018087,37.36143714,37.94486402,38.24869228,38.55911243,39.13050891,1.002345835,3300
56099,38.25107861,0.452019903,37.36099999,37.94480571,38.24857378,38.55927401,39.13056358,1.002346198,3300
56098,38.25107877,0.452019974,37.36122689,37.94472842,38.2487016,38.5593744,39.13034478,1.002346254,3300
56086,38.25107574,0.452029534,37.3613206,37.94485962,38.24856461,38.55899175,39.13057441,1.002346999,3300
56079,38.25108104,0.45202776,37.36157453,37.94490789,38.24893454,38.55926548,39.13067757,1.002346288,3300
56075,38.25107559,0.452011544,37.36082354,37.94500586,38.24887341,38.55929027,39.13021133,1.002345882,3300
