age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
58218,7.759356557,0.041743006,7.677379892,7.731357285,7.759204242,7.787429311,7.841718156,1.005410513,1100
58210,7.75951364,0.042080663,7.67734665,7.731153929,7.759576369,7.787860566,7.842268207,1.005170312,1200
58208,7.759479862,0.042085196,7.677395232,7.731025772,7.759459925,7.787921485,7.842015146,1.005271223,1100
58202,7.75977265,0.0421809,7.677608979,7.731203801,7.760012793,7.788275285,7.842228226,1.005338536,1100
58197,7.76000671,0.042080485,7.678384092,7.731499611,7.759940279,7.78845714,7.842760891,1.005060637,1200
58192,7.760070231,0.041812282,7.678435976,7.731635644,7.760082793,7.788297555,7.842285875,1.005134639,1200
58191,7.760097776,0.041740505,7.678508225,7.731597738,7.759908358,7.788094649,7.841878433,1.005016257,1200
58189,7.760143734,0.041584775,7.678872209,7.731636398,7.760091167,7.788208321,7.841950401,1.005121295,1200
58179,7.76016571,0.040440745,7.680974995,7.732822218,7.760370073,7.78711019,7.839484557,1.005026039,1200
58173,7.760407416,0.039611971,7.681832671,7.733966032,7.76046512,7.786948402,7.838078,1.005278063,1100
58171,7.760448688,0.03924152,7.683062927,7.734289387,7.760415921,7.786728964,7.837105491,1.00530171,1100
58169,7.760516957,0.038981418,7.68385102,7.734176984,7.760369995,7.786863481,7.836372049,1.005351004,1100
58162,7.76072907,0.03775761,7.685791039,7.73547268,7.760764017,7.786384941,7.834756455,1.005671734,1000
58154,7.760924055,0.036044946,7.688873027,7.736886355,7.761212347,7.785156518,7.830903332,1.005853285,1000
58153,7.760973527,0.035715347,7.689718341,7.737089819,7.761102203,7.784897425,7.830504931,1.00572839,1000
58150,7.761053863,0.034821579,7.691558707,7.737838397,7.761281006,7.784806733,7.828801813,1.006015385,970
58149,7.761043295,0.034523517,7.692306487,7.738243658,7.761231268,7.784500154,7.828204183,1.006044786,970
58136,7.761635714,0.029620471,7.702920255,7.741905107,7.762038879,7.78171194,7.818698574,1.00708775,810
58133,7.761879569,0.028214985,7.70532808,7.743154982,7.762056399,7.781030498,7.816137202,1.007142823,800
58131,7.761044531,0.028383116,7.704394845,7.742214068,7.761267148,7.780206611,7.815826485,1.007355773,770
58128,7.759779739,0.02839383,7.703111045,7.74091421,7.75994615,7.778927407,7.81436021,1.007385058,770
58119,7.756126157,0.027510176,7.701595821,7.73786791,7.756225313,7.774531151,7.809505396,1.007436618,760
58116,7.754831308,0.026900467,7.701443714,7.736938831,7.754932272,7.772945654,7.807139551,1.007878072,720
58113,7.753598804,0.026099607,7.7020409,7.736091639,7.753596735,7.771047202,7.804440658,1.008573882,650
58112,7.753220379,0.025784614,7.702692984,7.735933629,7.753235085,7.770599815,7.803736307,1.008625431,650
58110,7.752444396,0.025008835,7.703178343,7.735839881,7.752464154,7.769321443,7.801292309,1.008630102,650
58102,7.749162946,0.020485828,7.708162635,7.735569422,7.749457644,7.76305673,7.788396378,1.011408365,480
58101,7.747047279,0.020466778,7.705809976,7.733544789,7.747354973,7.760938934,7.786706814,1.011158295,490
58099,7.734203003,0.020787131,7.692758066,7.720427987,7.734275545,7.748304131,7.77445236,1.011213872,490
58096,7.717102289,0.02185526,7.673980954,7.702484958,7.717403805,7.731824296,7.759808929,1.010147704,540
58091,7.688708627,0.022213758,7.644622358,7.673739988,7.689063163,7.703708104,7.731462128,1.010451406,530
58086,7.660227425,0.020527667,7.619106977,7.646581366,7.660676392,7.674042378,7.699740287,1.011790888,460
58081,7.651870654,0.021119222,7.609848271,7.637878071,7.652122289,7.66620661,7.692208757,1.010615087,520
58074,7.684234411,0.022837583,7.638651831,7.668973943,7.684431051,7.699693955,7.727963541,1.009048686,620
58073,7.688813938,0.02279717,7.64354887,7.673563597,7.689048271,7.704406398,7.732742035,1.009202906,600
58071,7.697972707,0.022552932,7.653001795,7.683115076,7.698218745,7.713175317,7.741810739,1.009245841,600
58068,7.711787484,0.021593723,7.668375061,7.697449459,7.712184652,7.726386604,7.753159527,1.01051761,520
58064,7.722486801,0.02120439,7.679581068,7.708402638,7.72285779,7.736887025,7.763079882,1.010552616,520
58057,7.735271348,0.023677061,7.687950026,7.719384454,7.735677878,7.751160778,7.781073281,1.00805498,700
58045,7.757225869,0.021883667,7.713458555,7.742737891,7.757463485,7.772016633,7.799359322,1.008997454,620
58043,7.757558321,0.023103127,7.711483135,7.742227396,7.757655976,7.773148909,7.8028103,1.008297365,680
58029,7.760648347,0.028634296,7.704011738,7.741428426,7.760787667,7.780020362,7.815909174,1.005409664,1100
58015,7.763418998,0.03042104,7.702753331,7.743273444,7.76345819,7.784035476,7.822439029,1.005078934,1200
58001,7.766372703,0.029193739,7.708850808,7.746607392,7.766585465,7.786215109,7.822757202,1.005207455,1200
57990,7.768832941,0.025685626,7.717652362,7.751650374,7.769221663,7.786201154,7.81823889,1.006676324,860
57987,7.769438114,0.02425638,7.720951241,7.753366692,7.76972051,7.785732179,7.816335721,1.007452541,760
57976,7.771898611,0.030145655,7.712665967,7.751572461,7.772200588,7.792315869,7.83010887,1.005571347,1100
57973,7.772459496,0.031396427,7.711347592,7.751272788,7.772888065,7.793584373,7.833522154,1.005288636,1100
57962,7.774794241,0.035407223,7.705086724,7.750759042,7.774979284,7.798717278,7.843889197,1.004061002,1600
57959,7.775489294,0.036307495,7.704447718,7.750868221,7.775465396,7.800013495,7.846658249,1.00368395,1800
57945,7.778407991,0.039644315,7.700261984,7.751786155,7.778623831,7.805077758,7.856173419,1.00275823,2600
57931,7.781358731,0.041823041,7.698956093,7.753319349,7.781718513,7.809683819,7.862407868,1.002576973,2900
57917,7.784515246,0.04315624,7.699262118,7.755530157,7.784712756,7.813442618,7.869160999,1.002499809,3000
57903,7.78767848,0.043712427,7.701635933,7.758197646,7.787674935,7.816619433,7.873073084,1.002698267,2700
57876,7.793936154,0.042878006,7.709508107,7.764837346,7.793904797,7.822822688,7.877921549,1.003192125,2100
57862,7.797031732,0.041177534,7.716205195,7.769406783,7.796863226,7.824654233,7.87845991,1.003180574,2100
57851,7.79953149,0.039315753,7.722085847,7.77329287,7.799719395,7.826057994,7.877082157,1.00339883,2000
57848,7.800185947,0.038668734,7.724285765,7.774223398,7.800370291,7.825952009,7.875969334,1.003192441,2100
57834,7.80336313,0.034878061,7.735842262,7.779647464,7.80344087,7.826886256,7.871578309,1.003540716,1900
57820,7.80663766,0.0297684,7.748791512,7.78652352,7.806539022,7.826648254,7.865055773,1.004445888,1400
57806,7.810003661,0.021985044,7.766715364,7.795303094,7.810073704,7.824744002,7.852854248,1.008484745,660
57792,7.807684496,0.029904862,7.749212017,7.787322043,7.807676679,7.827868822,7.866413808,1.005265895,1100
57778,7.805370989,0.035321758,7.736151903,7.781422148,7.805290788,7.829391352,7.874154678,1.003755574,1700
57764,7.803367792,0.039121639,7.727120343,7.776947572,7.803308233,7.830107578,7.88007817,1.003027113,2300
57750,7.8012079,0.04172888,7.719551486,7.772734739,7.801000858,7.829393778,7.881793126,1.002803105,2500
57736,7.799088211,0.043594999,7.714409383,7.769805024,7.799321597,7.82847353,7.883845745,1.002679939,2700
57722,7.796899998,0.044489085,7.709582913,7.76719289,7.796911382,7.826621696,7.883742723,1.002741386,2600
57708,7.794979674,0.044753394,7.707465578,7.764919417,7.795172112,7.824805825,7.882995259,1.002799428,2500
57700,7.793719711,0.044562133,7.706658773,7.764279712,7.793762733,7.823545941,7.881188436,1.002677569,2700
57687,7.79202783,0.043951761,7.706473359,7.762262266,7.792024838,7.821280401,7.878295885,1.002628902,2800
57673,7.789972505,0.042697189,7.706378775,7.761481328,7.789906512,7.818714692,7.873870391,1.002785238,2600
57659,7.788237634,0.040333631,7.708151663,7.761023029,7.788513647,7.815576103,7.866966116,1.003016054,2300
57645,7.786399018,0.037124471,7.713534129,7.761375931,7.786360342,7.81163402,7.859086439,1.003135628,2200
57632,7.784758359,0.033197064,7.719305633,7.762554176,7.784725517,7.807214263,7.849079746,1.003833779,1700
57619,7.782934776,0.027673921,7.727581376,7.764409063,7.783274498,7.801809214,7.836261785,1.005146107,1200
57606,7.787180544,0.032650649,7.723138558,7.764907561,7.787532328,7.809465607,7.850453964,1.003903383,1600
57593,7.791429341,0.036183202,7.720757878,7.766881549,7.791526727,7.815832771,7.862754622,1.003400199,2000
57580,7.795486386,0.03804716,7.72073308,7.769543934,7.79562781,7.82130161,7.870024193,1.003434683,1900
57566,7.800093786,0.039275931,7.723774455,7.773526654,7.800052955,7.826814522,7.876482145,1.003545044,1900
57553,7.804362778,0.03906095,7.728555052,7.777672987,7.804420134,7.830839325,7.880773089,1.003283381,2000
57540,7.808792242,0.037665695,7.735300394,7.783408108,7.808741748,7.834049657,7.882799574,1.003496779,1900
57527,7.813030117,0.03562775,7.742897187,7.788999087,7.813112109,7.836939389,7.882713599,1.004539266,1400
57514,7.817339104,0.032034815,7.753665728,7.796108281,7.81758778,7.839036259,7.879400733,1.004857203,1200
57500,7.822249689,0.025718218,7.771007573,7.805233978,7.822503148,7.839625807,7.872255997,1.006363475,910
57487,7.818487454,0.031835523,7.755853218,7.797009083,7.818727132,7.840092932,7.880316044,1.003982241,1600
57478,7.815756467,0.034818131,7.746617626,7.792535958,7.816013747,7.839333716,7.883164356,1.003917422,1600
57474,7.814720758,0.035886635,7.743848788,7.790525012,7.815025457,7.838871464,7.88408099,1.003717297,1700
57461,7.810952657,0.038976482,7.734399641,7.78459082,7.810954571,7.83743818,7.886941811,1.003293307,2000
57448,7.807091481,0.040857522,7.726847491,7.779389036,7.807117948,7.835032881,7.886516898,1.002857574,2500
57435,7.80305865,0.041883042,7.720643859,7.774586657,7.803156319,7.831648487,7.88476104,1.0024423,3100
57421,7.799036632,0.042350746,7.716004683,7.770528263,7.798863062,7.827922061,7.881591158,1.002363974,3300
57408,7.795593233,0.04201385,7.713105938,7.767101717,7.795863383,7.824112543,7.877305125,1.002817843,2500
57395,7.791967673,0.040772526,7.71198521,7.764358764,7.792055109,7.819364254,7.871548474,1.002950313,2400
57382,7.788489222,0.038751577,7.712339173,7.762537036,7.788238016,7.814863255,7.864695845,1.003034378,2300
57371,7.785439244,0.036367703,7.713953756,7.760928665,7.785514485,7.809740157,7.856769337,1.003727528,1700
57369,7.784844867,0.03590577,7.714238079,7.760743904,7.78494464,7.808679564,7.854727067,1.003808222,1700
57354,7.780761573,0.030745756,7.720360378,7.76006124,7.780622566,7.801520992,7.841202685,1.004292258,1500
57338,7.776265596,0.02227478,7.731867184,7.761386703,7.776379375,7.79113543,7.819512278,1.008178877,690
57322,7.77935196,0.03035165,7.71936414,7.759264567,7.779531572,7.799681464,7.8383646,1.004285584,1500
57306,7.782563566,0.034586552,7.714706568,7.759207035,7.782928924,7.805898221,7.850012959,1.003513075,1900
57290,7.78597606,0.036575175,7.714369161,7.761383348,7.785877566,7.810497382,7.857860576,1.002963629,2400
57275,7.789348087,0.036860985,7.716518185,7.764668214,7.789157497,7.813548739,7.862242055,1.002888984,2400
57259,7.79299339,0.03539131,7.723796609,7.769278157,7.793140818,7.816452153,7.862486803,1.0029342,2400
57243,7.796419836,0.031560171,7.734163511,7.775415127,7.796532284,7.817380618,7.858309817,1.004160656,1500
57226,7.800229364,0.02434115,7.751864562,7.783958696,7.800563254,7.816622088,7.847655313,1.006886204,830
57214,7.798914237,0.030236832,7.739601692,7.778615556,7.798929201,7.81909738,7.857912585,1.003825688,1700
57209,7.798402452,0.032229713,7.735277785,7.776671014,7.798451379,7.820155268,7.861444585,1.003249592,2100
57192,7.796671099,0.037124327,7.723082863,7.772028304,7.796649845,7.82146213,7.870117403,1.002745881,2600
57175,7.794970619,0.040039083,7.715625266,7.768059983,7.795536027,7.821863191,7.872511857,1.002833623,2500
57158,7.793481958,0.041408552,7.713058517,7.765735149,7.793722651,7.821175553,7.873989172,1.002257472,3500
57141,7.791565148,0.041297962,7.710409628,7.7638509,7.791569187,7.819537507,7.871473002,1.002281688,3500
57125,7.790220709,0.040006767,7.712269791,7.763040646,7.790263562,7.817351712,7.868804225,1.002496918,3000
57108,7.788599487,0.037324217,7.714650954,7.763622551,7.788546319,7.813838833,7.861132747,1.002975005,2300
57091,7.787003786,0.032489423,7.722813137,7.765334311,7.787173975,7.808981784,7.850406097,1.003697823,1800
57074,7.785532581,0.024505189,7.736582794,7.76930051,7.785713842,7.802061237,7.83296827,1.006465062,890
57057,7.787213819,0.032998755,7.722552668,7.764935051,7.787434043,7.809580824,7.851734282,1.004437474,1400
56953,7.799236737,0.0557948,7.689847341,7.761772496,7.799226244,7.837036165,7.908489461,1.00210961,3900
56941,7.800713342,0.05689729,7.689456575,7.762677446,7.800831364,7.839349912,7.911763839,1.00222109,3600
56929,7.802092836,0.057734095,7.688720765,7.76307863,7.802125481,7.841336749,7.915469983,1.002542213,2900
56917,7.803656059,0.058517495,7.688920111,7.763926416,7.80362147,7.843341154,7.918627527,1.002469392,3100
56905,7.805031511,0.058963073,7.688932107,7.765460112,7.804889514,7.844851876,7.920389457,1.002566772,2900
56893,7.806493253,0.059396571,7.689404291,7.766813565,7.806306492,7.846282218,7.922880056,1.002653912,2800
56880,7.80827354,0.059443605,7.690957328,7.768463599,7.808185375,7.847891999,7.925703144,1.002587858,2900
56868,7.810018382,0.059666964,7.694495489,7.769987796,7.809553924,7.849733065,7.927663441,1.002779866,2600
56856,7.811549497,0.059492555,7.695072412,7.771318432,7.811413344,7.851622188,7.928425297,1.002625318,2800
56821,7.817015803,0.057746395,7.703118862,7.778131464,7.817426658,7.856162723,7.930527916,1.002576679,2900
56786,7.822787888,0.05403922,7.716301078,7.786847309,7.822697546,7.859184037,7.929317464,1.002600689,2800
56752,7.828238093,0.048518764,7.732397321,7.795605792,7.828035129,7.861066562,7.923382143,1.002876066,2500
56718,7.834655648,0.040227685,7.755852075,7.807324954,7.834832088,7.862043688,7.913016726,1.003345896,2000
56686,7.840507673,0.027422426,7.785138094,7.82238146,7.841076387,7.859144027,7.89304337,1.006090406,960
56621,7.812162422,0.049809767,7.713414211,7.778952644,7.812154359,7.84556941,7.908628889,1.00277404,2600
56601,7.803776987,0.054053855,7.696493225,7.768015697,7.804084994,7.840495157,7.90922526,1.002562194,2900
56588,7.798638442,0.056395531,7.686717563,7.76026993,7.799032925,7.836610279,7.908624025,1.002367948,3300
56555,7.784946341,0.060714839,7.664707166,7.743977992,7.785327905,7.825884385,7.903189066,1.002048821,4100
56360,7.707776165,0.068787259,7.570938734,7.662448302,7.708380159,7.753582833,7.84100064,1.001874264,4800
56262,7.667698338,0.061994652,7.544846179,7.626312522,7.668050258,7.709782835,7.788594475,1.00289141,2400
56197,7.640050196,0.051593891,7.537515879,7.605302997,7.640102164,7.675090134,7.740312667,1.003729293,1700
56138,7.612989484,0.033916969,7.545392316,7.59000634,7.613608279,7.635935729,7.678907111,1.007382276,770
56120,7.60489206,0.024105944,7.55596384,7.588918674,7.605616125,7.621512183,7.650186517,1.013971938,390
56119,7.605187049,0.024788222,7.555153268,7.588758993,7.605796654,7.622279265,7.652619686,1.013225464,410
56109,7.608302422,0.030284555,7.548203886,7.58790068,7.608683548,7.629077855,7.667118663,1.011121549,490
56099,7.6113637,0.034203607,7.544037756,7.588431683,7.6118743,7.63467697,7.677627815,1.008374711,670
56098,7.61174321,0.034594976,7.543783145,7.588450147,7.612141638,7.635401037,7.678680275,1.0083834,670
56086,7.615396788,0.038259267,7.54007894,7.589614085,7.615793256,7.641644966,7.689391697,1.006373972,910
56079,7.617520278,0.03981616,7.539551693,7.590736296,7.617663213,7.644892924,7.695187973,1.005830376,1000
56075,7.618779528,0.040543151,7.538784696,7.591237546,7.619060489,7.646636373,7.696987597,1.005696278,1000
56064,7.62214037,0.042007815,7.539065518,7.593799377,7.622544891,7.650975763,7.703718734,1.005396425,1100
56060,7.623408994,0.042462082,7.538974974,7.594768111,7.623511637,7.652423044,7.706209979,1.005152062,1200
56052,7.625859381,0.042840142,7.541594525,7.59666621,7.626289886,7.655073501,7.708677229,1.005112641,1200
56041,7.629093689,0.042997292,7.544479522,7.59996504,7.62935727,7.658533076,7.712152747,1.005222484,1100
56040,7.629327863,0.043032787,7.545102951,7.600146342,7.629761661,7.658604253,7.712929295,1.005295638,1100
56032,7.631698034,0.04280059,7.547194011,7.603130696,7.631920302,7.660895569,7.713471771,1.005212566,1100
56020,7.635260216,0.041907267,7.552426028,7.607063663,7.63559229,7.663920254,7.716810016,1.005379109,1100
56018,7.635842871,0.041681793,7.553945481,7.607523095,7.635893693,7.664297093,7.716512762,1.005415079,1100
56007,7.639187208,0.040045925,7.560611381,7.612012609,7.63927378,7.666255262,7.717164205,1.00606917,960
56000,7.641215942,0.038702067,7.565125043,7.614766586,7.641643032,7.66764047,7.716707879,1.006189852,940
55993,7.643271635,0.036939985,7.570496415,7.618589964,7.643322434,7.66816494,7.715078836,1.007415088,770
55985,7.645568349,0.034208654,7.577712474,7.622785492,7.645763377,7.668981671,7.711637451,1.008694931,640
55983,7.646159122,0.033555762,7.579595656,7.623733375,7.646438275,7.668957146,7.710897102,1.008666156,650
55981,7.646681166,0.03287587,7.581418721,7.624814927,7.647009185,7.668911597,7.710195893,1.009036311,620
55975,7.648390536,0.03038667,7.587511268,7.628199316,7.64890526,7.668996149,7.706984932,1.010737933,510
55971,7.649605332,0.028470322,7.592384196,7.630812441,7.650124687,7.668987811,7.704086592,1.012116162,450
55970,7.649873232,0.027927561,7.593928958,7.631440384,7.650358844,7.66893348,7.703226357,1.012377117,440
55966,7.650855551,0.025565136,7.599333141,7.634052969,7.65150793,7.668370129,7.69932239,1.014557718,370
55965,7.651179328,0.024902869,7.600667459,7.634778714,7.651760799,7.668332937,7.698179494,1.015175322,360
55961,7.634757437,0.025555855,7.582959157,7.617732087,7.635503959,7.652451101,7.682921855,1.014310571,380
55959,7.626503857,0.025527925,7.574755757,7.609745425,7.627107001,7.644213795,7.674116086,1.014276253,380
55957,7.618159564,0.025158811,7.567180168,7.601691548,7.619021496,7.635501944,7.665480217,1.014706459,370
55956,7.613124082,0.024996643,7.562410443,7.596676331,7.613908539,7.630281608,7.660356514,1.014789292,370
55954,7.603467843,0.026023548,7.550792769,7.586358985,7.604136543,7.621286604,7.652385288,1.014071291,380
55950,7.584217297,0.027210555,7.5293276,7.566176845,7.584764824,7.602900055,7.635742447,1.013986906,390
55948,7.570730043,0.027610968,7.515308561,7.552197187,7.571454112,7.58963321,7.622680147,1.013781072,390
55946,7.557231207,0.027841475,7.501259587,7.538448074,7.557923869,7.576332441,7.609979139,1.013910347,390
55944,7.541368311,0.028202982,7.484562246,7.522620354,7.542102051,7.560620816,7.595125954,1.013348725,410
55942,7.525457034,0.028415082,7.468486424,7.50672081,7.526072103,7.544827361,7.579429461,1.013226737,410
55934,7.461806646,0.027760309,7.405811876,7.443274752,7.462497849,7.480805893,7.514432396,1.012994152,420
55932,7.44712353,0.027378841,7.391849932,7.428966852,7.447706404,7.466134667,7.499088078,1.013642792,400
55930,7.444687901,0.027986941,7.38804986,7.426162227,7.445110613,7.463997298,7.498516398,1.013389936,400
55927,7.441017885,0.02864722,7.383445259,7.422010099,7.441671718,7.460768871,7.495520886,1.013691858,400
55926,7.440529155,0.02892124,7.382403425,7.421114613,7.440992497,7.460372776,7.495926361,1.013809696,390
55924,7.440145122,0.029632108,7.38050999,7.420298165,7.440579713,7.460513988,7.496980749,1.013172632,410
55920,7.439216761,0.030719697,7.377815722,7.418656984,7.439752291,7.460261073,7.49774744,1.012685245,430
55917,7.438658578,0.031253367,7.375989097,7.417812869,7.439116359,7.460229229,7.497647312,1.012678856,430
55914,7.438076942,0.031395108,7.375503692,7.417222017,7.438814418,7.459686415,7.497706374,1.013166919,410
55907,7.42301131,0.031455958,7.359478442,7.40205699,7.423761324,7.444725326,7.482648377,1.013301072,410
55904,7.416557706,0.031021867,7.354064764,7.395889059,7.417377716,7.4380792,7.47555479,1.013188403,410
55901,7.41010829,0.030134086,7.34856302,7.389999005,7.411116274,7.430928943,7.466796466,1.014004062,390
55899,7.413839807,0.030422757,7.352019601,7.393619442,7.414674839,7.434799148,7.471062198,1.014215755,380
55898,7.416236492,0.030706326,7.353439242,7.395724289,7.41702084,7.437415479,7.473718607,1.01408083,380
55894,7.425911987,0.031348158,7.362060806,7.405034767,7.426932484,7.44749963,7.485233135,1.013223939,410
55891,7.433050452,0.031436836,7.36901348,7.412066921,7.434196324,7.454765936,7.492447473,1.013080183,420
55888,7.440329181,0.031216125,7.37655902,7.419419272,7.441535778,7.462105083,7.498264406,1.013442379,400
55885,7.446303269,0.031542568,7.381732725,7.425299929,7.447396456,7.468169451,7.505532272,1.013247165,410
55882,7.451294678,0.03210133,7.385740792,7.430140193,7.45211063,7.473531759,7.511477453,1.012720298,430
55872,7.467772816,0.032005927,7.402123015,7.446783388,7.46865468,7.489549591,7.528737866,1.012864841,420
55869,7.468767471,0.032560256,7.402864472,7.447254083,7.46937031,7.491143006,7.530254952,1.012442455,440
55865,7.470055922,0.033021875,7.403463662,7.448338362,7.470608225,7.492759644,7.532746344,1.011739983,470
55859,7.471931296,0.032947573,7.405589308,7.450337984,7.472460449,7.494463405,7.534897802,1.011178357,490
55853,7.473711757,0.032233771,7.408969792,7.452428667,7.474345056,7.495656418,7.535144845,1.011331933,480
55849,7.474950595,0.031228539,7.412241053,7.454501661,7.475580575,7.496566213,7.533889598,1.011424628,480
55848,7.475284166,0.030914996,7.412007935,7.45502098,7.476003557,7.496699042,7.533283483,1.011817256,460
55846,7.480092695,0.031028126,7.416739714,7.459872109,7.48057198,7.501577916,7.53893383,1.011782974,460
55843,7.486824833,0.031632514,7.422856749,7.466067234,7.487330045,7.508511426,7.546978372,1.011081665,490
55833,7.509219693,0.032564921,7.443443996,7.487855039,7.509507564,7.531665453,7.571969926,1.009208135,600
55822,7.533611224,0.031251275,7.470667894,7.512936668,7.534154497,7.554818082,7.59333054,1.008691718,640
55820,7.538119659,0.030743983,7.476701358,7.518016936,7.538752528,7.558797777,7.596876292,1.008934352,620
55817,7.544806409,0.029870153,7.484622634,7.525094537,7.545366371,7.565100694,7.602280335,1.009732428,570
55815,7.549207884,0.029217367,7.490262715,7.529957384,7.549909289,7.568953015,7.604891734,1.010297092,540
55805,7.579076549,0.029766466,7.518905768,7.559517329,7.579607084,7.599374902,7.635386994,1.00993386,560
55803,7.585032204,0.029611671,7.52541087,7.565651011,7.585429763,7.605277039,7.641542858,1.009436883,590
55800,7.594000578,0.029233303,7.535233961,7.574845825,7.594503698,7.613777053,7.649394143,1.009446785,590
55798,7.599988502,0.028802038,7.541962023,7.580948302,7.600736135,7.619734077,7.654868652,1.009731102,570
55796,7.60590775,0.028316816,7.548267477,7.587242381,7.606726555,7.625234409,7.659641138,1.010328761,530
55794,7.612243936,0.028403548,7.555485626,7.593691773,7.612905734,7.631658668,7.66594184,1.010427679,530
55788,7.631123323,0.027659977,7.575503827,7.612917102,7.631799378,7.650287199,7.683066533,1.010762194,510
