age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
58402,36.57941046,0.454042842,35.66788272,36.27553496,36.59116009,36.89413976,37.43347805,1.010130268,540
58383,36.58736739,0.451778877,35.67915899,36.28244626,36.60433558,36.89784905,37.44039019,1.010360331,530
58363,36.53007851,0.447991483,35.62864066,36.22973115,36.54103208,36.83814315,37.38625095,1.011442215,480
58344,36.6833419,0.450750501,35.77814593,36.38054287,36.69545092,36.99156933,37.53390209,1.009668812,570
58328,36.52494539,0.585063608,35.34379576,36.13507648,36.537039,36.93236725,37.62123562,1.007780577,730
58324,35.96073068,0.472108079,35.00119843,35.64592855,35.9729997,36.28688074,36.8575748,1.009665642,570
58309,37.13495531,0.573490029,35.98918871,36.75000796,37.14562663,37.52876066,38.22216676,1.007449758,760
58305,36.48027345,0.447833973,35.57358352,36.18365364,36.49379675,36.78734962,37.33056624,1.009758896,570
58288,36.7221446,0.55673601,35.59890641,36.34985201,36.73581467,37.10535498,37.76812816,1.009111279,610
58286,36.17380606,0.461453897,35.24103012,35.86819352,36.18449561,36.49233546,37.0488736,1.010354743,530
58283,36.28346229,0.549956465,35.1755304,35.91488338,36.29455414,36.6560851,37.33339444,1.006548573,880
58279,36.4768941,0.575160405,35.31029755,36.09771575,36.48376588,36.87015548,37.57095166,1.006630557,870
58268,37.46424142,0.514891185,36.42104126,37.11793329,37.47488252,37.81681789,38.44761388,1.009576026,580
58266,37.41218658,0.426829991,36.54801526,37.1283605,37.4210013,37.70334574,38.23855117,1.010349967,530
58257,36.67693391,0.570152966,35.52750673,36.29593647,36.68363021,37.06693916,37.76269479,1.007348931,770
58249,36.68552533,0.558006423,35.57375922,36.31051433,36.70143983,37.07324195,37.73971956,1.008929587,620
58248,36.26443473,0.516011931,35.22514538,35.92040088,36.27036822,36.61945757,37.24058412,1.008643955,650
58247,36.12977983,0.469762567,35.18497855,35.81612116,36.14164589,36.45425919,37.0226118,1.009745477,570
58240,36.06782406,0.582668502,34.88666024,35.68223266,36.08263588,36.46838453,37.16528536,1.006533031,880
58235,36.51186961,0.596590977,35.29691129,36.12132134,36.52593817,36.92227867,37.63432947,1.007283119,780
58229,36.38800743,0.535935965,35.30971227,36.02559868,36.39878126,36.75452715,37.40936066,1.008436156,660
58228,36.03706663,0.468081188,35.0937108,35.72420752,36.04873686,36.36029948,36.92509159,1.00976584,570
58224,36.51747519,0.576780692,35.34837486,36.13897868,36.53372664,36.91607946,37.60423975,1.007250551,790
58218,36.43881278,0.580153935,35.27174818,36.05694581,36.45198813,36.8373103,37.54418701,1.007225362,790
58210,36.63615586,0.527511316,35.58930179,36.28189779,36.64317227,36.99343226,37.64749529,1.007249351,790
58208,36.67540279,0.453030073,35.76287494,36.37138567,36.68634675,36.99128113,37.52576446,1.010827079,510
58202,36.51558913,0.562196191,35.39154707,36.1370788,36.52290518,36.89805522,37.59223729,1.007180297,790
58197,36.82339745,0.577330911,35.66278455,36.4417077,36.83442507,37.21684811,37.92178191,1.007687705,740
58192,36.65383341,0.537514298,35.57251828,36.29700391,36.66478134,37.02209127,37.67888672,1.00728645,780
58191,37.31513357,0.56401992,36.16511869,36.93888309,37.33179597,37.70661543,38.3746974,1.009694368,570
58189,36.48296167,0.451979574,35.57106742,36.17957463,36.49330887,36.79517353,37.34092786,1.010545766,520
58179,36.71125371,0.581289486,35.54452044,36.32638167,36.71965276,37.1097785,37.83488042,1.007539858,750
58173,37.05881587,0.565794129,35.91674651,36.68382664,37.06760732,37.44751127,38.14552088,1.007626065,740
58171,36.65235922,0.522766633,35.61134008,36.30337197,36.6603755,37.01231063,37.64824735,1.007053264,810
58169,36.47129543,0.451411618,35.57304367,36.16794191,36.48215743,36.78481694,37.3253072,1.009426008,590
58162,36.70149355,0.572004641,35.5382953,36.32437695,36.71378862,37.09016654,37.78741795,1.00800182,700
58154,37.0840615,0.576052456,35.9386685,36.69867677,37.09372159,37.48482017,38.17377889,1.00941481,590
58153,36.70811744,0.540046974,35.63299256,36.34504803,36.7172878,37.07807726,37.73198501,1.008813118,630
58150,36.57061616,0.457028962,35.64759021,36.26537679,36.58271229,36.88539794,37.43270435,1.010904286,500
58149,36.62139712,0.505201535,35.60867317,36.28525501,36.62825491,36.96842286,37.58603327,1.009549417,580
58136,36.48365202,0.576627474,35.31740134,36.10520856,36.50017657,36.87692313,37.57500654,1.007101726,800
58133,36.14996018,0.531245167,35.08096792,35.7952371,36.15935381,36.51655156,37.16563724,1.007705718,730
58131,36.29608983,0.463576405,35.36680078,35.98214576,36.30706175,36.6199374,37.16737447,1.010352211,530
58128,36.9338419,0.564673306,35.77977634,36.56197695,36.94809373,37.32164457,38.00135292,1.010279241,540
58119,36.59405596,0.557267333,35.48019369,36.22048832,36.60321058,36.97410194,37.65896484,1.007812545,720
58116,36.96016906,0.541574265,35.87760179,36.59354418,36.96962595,37.33164926,37.99903546,1.008232017,680
58113,36.89896384,0.439409338,36.02445212,36.59863645,36.90769559,37.20040249,37.73333968,1.009514953,580
58112,37.05008866,0.492646644,36.07324816,36.72184117,37.05861219,37.38754936,37.99312244,1.009336763,590
58110,36.99558931,0.530573447,35.92689134,36.64151324,37.00349871,37.35866833,38.01433389,1.007552809,750
58102,37.11601291,0.517267867,36.08414767,36.77038722,37.12379185,37.47100805,38.10450309,1.006640655,870
58101,37.22464241,0.505746534,36.22916182,36.88291157,37.23070103,37.56957391,38.2042261,1.008585758,650
58099,37.1836768,0.43174111,36.32080991,36.89687275,37.18867703,37.47899229,38.00115269,1.01021423,540
58096,36.82205354,0.521840438,35.77740701,36.47500474,36.8303002,37.18090311,37.82082252,1.006979427,820
58091,36.735738,0.55213967,35.64707877,36.36035466,36.74339668,37.11740119,37.78998573,1.006708538,860
58086,36.50038893,0.46549297,35.56655135,36.18952408,36.51030261,36.82401153,37.38471696,1.009911681,560
58081,36.79910853,0.58808647,35.61237222,36.40745244,36.81403693,37.20189971,37.89992382,1.007963252,710
58074,36.37331653,0.541607717,35.27017126,36.01536392,36.38415865,36.74759465,37.39461101,1.007098694,800
58073,36.8532832,0.562035117,35.70618846,36.48105916,36.86803174,37.23860611,37.91955942,1.008756307,640
58071,36.47843395,0.467096611,35.53483486,36.1672496,36.49136051,36.79994202,37.35987771,1.010396916,530
58068,36.59822752,0.547430128,35.48761867,36.22891303,36.61323644,36.97514261,37.64143244,1.007644546,740
58064,36.57683632,0.573203584,35.4233436,36.1932491,36.59169522,36.97367049,37.66003942,1.007383331,770
58057,36.29998919,0.469825754,35.34669597,35.9878997,36.31079561,36.62263133,37.18660121,1.009645259,570
58045,36.97764722,0.554621464,35.84587701,36.60679984,36.99767974,37.35974448,38.02027985,1.009241286,600
58043,36.38765084,0.455791735,35.46452371,36.08835444,36.40010143,36.69983039,37.243632,1.009497968,580
58029,36.17121649,0.473227045,35.21744649,35.85553711,36.18514109,36.49962571,37.07018679,1.010204148,540
58015,37.31479776,0.435961543,36.44277736,37.02463556,37.32316984,37.6146651,38.13625422,1.010217978,540
58001,36.57742662,0.437378077,35.69685229,36.28351493,36.58658585,36.88224607,37.40082426,1.011568285,470
57990,36.22389608,0.569050329,35.0682553,35.8505888,36.23468415,36.6154208,37.30316845,1.007301145,780
57987,35.9731076,0.479901618,35.00330686,35.65239578,35.98558819,36.30617123,36.8692209,1.00931245,600
57976,36.39240748,0.568260239,35.24651295,36.01591821,36.40645296,36.78440389,37.47507785,1.007340372,780
57973,36.17534156,0.466831801,35.23561142,35.86366381,36.18916327,36.4990302,37.04981567,1.009682819,570
57962,36.60365843,0.575627889,35.44105952,36.22379603,36.61335216,37.00603778,37.69432007,1.009076203,610
57959,36.02932097,0.470187351,35.09010981,35.71454119,36.03859121,36.35829046,36.91269183,1.009857816,560
57945,36.61831518,0.452701101,35.70100921,36.31443334,36.63106765,36.93564622,37.47137449,1.011453165,480
57931,36.63926623,0.449455025,35.72180691,36.33729252,36.65054146,36.94927453,37.49171544,1.010264163,540
57917,36.66375332,0.44960835,35.75699751,36.36531879,36.67359878,36.97256537,37.51734984,1.009519537,580
57903,36.52016983,0.450415513,35.60890076,36.21892749,36.52900057,36.83248933,37.37145764,1.010507077,520
57876,36.27196825,0.465738729,35.32626712,35.96277228,36.28180723,36.59289146,37.15860327,1.010443778,530
57862,36.28737455,0.453390204,35.36862128,35.98758583,36.30429215,36.59989295,37.13177555,1.009942227,560
57851,36.58371026,0.474639894,35.63341205,36.27095032,36.59119353,36.90840979,37.49180098,1.009644638,570
57848,36.44944318,0.444358315,35.55216292,36.15174352,36.45800287,36.75931159,37.29241523,1.010116104,550
57834,36.6064871,0.451962285,35.69871577,36.30421514,36.6142933,36.92007091,37.45800105,1.010533556,520
57820,36.54629031,0.448344314,35.64759217,36.24813224,36.55850322,36.85286268,37.40135065,1.010117661,550
57806,36.03429231,0.463059644,35.0918268,35.72614734,36.04646341,36.35233576,36.91373416,1.010788143,510
57792,36.91156419,0.433932575,36.03881313,36.62009487,36.92175262,37.20973715,37.7304625,1.010192882,540
57778,36.56934672,0.415416108,35.72541945,36.29426223,36.58054669,36.85637959,37.35885988,1.011480856,480
57764,35.53221015,0.479441844,34.55911724,35.21136837,35.54672198,35.86471149,36.44109331,1.009167927,610
57750,36.6288139,0.441294283,35.74453807,36.33134858,36.63843909,36.9323258,37.47256145,1.009554976,580
57736,37.00755595,0.427676144,36.14611719,36.72419452,37.01766575,37.3031523,37.81226333,1.01062454,520
57722,36.90590468,0.431840935,36.04252305,36.61611659,36.91432048,37.20221497,37.7329814,1.010801366,510
57708,37.47743002,0.412019105,36.65784531,37.20146421,37.48281718,37.76028491,38.26547566,1.010071293,550
57700,36.49281574,0.44544099,35.59681353,36.19495099,36.50333077,36.80135562,37.33196428,1.011044259,500
57687,36.66226077,0.44138378,35.7803834,36.36797859,36.67415351,36.96463533,37.49720389,1.010632067,520
57673,36.92016463,0.433176032,36.05378441,36.62973589,36.93297682,37.21589458,37.73836874,1.011108422,490
57659,36.29951308,0.45870502,35.37193062,35.99712471,36.30902529,36.61697034,37.17123062,1.010013778,550
57645,36.35257746,0.462207901,35.42298747,36.04324868,36.3625199,36.67096383,37.22604427,1.009919344,560
57632,36.34605491,0.46130673,35.42189951,36.03719972,36.35793159,36.66441664,37.21226625,1.009428554,590
57619,36.16763013,0.472778139,35.20958606,35.85251142,36.17826907,36.49764998,37.05797303,1.011029528,500
57606,36.24744695,0.459653677,35.31754294,35.94358788,36.25775726,36.5651826,37.11886066,1.00942737,590
57593,36.063446,0.463225648,35.13761693,35.75539278,36.07734283,36.38092083,36.93921575,1.00932421,600
57580,36.04030828,0.472372414,35.08593824,35.72483687,36.05078772,36.37195637,36.9296297,1.010276459,540
57566,36.63612059,0.454525829,35.71831448,36.33129034,36.64518121,36.94887136,37.49314627,1.01016561,540
57553,36.12180996,0.469933339,35.17169324,35.80913744,36.13236052,36.44763073,37.00753457,1.009992513,550
57540,36.41952302,0.595113069,35.21324307,36.02511584,36.43399244,36.8267131,37.54632378,1.006479488,890
57527,36.63954616,0.447039521,35.72472576,36.34354936,36.65450601,36.94562171,37.48375151,1.010305753,530
57514,36.65814087,0.440310456,35.76824396,36.36599128,36.66601311,36.96104883,37.49041478,1.010650801,520
57500,36.38419938,0.449659357,35.47379444,36.08301316,36.39410356,36.69585807,37.23523629,1.009672278,570
57487,35.87325597,0.474146251,34.90740893,35.56181213,35.8868296,36.19994233,36.76515468,1.008979401,620
57478,36.34023498,0.493899857,35.34924954,36.01340974,36.34902968,36.68101328,37.27834898,1.008581017,650
57474,36.19800741,0.457125593,35.27414908,35.8942247,36.20904566,36.51526675,37.06299404,1.009825175,560
57461,35.68533203,0.477312626,34.72084282,35.36614324,35.69839165,36.01415776,36.57398524,1.00945065,590
57448,35.93189812,0.469182277,34.97348895,35.61935217,35.94595964,36.25188049,36.81077308,1.009472094,590
57435,35.72492405,0.473177497,34.76060465,35.41147773,35.73740441,36.05542036,36.61448599,1.010109112,550
57421,36.73279443,0.441681241,35.84125459,36.43736974,36.74503443,37.03911097,37.56635903,1.010580067,520
57408,36.66018355,0.452287604,35.75254766,36.36116888,36.66972807,36.97151825,37.51419803,1.011229867,490
57395,35.38271345,0.490628701,34.38659067,35.05733424,35.39806354,35.72161387,36.29372857,1.009780594,570
57382,36.95865864,0.437586049,36.06697102,36.66576711,36.96791145,37.26513836,37.78492891,1.009779684,570
57371,36.76756529,0.451362212,35.87277902,36.46531297,36.7764088,37.07843158,37.62589056,1.0090584,610
57369,37.15067411,0.432399273,36.28770611,36.86330788,37.16210049,37.44912726,37.97129895,1.009844174,560
57354,35.96439453,0.471167409,34.99989449,35.65435124,35.97593708,36.2899909,36.8552467,1.010016648,550
57338,35.94729743,0.480087937,34.97303065,35.63104521,35.95930108,36.27970182,36.84978808,1.010047396,550
57322,35.78137521,0.4733053,34.82432803,35.46691849,35.79460485,36.10751689,36.67795384,1.009454844,590
57306,35.94690586,0.521650427,34.8945671,35.60022669,35.95555969,36.30810787,36.94066333,1.007983665,710
57290,36.69730125,0.443367174,35.80677665,36.40243529,36.70535473,37.00755574,37.52937728,1.01047152,530
57275,35.29476011,0.493739073,34.28975112,34.96726952,35.31336247,35.63554405,36.20942357,1.009026463,620
57259,36.3405654,0.461782372,35.41303179,36.03334784,36.35032794,36.66131669,37.21617468,1.009897604,560
57243,36.21374908,0.470407214,35.26950367,35.89852666,36.22578764,36.53750802,37.10154978,1.010299201,540
57226,36.63209081,0.446660443,35.73065167,36.33573688,36.64427714,36.94167124,37.46963392,1.010953152,500
57214,36.4437458,0.494352119,35.45100952,36.1143228,36.45164431,36.78338995,37.38754995,1.008217783,680
57209,36.24609246,0.461634214,35.3145468,35.93878274,36.25472177,36.57143159,37.11120098,1.010011217,550
57192,35.87967641,0.478587335,34.9081757,35.56120197,35.89197266,36.21406685,36.77907179,1.009786784,570
57175,35.95839394,0.469576536,35.00561151,35.64724092,35.96856593,36.28458162,36.84199285,1.009998511,550
57158,36.66866706,0.443468743,35.77640465,36.37181942,36.68177614,36.97651478,37.50506223,1.009569024,580
57141,36.26038017,0.457090096,35.33433001,35.95604865,36.2750455,36.57613248,37.12217825,1.009472462,590
57125,35.40199656,0.491286342,34.40949827,35.07080786,35.41592219,35.74718553,36.32077667,1.009677432,570
57108,36.41426307,0.462669039,35.48931209,36.10970359,36.42209932,36.73409585,37.28108852,1.009987747,550
57091,36.2735339,0.459920492,35.34656627,35.96661221,36.28317875,36.58945502,37.14080054,1.010325421,530
57074,36.82038101,0.424203021,35.96016898,36.53568736,36.82990148,37.11415069,37.6196365,1.012603355,430
57057,36.04306966,0.461546001,35.10681563,35.73628161,36.0554569,36.36016507,36.91820672,1.009496399,580
56953,36.5551694,0.448848698,35.65311245,36.25492295,36.56583222,36.86564684,37.40051952,1.010220766,540
56941,36.81377283,0.487396985,35.82800107,36.4865726,36.82390715,37.14654955,37.74707305,1.007999062,700
56929,36.02205747,0.453524693,35.11761754,35.71918876,36.03137107,36.33506262,36.88339695,1.01068599,510
56917,36.11493953,0.5091777,35.08756055,35.7799163,36.12995435,36.46411608,37.08281678,1.008673704,640
56905,36.59045129,0.441677481,35.69273549,36.29275451,36.60240205,36.89525676,37.42931743,1.009218024,600
56893,36.1277355,0.456904127,35.20095312,35.82352265,36.14057598,36.44336087,36.99188865,1.008954974,620
56880,36.80505766,0.489824747,35.82601088,36.47510358,36.81413016,37.14036313,37.74152724,1.009331585,600
56868,36.5861003,0.444037801,35.68683771,36.28919465,36.59863987,36.89132861,37.42814093,1.01007976,550
56856,36.82583108,0.434932486,35.94913374,36.53626042,36.83346992,37.12770715,37.64629585,1.010398568,530
56821,36.39855206,0.522462043,35.35470439,36.05048945,36.41186329,36.75608616,37.39535356,1.008280706,680
56786,36.82760909,0.433962319,35.9548832,36.53685348,36.8353946,37.12837519,37.65425374,1.009224583,600
56752,36.46064419,0.524818956,35.39371441,36.10851053,36.47233554,36.82138823,37.46185981,1.008848776,630
56718,36.83242108,0.440467285,35.94290101,36.53897174,36.83838403,37.13665281,37.67448941,1.0097834,570
56686,36.63212744,0.439468956,35.74648644,36.34181292,36.64369359,36.93320431,37.46614092,1.009469769,590
56621,36.86863542,0.432773987,36.00018262,36.57945555,36.87850693,37.16774148,37.68233719,1.009904746,560
56601,36.24468176,0.502594097,35.23249634,35.91251426,36.2539119,36.58592686,37.2113242,1.007647731,740
56588,36.91584091,0.434656078,36.02923283,36.62692387,36.92650912,37.21724182,37.72842597,1.009897385,560
56555,36.38489897,0.450288933,35.47078814,36.08869991,36.39601012,36.69496271,37.23422271,1.009990308,550
56360,36.10579331,0.570293085,34.94747702,35.7297545,36.11713068,36.49936645,37.1866097,1.006710903,860
56262,36.42758991,0.619096604,35.1794761,36.01981716,36.43653957,36.8452308,37.6105769,1.006140345,950
56197,36.38248589,0.614416764,35.14188882,35.98049703,36.39253052,36.79882019,37.56736363,1.005373835,1100
56138,35.88836379,0.470073118,34.93019065,35.57175937,35.90085816,36.21471678,36.7652414,1.009936717,560
56120,36.8727276,0.42431638,36.01915433,36.58900787,36.88141854,37.1661952,37.68109764,1.010258847,540
56119,36.98283434,0.444454136,36.097753,36.68564568,36.99084262,37.2858599,37.83666752,1.01000613,550
56109,36.85478017,0.442679591,35.96040872,36.56105624,36.86810191,37.15937149,37.68646706,1.010452263,530
56099,36.68570502,0.423307082,35.83617994,36.40406172,36.69247895,36.98043447,37.49036199,1.01092467,500
56098,36.87272923,0.420827076,36.03136051,36.59197516,36.88283559,37.15902499,37.67200294,1.010641391,520
56086,36.82975116,0.430346742,35.96415266,36.54353514,36.83665195,37.12856499,37.63942364,1.009980035,550
56079,36.57700326,0.470846811,35.64712799,36.26306326,36.58292523,36.90311308,37.46651558,1.008438403,660
56075,36.50713193,0.556968528,35.385998,36.13859708,36.51585183,36.89175521,37.56877781,1.007585461,750
56064,36.21658704,0.460519953,35.28858646,35.91130905,36.22200514,36.53508893,37.08930461,1.010425848,530
56060,36.25553002,0.451379731,35.34803632,35.95595652,36.26493526,36.56869278,37.11021392,1.01026748,540
56052,36.96312193,0.431296542,36.10462542,36.67307142,36.97351909,37.26025014,37.77950316,1.01008497,550
56041,36.6672017,0.427128368,35.81740346,36.37946391,36.67886038,36.95754608,37.47997732,1.010262356,540
56040,36.39985892,0.436111328,35.5327744,36.10693003,36.4103913,36.69900456,37.2342677,1.009026439,620
56032,36.82406827,0.433585042,35.94436892,36.53347798,36.83456687,37.1204688,37.65388228,1.010056347,550
56020,37.39833242,0.413141565,36.56518303,37.12133947,37.40575028,37.68126244,38.19155575,1.010036911,550
56018,37.10738867,0.415669149,36.27495803,36.82702889,37.11254352,37.39647978,37.89860321,1.010883865,500
56007,36.78219503,0.437144806,35.90361481,36.48771268,36.78889494,37.08557449,37.61052018,1.010354333,530
56000,36.53156349,0.480503396,35.57170511,36.20842938,36.54068771,36.86122957,37.45591291,1.008162677,690
55993,36.66470761,0.570369501,35.51666876,36.28662144,36.67890731,37.0562834,37.74917906,1.006375383,910
55985,36.92847843,0.500900289,35.92164392,36.59614105,36.93538839,37.26710281,37.89190217,1.007387475,770
55983,37.11764248,0.462892799,36.18682079,36.80811738,37.12552023,37.43901444,37.99923843,1.010510761,520
55981,36.21803817,0.429271337,35.3614518,35.93178045,36.22539403,36.51542542,37.0335858,1.010468678,530
55975,36.56381247,0.546057764,35.46163549,36.19473065,36.5781039,36.93814856,37.60702132,1.006370526,910
55971,36.78474792,0.49231633,35.791209,36.45847249,36.79417197,37.1216067,37.723481,1.008497828,660
55970,36.76904615,0.452726959,35.86105296,36.46530569,36.7781805,37.0819581,37.6287689,1.009682879,570
55966,36.90567768,0.462501311,35.97981031,36.59563321,36.91244949,37.22388246,37.79091271,1.010495373,520
55965,36.42079612,0.402764137,35.6111124,36.14747303,36.42987937,36.70333196,37.18147703,1.012310468,440
55961,36.29718443,0.471753154,35.35435293,35.9810675,36.30438963,36.61673307,37.20577871,1.009367505,590
55959,36.73753219,0.477905564,35.78744391,36.41865065,36.74363667,37.06795537,37.65921285,1.009527641,580
55957,36.30127482,0.409753484,35.47194264,36.0271732,36.3126261,36.58894717,37.07168324,1.012164845,450
55956,35.97588679,0.464999395,35.04618198,35.66617335,35.98448375,36.29617753,36.86584018,1.00820979,680
55954,36.24973012,0.546198717,35.15446451,35.88286641,36.26372221,36.62492602,37.30215717,1.007800401,720
55950,35.96291721,0.55389552,34.85399194,35.59291667,35.97477397,36.34310046,37.00895839,1.007090801,810
55948,35.59327961,0.507310057,34.577345,35.25419738,35.60227033,35.93995129,36.57092428,1.006423074,900
55946,35.99925859,0.425518767,35.14085414,35.71258114,36.00942362,36.29648622,36.80192728,1.011827488,460
55944,36.29534483,0.539451073,35.22040215,35.93228263,36.30190408,36.66914632,37.32219573,1.009049873,620
55942,35.68188578,0.46414473,34.7520526,35.37053431,35.69357271,36.00709739,36.55534153,1.009082729,610
55934,36.47798396,0.475720853,35.52435766,36.15581667,36.49066542,36.80871609,37.38372739,1.012257821,440
55932,35.51433241,0.486246545,34.53082792,35.18684723,35.52669404,35.85558594,36.429022,1.011847751,460
55930,36.49713423,0.470870541,35.5470378,36.17966382,36.51070856,36.82619828,37.37762929,1.013058968,420
55927,36.28758745,0.4749568,35.33730964,35.96736202,36.29925871,36.61939218,37.18338361,1.012148362,450
55926,36.26094653,0.546577304,35.18274051,35.89243547,36.2643357,36.63230379,37.313351,1.009459208,590
55924,36.17769049,0.471560311,35.23546747,35.85896622,36.18890664,36.50672249,37.0602815,1.012457842,440
55920,36.17100975,0.48535411,35.19000687,35.84290621,36.18375472,36.50880864,37.08625232,1.011200728,490
55917,36.69649798,0.475577297,35.74107625,36.37958576,36.70588834,37.02760843,37.59434873,1.012261267,440
55914,35.87729991,0.468809133,34.93455289,35.56252656,35.88927408,36.20429687,36.75437161,1.012346084,440
55907,36.27928728,0.48339988,35.30223577,35.95528559,36.28958646,36.61536874,37.19404375,1.011384323,480
55904,36.37065309,0.461884264,35.43891882,36.05925125,36.38371034,36.69690973,37.24012334,1.012566488,430
55901,35.88630972,0.475413996,34.93144644,35.56555775,35.89991447,36.21875296,36.78220659,1.012246514,450
55899,36.21233097,0.483136631,35.25403612,35.88794053,36.22043753,36.54482683,37.13776805,1.010243291,540
55898,37.1083692,0.464330994,36.16704989,36.79994752,37.11818084,37.43238231,37.98353759,1.012532861,440
55894,37.72768535,0.422387614,36.88295892,37.44295843,37.73508887,38.01880778,38.53327228,1.013497064,410
55891,37.40420972,0.439439924,36.52159321,37.11063247,37.41310166,37.71090737,38.24343392,1.01288258,420
55888,36.89439506,0.436003315,36.02073175,36.60142247,36.90482315,37.20026775,37.71983556,1.013138112,420
55885,36.49403168,0.437153442,35.61847274,36.20222246,36.50448625,36.79505007,37.31395646,1.012313352,450
55882,37.12775078,0.566477797,35.97888898,36.75335267,37.14293604,37.51902432,38.1966691,1.009437003,590
55872,36.6584511,0.561897519,35.52989943,36.28386914,36.66664205,37.03916967,37.73569389,1.007364911,770
55869,36.91239844,0.548561926,35.80824049,36.54925959,36.92683391,37.28444191,37.95545226,1.007725445,730
55865,36.94771347,0.419847126,36.10992521,36.66492476,36.95752603,37.24076796,37.7456804,1.013060194,420
55859,37.00625101,0.555842504,35.88307314,36.63619644,37.01811901,37.38462497,38.06908404,1.007928533,710
55853,36.64434792,0.456064556,35.73295505,36.33675826,36.65566472,36.96081345,37.50909084,1.010539553,520
55849,37.18117683,0.436936169,36.30950664,36.88653979,37.19288101,37.47938837,38.01537274,1.011983566,460
55848,36.98069729,0.50760953,35.98241409,36.63842491,36.98054322,37.32804822,37.96164623,1.007937244,710
55846,36.77839954,0.566931684,35.65659304,36.4029233,36.78008635,37.16183492,37.88400856,1.006601988,870
55843,36.61302644,0.562446268,35.48699634,36.23579442,36.62255165,36.99249134,37.70175486,1.006633463,870
55833,36.41024675,0.466693744,35.48009009,36.09684306,36.42146941,36.72955827,37.30530653,1.010155805,540
55822,36.48649828,0.462869609,35.55637214,36.18014316,36.49969232,36.80443226,37.36364464,1.011386618,480
55820,36.62371634,0.534181102,35.55255721,36.2698068,36.63301035,36.99167338,37.64007891,1.008635065,650
55817,36.55932393,0.512250011,35.53462766,36.21477632,36.56952286,36.91083932,37.53494443,1.008498073,660
55815,36.55442375,0.434873375,35.6857549,36.26710288,36.56309754,36.8549044,37.37772566,1.011559481,470
55805,36.17502869,0.508588529,35.17107866,35.82703891,36.18060301,36.52904509,37.15163598,1.007388813,770
55803,36.45732625,0.435556465,35.57717071,36.16456331,36.46633326,36.75804132,37.28118626,1.011842842,460
55800,36.52702553,0.47203105,35.59042744,36.21432638,36.53382252,36.84652162,37.43688715,1.008940899,620
55798,37.09191165,0.550910037,35.99685918,36.72663069,37.10048806,37.46558893,38.14805879,1.008826947,630
55796,36.37341083,0.495409811,35.38461382,36.03688659,36.37891475,36.71221614,37.32827809,1.00756486,750
55794,36.67636024,0.432672296,35.80269244,36.38598063,36.68463379,36.9737031,37.49902071,1.011770399,460
55788,36.56201875,0.614566655,35.32703416,36.1582243,36.5693517,36.98345923,37.73818341,1.0065792,880
55781,35.99533479,0.472832819,35.03782537,35.67903838,36.00817706,36.32439531,36.88790046,1.009977567,550
55776,36.56063731,0.599470694,35.34090933,36.17128765,36.57445404,36.97421483,37.68225709,1.006704689,860
55774,35.70461564,0.553078768,34.58741073,35.34429404,35.71829055,36.07835379,36.76342187,1.005551921,1100
