age (ka; for time dependent parameters) ,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
57474,14.00081909,0.501538551,13.00953432,13.6672018,13.99878024,14.33530196,14.98967768,1.001000356,27000
57461,14.00088782,0.501338324,13.01060408,13.66809678,13.99902215,14.33500213,14.98512733,1.000997001,27000
57448,14.00109182,0.50150013,13.0101487,13.66860298,13.99899747,14.33429491,14.99013945,1.000996453,27000
57435,14.00075274,0.501503241,13.01124675,13.66878528,13.99883949,14.33495792,14.98586754,1.000996975,27000
57421,14.00101518,0.501428445,13.01076885,13.66738347,13.99862142,14.33449198,14.98984714,1.000997003,27000
57408,14.000831,0.50146791,13.00714456,13.66592172,13.99888583,14.33501455,14.98672516,1.000994915,27000
57395,14.0010072,0.501397803,13.01075804,13.667615,13.99985707,14.33418427,14.9861778,1.000987483,27000
57382,14.00089163,0.501548067,13.00911648,13.66753853,13.99913092,14.33477763,14.98474961,1.00098956,27000
57371,14.00077561,0.501477744,13.00615162,13.6683385,13.99842911,14.33438291,14.98602447,1.000984998,27000
57369,14.00074415,0.501441477,13.00752429,13.66775118,13.99773431,14.33537219,14.98490374,1.000982501,27000
57354,14.00068,0.501465111,13.01327532,13.66771175,13.99795316,14.33546079,14.98600545,1.000992028,27000
57338,14.00090675,0.501543374,13.01213552,13.66754005,13.99945493,14.33641693,14.99035743,1.000992007,27000
57322,14.00091324,0.501401775,13.01028079,13.66674266,13.99924422,14.33540765,14.98687603,1.000995686,27000
57306,14.00106875,0.501535182,13.01134922,13.66653812,14.00000547,14.33554551,14.98853574,1.000995478,27000
57290,14.00074613,0.501497266,13.01153571,13.667689,13.99917115,14.33461617,14.98823932,1.000989371,27000
57275,14.00100479,0.501477399,13.01104082,13.66665809,13.99934584,14.33489057,14.99044496,1.000991667,27000
57259,14.00113311,0.50144323,13.01157548,13.66734906,13.99908048,14.33514892,14.9848694,1.00099717,27000
57243,14.00106058,0.501386299,13.00852924,13.6683097,13.99895247,14.33504342,14.98954567,1.000982922,27000
57226,14.00093747,0.501498761,13.00958042,13.66783286,13.99865446,14.33431871,14.98572731,1.000988808,27000
57214,14.00093948,0.501404252,13.0090149,13.6679226,13.99796869,14.33578574,14.98897074,1.000988565,27000
57209,14.00090985,0.501481927,13.00986755,13.66677739,13.9977577,14.33462123,14.98908497,1.00098974,27000
57192,14.00093688,0.501445182,13.0095719,13.66835122,13.99843499,14.33654429,14.98966686,1.000991457,27000
57175,14.00092393,0.501419753,13.01184758,13.66862736,14.00000384,14.33430022,14.98644419,1.000993499,27000
57158,14.00095255,0.501407255,13.00878973,13.66803636,13.9990375,14.33723358,14.98675548,1.000988638,27000
57141,14.00075844,0.501504598,13.01028037,13.66728503,13.99753577,14.3363422,14.98330813,1.000993749,27000
57125,14.00080926,0.501435712,13.0096141,13.66762055,13.99955649,14.33572113,14.98871379,1.000996315,27000
57108,14.0009632,0.50148202,13.01100528,13.66719984,13.99859824,14.33364469,14.98585362,1.000991405,27000
57091,14.00091109,0.501224345,13.01156425,13.66717618,13.99941544,14.33484462,14.9895468,1.000995439,27000
57074,14.00095572,0.501483629,13.01060265,13.66641516,13.99874296,14.33539501,14.9888539,1.000992442,27000
57057,14.00077417,0.501357072,13.01085426,13.66754926,13.99910052,14.33509782,14.98660216,1.000994475,27000
56953,14.00077083,0.501377979,13.00992195,13.66686513,13.99811522,14.33453891,14.98572217,1.000983593,27000
56941,14.00072776,0.501499386,13.00932177,13.66808036,13.99788663,14.3338901,14.98615573,1.000985587,27000
56929,14.00082904,0.501502852,13.01080527,13.66719675,13.99882989,14.33581948,14.98859011,1.000989704,27000
56917,14.00078281,0.501454362,13.00966547,13.66804196,13.9988663,14.33537567,14.98997828,1.000991148,27000
56905,14.00068788,0.501343705,13.013894,13.66735793,13.99784141,14.3353538,14.98708156,1.000992364,27000
56893,14.0008418,0.501317814,13.01185793,13.66770662,13.99825055,14.33564784,14.98800749,1.000989757,27000
56880,14.00074497,0.501460959,13.00709453,13.66830619,13.99873969,14.33470834,14.98652545,1.000993004,27000
56868,14.00079034,0.501678501,13.01186854,13.6674582,13.99954016,14.33543683,14.98615913,1.000994382,27000
56856,14.00077653,0.501383991,13.0124734,13.66687915,13.99937095,14.33548424,14.98441013,1.000991689,27000
56821,14.00100126,0.501385298,13.00911114,13.66786731,13.99930705,14.33616071,14.98351833,1.000989655,27000
56786,14.00105486,0.501441218,13.01088353,13.66741336,13.99849339,14.33714816,14.98502588,1.000993734,27000
56752,14.00100645,0.501352276,13.0110456,13.66790887,13.99933506,14.33509179,14.98626076,1.000997023,27000
56718,14.00101564,0.5014054,13.01090747,13.66845263,13.99841257,14.33351952,14.98738123,1.001004785,27000
56686,14.00102925,0.501335287,13.01198692,13.66798674,13.99911072,14.33530044,14.98713578,1.000992261,27000
56621,14.00086572,0.501503424,13.00943484,13.66814582,13.99849375,14.33531916,14.98813311,1.000990952,27000
56601,14.00069895,0.5015868,13.01268449,13.66643101,13.99889608,14.33506666,14.98706012,1.000992019,27000
56588,14.00088283,0.501419651,13.01040363,13.66819568,13.99856752,14.33473825,14.98916805,1.000989675,27000
56555,14.00096497,0.501601037,13.01277911,13.66767753,13.9987478,14.33482239,14.98570068,1.000988083,27000
56360,14.00091769,0.501291441,13.01170599,13.66782524,13.99867401,14.33572474,14.98782787,1.000990939,27000
56262,14.00082087,0.501373003,13.00933349,13.66784104,13.99798958,14.33573744,14.98923911,1.000993651,27000
56197,14.00097759,0.501462695,13.0106477,13.6674679,13.99981023,14.33630034,14.98757175,1.000990781,27000
56138,14.00094197,0.501572816,13.00966144,13.66659249,13.99930115,14.33576786,14.98904976,1.000994194,27000
56120,14.00100035,0.501478055,13.01153149,13.66812894,13.99960818,14.33422549,14.98791053,1.000988717,27000
56119,14.00087072,0.501433332,13.01158219,13.66826233,13.99952672,14.33508917,14.98430511,1.00098883,27000
56109,14.00085041,0.501505896,13.00889414,13.66761183,13.99858038,14.33488491,14.98819635,1.000986843,27000
56099,14.0009288,0.501513174,13.01042913,13.66686465,13.99891818,14.33571261,14.98552733,1.000990299,27000
56098,14.00087978,0.501458334,13.00967799,13.66694993,13.99863748,14.33578613,14.98727502,1.00099018,27000
56086,14.00076302,0.501441415,13.01257539,13.66703448,13.99808111,14.33532221,14.98675667,1.000996029,27000
56079,14.00084587,0.501583028,13.01045534,13.6674583,13.99824244,14.33563746,14.98843535,1.00099782,27000
56075,14.0008431,0.501595002,13.00967392,13.66683981,13.99823215,14.33577257,14.98812488,1.000996627,27000
56064,14.00084726,0.501454436,13.01087839,13.66722487,13.99965096,14.3343382,14.98663611,1.000989501,27000
56060,14.00079376,0.501457527,13.01216078,13.66748338,13.99908362,14.33397508,14.98713093,1.000992356,27000
56052,14.00055687,0.501465615,13.00950563,13.66880592,13.99889679,14.3343542,14.9888821,1.000991255,27000
56041,14.00097086,0.501618882,13.01313102,13.66735219,13.99883312,14.33545778,14.99073237,1.000991682,27000
56040,14.00095715,0.501695208,13.01408353,13.66823788,13.99823032,14.33473251,14.98843796,1.000990969,27000
56032,14.00091675,0.501575023,13.00857881,13.66734955,13.99919209,14.33586034,14.9858136,1.000990239,27000
56020,14.00089993,0.501543882,13.01015968,13.66777521,13.99835622,14.33476467,14.98479885,1.000990903,27000
56018,14.00087197,0.501517954,13.00712754,13.66784403,13.99845133,14.33403384,14.98536774,1.000992398,27000
56007,14.00079727,0.501669832,13.01174371,13.66719968,13.99865753,14.33435671,14.986863,1.000987099,27000
56000,14.00086377,0.501519527,13.00972479,13.66696938,13.99905432,14.33559279,14.9852926,1.000995114,27000
55993,14.00091689,0.501621261,13.01233493,13.66685136,13.9989645,14.33510798,14.98516262,1.00099931,27000
55985,14.00086688,0.501705625,13.01104659,13.66611886,13.99924035,14.33569428,14.98559871,1.00099342,27000
55983,14.00075916,0.501548532,13.0106016,13.66625008,13.99902391,14.3353199,14.98818411,1.000992653,27000
55981,14.00081532,0.501603773,13.01001848,13.66711188,13.9995647,14.33619285,14.98902004,1.000994191,27000
55975,14.00084675,0.501547781,13.00861242,13.66714777,13.99828275,14.33653363,14.98775221,1.000991077,27000
55971,14.00081773,0.501540143,13.01202034,13.66687933,13.99964319,14.33505708,14.98867436,1.000987625,27000
55970,14.00086038,0.501568721,13.01065949,13.66772381,13.99977483,14.33534074,14.98730595,1.000990443,27000
55966,14.00086257,0.501553021,13.01294417,13.66730474,13.99864168,14.33610431,14.9849631,1.000986142,27000
55965,14.0006993,0.501677939,13.01255265,13.66781051,13.99842781,14.33445305,14.98413109,1.000986855,27000
55961,14.00070536,0.501545239,13.01312064,13.66749031,13.99857102,14.33507094,14.98879097,1.000987412,27000
55959,14.00084212,0.501557117,13.01603988,13.66713172,13.99847545,14.33491584,14.98894086,1.000987557,27000
55957,14.00076956,0.501520469,13.01215114,13.66787315,13.9996141,14.33490505,14.98893913,1.000986902,27000
55956,14.00080205,0.5015218,13.01381931,13.66776114,13.9983175,14.33409257,14.98656093,1.000985825,27000
55954,14.00080837,0.501478403,13.00891773,13.66713046,13.99876592,14.33496589,14.98850495,1.000985175,27000
55950,14.00087434,0.501523401,13.01035246,13.66739717,13.99956554,14.33525686,14.98719107,1.000986691,27000
55948,14.00072882,0.501426276,13.01098305,13.66881203,13.99892412,14.33624729,14.98508111,1.000989562,27000
55946,14.00077526,0.501476103,13.0083431,13.66788273,13.99919966,14.33462102,14.98652301,1.000990642,27000
55944,14.00090047,0.501568629,13.00936213,13.66786116,14.00031158,14.33556423,14.9885375,1.000988765,27000
55942,14.0008838,0.501545555,13.01201374,13.6672723,13.99855171,14.33534625,14.98444412,1.000993476,27000
55934,14.00096287,0.501680061,13.01022349,13.66769495,13.99945521,14.33620993,14.98590385,1.000986456,27000
55932,14.00068858,0.501532862,13.01069181,13.66653978,13.99859271,14.33575925,14.98715594,1.000989362,27000
55930,14.00075693,0.501540503,13.01414399,13.66718301,13.99886966,14.33487256,14.9863609,1.000989635,27000
55927,14.00073215,0.501466549,13.01158578,13.66782029,13.9988898,14.33513835,14.98770938,1.000991028,27000
55926,14.00086549,0.501410073,13.01346576,13.66693901,13.99831371,14.33600464,14.98798917,1.000991167,27000
55924,14.00086303,0.501433704,13.0099387,13.66681177,13.99867372,14.33633745,14.98754067,1.000985757,27000
55920,14.00101743,0.501352374,13.01285196,13.66787115,13.99799112,14.33525114,14.98464791,1.000990719,27000
55917,14.00103085,0.501431474,13.01135091,13.66723161,13.99929186,14.33573972,14.98441194,1.00099116,27000
55914,14.00095527,0.501393297,13.01142492,13.66660641,13.99812829,14.33498738,14.98603171,1.000989148,27000
55907,14.00099642,0.501440471,13.0113347,13.66694333,13.99937676,14.3351262,14.98789928,1.000994307,27000
55904,14.0009394,0.501507328,13.00899541,13.66619207,13.99940862,14.33473948,14.98852638,1.000993072,27000
55901,14.00093576,0.501563781,13.01047307,13.66724434,13.99972729,14.33528048,14.98753599,1.000991193,27000
55899,14.00096509,0.50154827,13.01290919,13.66707112,13.99881814,14.33506869,14.98998205,1.00099297,27000
55898,14.00090205,0.501533935,13.01221885,13.66731142,13.99928013,14.33502746,14.98759559,1.000991353,27000
55894,14.0009807,0.501435897,13.01345251,13.66753659,14.00006643,14.33444371,14.98576487,1.000990064,27000
55891,14.00108062,0.501422004,13.01184564,13.66717149,13.99904771,14.33525357,14.98733705,1.00098839,27000
55888,14.00104678,0.501432011,13.01080806,13.66724882,13.99919292,14.33526351,14.98580912,1.000986798,27000
55885,14.00088443,0.501387144,13.01249657,13.66804202,13.99928189,14.33673037,14.98943287,1.00099405,27000
55882,14.0008299,0.501540022,13.00727964,13.66678708,13.99928299,14.33508317,14.98715721,1.000992235,27000
55872,14.00094719,0.501468275,13.00980063,13.66694954,13.99757862,14.33581245,14.98873916,1.00099071,27000
55869,14.00098809,0.501491873,13.01397899,13.66665213,13.99871032,14.3365181,14.98608087,1.000988878,27000
55865,14.00092572,0.501558195,13.01235237,13.66668781,13.99891697,14.33491047,14.9868849,1.000989423,27000
55859,14.0009371,0.501635756,13.0135412,13.66640899,13.99905341,14.33558013,14.98658498,1.000986822,27000
55853,14.00102225,0.501549919,13.00981015,13.6672654,13.99920068,14.33570725,14.988426,1.000983501,27000
55849,14.00107109,0.501628346,13.01042899,13.66748283,13.99850792,14.33683137,14.98830455,1.000989294,27000
55848,14.00097618,0.501564945,13.01246489,13.66759917,13.99814218,14.33587199,14.98791951,1.000989959,27000
55846,14.00097141,0.501635576,13.00931988,13.66807143,13.9984842,14.335811,14.99056562,1.000995762,27000
55843,14.00101606,0.501513695,13.01174306,13.66689974,13.99826834,14.33653249,14.98712745,1.000992727,27000
55833,14.00108336,0.501631467,13.01143466,13.66692264,13.99925865,14.33679,14.98782609,1.000994582,27000
55822,14.00088566,0.501624269,13.01293541,13.66600276,13.9991671,14.33584181,14.98620508,1.000989508,27000
55820,14.00092364,0.501642637,13.01307065,13.66755921,13.99880416,14.33504528,14.98813211,1.000987401,27000
55817,14.0009234,0.501570374,13.01166744,13.66687598,13.99839637,14.33511937,14.9883474,1.000990303,27000
55815,14.00092212,0.501587466,13.01334061,13.66756105,13.99867659,14.3353202,14.98796653,1.000993121,27000
55805,14.0008756,0.501365445,13.01105973,13.66863407,13.998252,14.33580855,14.98703457,1.000993026,27000
55803,14.00096402,0.501445949,13.01181873,13.66781329,13.99808328,14.33571339,14.98845987,1.000993885,27000
55800,14.00105386,0.501503055,13.01256382,13.66739811,13.99958641,14.33628667,14.9875576,1.000992925,27000
55798,14.00094512,0.501430787,13.01391118,13.66744097,13.99817284,14.33633593,14.98776111,1.000996668,27000
55796,14.00091047,0.501592707,13.01007594,13.66645493,13.99870926,14.33457895,14.98866157,1.0009918,27000
