age,mean,sd,2.50%,25%,50%,75%,97.50%
57553,7.793563231,0.044773185,7.704717454,7.76381242,7.794137875,7.823347747,7.88116196
57540,7.799223066,0.043119102,7.71341529,7.770411003,7.799264328,7.828332329,7.883062931
57527,7.805072115,0.039938433,7.726273894,7.778273656,7.805184551,7.83196521,7.882326688
57514,7.81112324,0.035098447,7.741730761,7.787534677,7.81124199,7.835061714,7.879321886
57500,7.817586621,0.026499878,7.764796446,7.799769849,7.81764747,7.835784724,7.868886376
57487,7.807265191,0.035033856,7.737000188,7.783810961,7.80763766,7.831114873,7.874993892
57478,7.801843646,0.03944364,7.722518589,7.77526633,7.802232197,7.828363751,7.878049936
57474,7.799396859,0.040900986,7.717775524,7.772049039,7.799569972,7.826957387,7.879516915
57461,7.791578131,0.044695354,7.703771656,7.761519059,7.792190819,7.821679575,7.877292367
57448,7.786477611,0.047468138,7.693091909,7.754342269,7.786950319,7.818480133,7.879737323
57435,7.782412382,0.049246506,7.686125687,7.748706482,7.782527986,7.815683808,7.879966062
57421,7.780357237,0.049658365,7.683848076,7.746758899,7.780541086,7.813809262,7.877679469
57408,7.77776515,0.049377568,7.680788275,7.744599127,7.777958246,7.811201432,7.874900382
57395,7.774987526,0.047782287,7.680652632,7.742871752,7.775067693,7.807079092,7.869172006
57382,7.775587751,0.045202823,7.68706973,7.744514988,7.776272165,7.806659193,7.863331298
57371,7.774609819,0.042042351,7.691662973,7.746493283,7.775093069,7.802572738,7.857510542
57369,7.77470651,0.041444847,7.693357877,7.746991366,7.775017736,7.802864083,7.856464226
57354,7.772257869,0.034473464,7.704277332,7.749354615,7.772328238,7.795411807,7.839211562
57338,7.770875247,0.022737577,7.725325372,7.755781222,7.771131183,7.786135791,7.814449388
57322,7.769580147,0.033964393,7.702347468,7.746510496,7.769816746,7.792545613,7.83498601
57306,7.770697748,0.039952821,7.692239879,7.743730944,7.770715891,7.797982476,7.848913815
57290,7.773372209,0.042927989,7.688950293,7.744321069,7.773069599,7.802065193,7.858221913
57275,7.774778474,0.04328852,7.68994563,7.745621702,7.774731903,7.804037845,7.860303612
57259,7.780785811,0.040768336,7.699838089,7.753807455,7.78067227,7.808490924,7.861012588
57243,7.787018442,0.035509649,7.717271621,7.763527148,7.787182933,7.81073261,7.856210117
57226,7.795267611,0.024961561,7.745095784,7.778668383,7.795614206,7.812162848,7.84368319
57214,7.789744456,0.03370654,7.722743764,7.767227022,7.790362772,7.812671398,7.854651764
57209,7.787785421,0.036528291,7.715050554,7.763238606,7.788155479,7.812440656,7.858076254
57192,7.781338812,0.042906431,7.695029858,7.752657279,7.78147739,7.810623523,7.864877163
57175,7.777429556,0.046619399,7.686547333,7.745898061,7.777575242,7.808836994,7.867644264
57158,7.775611623,0.04830583,7.680350497,7.742223716,7.776353869,7.808976923,7.868092215
57141,7.773213285,0.048498703,7.677457727,7.740305205,7.773462646,7.806232275,7.866962531
57125,7.771669762,0.046670823,7.679305705,7.740548473,7.772231073,7.803358133,7.861602425
57108,7.773440177,0.042911552,7.687598742,7.744560654,7.773739061,7.802733062,7.857040999
57091,7.776447787,0.036128334,7.705659765,7.752382785,7.776365207,7.800945952,7.846589408
57074,7.780077578,0.025063427,7.730579174,7.763474149,7.780218979,7.796942767,7.828557963
57057,7.780951975,0.037224365,7.708165852,7.756034163,7.780533077,7.805861227,7.853610357
56953,7.795327437,0.064442969,7.668133467,7.752353556,7.795194927,7.837947201,7.922582137
56941,7.797559919,0.065432998,7.669727112,7.75362285,7.797040639,7.841288429,7.927258908
56929,7.799026397,0.066235186,7.669243608,7.755376134,7.797881744,7.844026249,7.928395839
56917,7.80128875,0.066776917,7.670435022,7.756374783,7.800771969,7.845982584,7.93250324
56905,7.805105282,0.067072288,7.675196055,7.759951707,7.804621922,7.850404714,7.937162319
56893,7.808638426,0.067290815,7.679446376,7.763099303,7.807896242,7.854262413,7.941481966
56880,7.813906732,0.067454614,7.682867914,7.767379084,7.813722267,7.859102065,7.946198979
56868,7.817982655,0.067416961,7.687303871,7.771738167,7.817211057,7.863620351,7.949797678
56856,7.82283874,0.067581485,7.691740402,7.776921332,7.821978258,7.868620826,7.954387331
56821,7.834737628,0.066062327,7.704881093,7.789972328,7.834585883,7.879138802,7.96422187
56786,7.848189881,0.061992082,7.727491708,7.806273005,7.847934276,7.889936951,7.969197557
56752,7.860987964,0.055143383,7.756049764,7.823368107,7.860604107,7.898292781,7.969159747
56718,7.875068156,0.043490035,7.790004123,7.845719059,7.874937864,7.904618824,7.96022241
56686,7.888894378,0.023952899,7.840480182,7.873152158,7.889393667,7.905073964,7.934902352
56621,7.850263833,0.055724442,7.742365773,7.813047968,7.850293811,7.887324422,7.959148624
56601,7.837441531,0.060650237,7.718894355,7.796690311,7.837446375,7.878161963,7.957211096
56588,7.830703403,0.063350492,7.705505667,7.788524536,7.830058499,7.872792744,7.955981466
56555,7.811501014,0.068712412,7.677660428,7.765006243,7.810806775,7.857308606,7.946734483
56360,7.71162752,0.079001778,7.555030167,7.659134961,7.711835306,7.765172113,7.864195485
56262,7.669191641,0.071857403,7.526556337,7.620700353,7.670257625,7.716915257,7.808154773
56197,7.637995107,0.05983939,7.521741136,7.597216308,7.637778616,7.678955767,7.756219871
56138,7.607354361,0.038185975,7.531205895,7.582117741,7.608065281,7.633416124,7.680514429
56120,7.599541271,0.024377185,7.549412888,7.583639443,7.600340975,7.616520518,7.644377058
56119,7.600267204,0.025363499,7.548318141,7.583879237,7.600973245,7.617765583,7.647676219
56109,7.60705011,0.033244724,7.541212859,7.585013985,7.607048719,7.629760608,7.671302985
56099,7.613817669,0.038785964,7.53667908,7.587874807,7.614191206,7.64042138,7.688393251
56098,7.61466989,0.039269773,7.536219231,7.588391803,7.614959202,7.641282889,7.689992356
56086,7.621219253,0.043723999,7.533774435,7.59233139,7.621660324,7.650932219,7.704764465
56079,7.624499854,0.045550122,7.532391288,7.594447384,7.624635691,7.65542249,7.712487679
56075,7.626181922,0.046433084,7.533198738,7.595007981,7.626377636,7.657773765,7.716148355
56064,7.631153553,0.048759121,7.535004412,7.598904994,7.631739017,7.663572135,7.72581541
56060,7.633402364,0.049070799,7.535789774,7.601014389,7.634164549,7.666563712,7.728945111
56052,7.638120102,0.049725962,7.540109457,7.604835388,7.638483667,7.67125413,7.73558689
56041,7.643069454,0.049811125,7.543374415,7.610580104,7.643504618,7.676567037,7.739759091
56040,7.643181595,0.049706937,7.542950035,7.611005871,7.643581116,7.676195344,7.739680964
56032,7.646379364,0.049399904,7.547702707,7.613883761,7.646758351,7.679731035,7.742409559
56020,7.650469904,0.04841028,7.554330375,7.618673508,7.650141178,7.683235952,7.74454683
56018,7.650766257,0.047949528,7.554936319,7.619465309,7.650362834,7.683477178,7.744206619
56007,7.652982413,0.046086403,7.560344025,7.622227784,7.652865514,7.683836296,7.742598516
56000,7.653526463,0.044115719,7.565961821,7.624501922,7.653521326,7.683124948,7.739629704
55993,7.654546287,0.041821094,7.571998562,7.627039135,7.654756357,7.682507169,7.735067866
55985,7.655501164,0.038611169,7.578497322,7.630297701,7.655698562,7.682125245,7.7300044
55983,7.65572233,0.037482217,7.581168448,7.631371901,7.656279384,7.680998379,7.728461574
55981,7.655358632,0.036440077,7.583223646,7.631335738,7.655787215,7.679904924,7.725971039
55975,7.655649545,0.033017693,7.589140397,7.633521191,7.656049202,7.678292476,7.719097953
55971,7.655703506,0.030244929,7.595910298,7.635461341,7.655885869,7.676742194,7.714025824
55970,7.655752259,0.029441617,7.596705716,7.636034919,7.656006971,7.676049086,7.711579423
55966,7.656066083,0.025961513,7.603555686,7.638881234,7.65659251,7.673996018,7.705317079
55965,7.655758762,0.024961543,7.604422597,7.639311106,7.656252347,7.672876717,7.702652824
55961,7.637061691,0.026125662,7.58422272,7.619767116,7.637871851,7.655009147,7.685857812
55959,7.627930604,0.025962696,7.575379253,7.610917144,7.628682202,7.645571163,7.677212171
55957,7.618337683,0.025382774,7.566401366,7.601823706,7.619047039,7.636066312,7.665800231
55956,7.612522501,0.024979916,7.56159791,7.596285867,7.613313965,7.629878105,7.658967577
55954,7.603005581,0.026428014,7.549441882,7.585704974,7.603613736,7.621260399,7.653035879
55950,7.584032748,0.02824696,7.526765189,7.56547108,7.584547295,7.60353122,7.637376708
55948,7.569149166,0.028894901,7.511066818,7.550160567,7.569826393,7.58886471,7.623594363
55946,7.554371311,0.029068043,7.494836818,7.535369862,7.55534441,7.574125706,7.609251966
55944,7.536509765,0.029782864,7.475372533,7.517074821,7.537383451,7.556618541,7.5929349
55942,7.518636571,0.030241923,7.457045562,7.498927523,7.51918727,7.539444819,7.575742008
55934,7.446696255,0.029428745,7.386295224,7.427386127,7.447451994,7.466811692,7.50238836
55932,7.429199863,0.028896008,7.369689801,7.410237817,7.43034295,7.449019038,7.483359587
55930,7.428057224,0.029760391,7.367119843,7.408631959,7.428696529,7.448540938,7.483619363
55927,7.425899159,0.030332084,7.363710228,7.406026486,7.4268439,7.446916564,7.482335482
55926,7.426140065,0.030735287,7.362684492,7.406014893,7.427106023,7.447120446,7.483807732
55924,7.426864789,0.031779085,7.361693182,7.406032379,7.427646108,7.448657294,7.487091609
55920,7.428283007,0.033149549,7.361066932,7.406294726,7.429212534,7.451357782,7.490415858
55917,7.429470954,0.033447337,7.360503935,7.407426457,7.43009073,7.452363379,7.492412393
55914,7.42977754,0.033685064,7.360701608,7.407817677,7.430461879,7.453132132,7.492816324
55907,7.411326958,0.033593246,7.343450547,7.389232571,7.412119099,7.434338202,7.474731673
55904,7.403366271,0.032868349,7.336550921,7.381679371,7.404026242,7.425969942,7.465730168
55901,7.395111871,0.03163192,7.330477653,7.374415352,7.395871857,7.416765778,7.453833811
55899,7.400640985,0.032110743,7.335164539,7.379679121,7.401352239,7.42282292,7.460903255
55898,7.404197091,0.032474552,7.338174299,7.383199206,7.404756857,7.426528383,7.465630345
55894,7.416731322,0.033187891,7.349363604,7.394884057,7.417674747,7.439573758,7.478650973
55891,7.425442796,0.033226229,7.357394921,7.403511667,7.42658067,7.448247913,7.487870592
55888,7.433874809,0.032638618,7.366857135,7.412396641,7.435094868,7.456672101,7.494240203
55885,7.440910178,0.032957606,7.37424563,7.418912445,7.442308575,7.463887996,7.501824705
55882,7.446645486,0.033776359,7.37821609,7.424343149,7.44786399,7.47003382,7.509550232
55872,7.4650258,0.033530514,7.395501302,7.443229597,7.466315191,7.48798078,7.527716822
55869,7.465546511,0.034571921,7.394430922,7.442934755,7.466690936,7.48936884,7.53021205
55865,7.466099269,0.035005626,7.395430795,7.44300835,7.46685745,7.490058093,7.53254732
55859,7.46610091,0.03516944,7.395806138,7.443033081,7.467064193,7.489973956,7.532283521
55853,7.465750174,0.034091332,7.397558045,7.443071424,7.466927131,7.489267287,7.530455347
55849,7.46559419,0.032600432,7.399644482,7.443625006,7.466797177,7.488222945,7.526906245
55848,7.465330681,0.03215951,7.399876692,7.443801532,7.466841187,7.487537249,7.52542678
55846,7.470872046,0.032280019,7.40601853,7.449599474,7.472243189,7.493374606,7.531202881
55843,7.477990364,0.033440216,7.410266163,7.456003021,7.478964611,7.501192264,7.541409325
55833,7.501291503,0.03509673,7.430893507,7.477887607,7.501967973,7.525009253,7.568374659
55822,7.526862064,0.03354179,7.459909736,7.504611515,7.527473154,7.549937541,7.590499693
55820,7.531553765,0.032789919,7.465011463,7.509970831,7.532328733,7.553829482,7.593747747
55817,7.53852252,0.031427295,7.474417857,7.517648649,7.539030321,7.560331956,7.597334926
55815,7.542871559,0.030268522,7.480589126,7.523029901,7.543920201,7.563683843,7.600181832
55805,7.57608427,0.031601537,7.512848598,7.555152908,7.576505733,7.597708074,7.636357512
55803,7.58274696,0.031343501,7.519495083,7.562047965,7.583506743,7.604379531,7.643135375
