age,mean,sd,2.50%,25%,50%,75%,97.50%
57722,34.88438587,0.398889524,34.00835365,34.64438117,34.9166038,35.16398516,35.57398838
57708,34.19743377,0.391313623,33.35774798,33.96574708,34.22897282,34.46312169,34.87667737
57700,35.31000065,0.398981979,34.4144056,35.07795756,35.3438014,35.58134781,35.99621378
57687,35.32515302,0.404318846,34.42426172,35.08680227,35.36028252,35.59676607,36.03511178
57673,34.89682007,0.40020019,34.00846134,34.65631854,34.92880221,35.16947477,35.59251027
57659,35.82389861,0.406881554,34.9260089,35.58582216,35.86294679,36.10075725,36.52498557
57645,36.13153893,0.408517604,35.22761769,35.8917301,36.16764068,36.41119934,36.82747649
57632,36.16054487,0.406293682,35.25994252,35.92684301,36.19790606,36.43775803,36.85751491
57619,36.92139973,0.410680858,35.9895352,36.68528545,36.95943605,37.20285077,37.61916816
57606,35.87137091,0.40671205,34.96120483,35.63404309,35.90573226,36.1481587,36.58569108
57593,35.53138436,0.40747867,34.63010048,35.28865613,35.5657996,35.81398037,36.23135231
57580,36.41078239,0.412872305,35.48196007,36.17294429,36.44409316,36.69239672,37.126876
57566,36.41784765,0.407617012,35.50928445,36.17909309,36.45543195,36.69958235,37.11559282
57553,36.33801395,0.411737656,35.41188217,36.09549515,36.37824651,36.62187546,37.03885859
57540,35.83718102,0.497831538,34.79344119,35.52591947,35.85412021,36.17655175,36.74949216
57527,35.73560335,0.403827054,34.83240847,35.49629117,35.76727105,36.01401328,36.42830074
57514,35.21183425,0.401377947,34.33126676,34.9734418,35.24617072,35.48948627,35.90519803
57500,34.99015893,0.401537463,34.10009006,34.75460282,35.02203936,35.26607425,35.68580927
57487,35.96334364,0.405267833,35.04669604,35.72509085,36.00275853,36.23610707,36.665606
57478,35.52280684,0.611520515,34.27762981,35.12339346,35.54111088,35.94149823,36.67179649
57474,35.34533823,0.401390628,34.45257997,35.10376206,35.38104778,35.6219832,36.03314866
57461,35.42589164,0.409011787,34.52219766,35.18570884,35.46319808,35.70753198,36.12508849
57448,35.33249935,0.405943953,34.43173732,35.09435219,35.36807918,35.60867904,36.04185584
57435,35.322445,0.408768634,34.41652486,35.08061474,35.35577459,35.60219377,36.02829021
57421,35.25198861,0.398936619,34.37765298,35.01320252,35.28239052,35.52643101,35.94451073
57408,35.89475648,0.405224046,35.00545823,35.65783768,35.93025422,36.17325369,36.59850213
57395,36.30012633,0.413814874,35.38497703,36.05797794,36.33654616,36.58093474,37.00375313
57382,35.55579098,0.400781527,34.67755882,35.31988613,35.58994201,35.82755401,36.25079614
57371,35.95347799,0.532240133,34.83968984,35.61100082,35.97602438,36.31486677,36.94679592
57369,35.94054585,0.397789674,35.07045645,35.70526719,35.97447159,36.21285017,36.62455377
57354,36.28967953,0.411352703,35.369128,36.0489185,36.32462568,36.57461294,37.00061142
57338,36.4036271,0.411134899,35.49126552,36.16275975,36.44086577,36.68651283,37.10895881
57322,35.49667036,0.411533346,34.57495214,35.25586754,35.5326384,35.77436329,36.20974603
57306,35.828808,0.84827421,34.161499,35.26528916,35.83080303,36.39239638,37.47407243
57290,35.02580108,0.404184548,34.12985543,34.78785352,35.05652664,35.30602674,35.7218844
57275,36.09379201,0.415333967,35.17144883,35.85136064,36.12734386,36.37605709,36.80830438
57259,35.84272599,0.407928138,34.93085428,35.60497745,35.87760906,36.12258153,36.54625763
57243,36.76416578,0.414949691,35.83647428,36.52428443,36.80343157,37.04602989,37.47946632
57226,35.64637888,0.402877475,34.76392181,35.40874432,35.68284479,35.92368422,36.33298187
57214,36.01007579,0.651245753,34.6946097,35.58094658,36.02599467,36.45480945,37.25598772
57209,36.17093553,0.409773468,35.26581158,35.92660131,36.20731648,36.4512914,36.87445614
57192,36.46345419,0.411516097,35.54266291,36.21939551,36.500608,36.74312437,37.17228448
57175,35.63308068,0.409157962,34.71063577,35.39506868,35.66549797,35.91313422,36.34580613
57158,35.1782049,0.40413917,34.30472182,34.94011135,35.2103813,35.45768636,35.88199896
57141,35.45044658,0.404340218,34.54730848,35.21046645,35.48657444,35.72991292,36.14214929
57125,35.8875955,0.416624482,34.96063482,35.64571341,35.92466631,36.17238606,36.60375113
57108,36.2344322,0.408809138,35.33913335,35.99244208,36.27016491,36.5172435,36.93586975
57091,35.88783589,0.410707996,34.97121502,35.64914659,35.9210793,36.16768198,36.59192531
57074,36.19051768,0.391538243,35.31005046,35.96231914,36.23338914,36.4603591,36.84796187
57057,35.21744082,0.405375202,34.32748807,34.9747735,35.25250685,35.49811967,35.91430439
56953,35.43023796,0.408502278,34.52772907,35.18735941,35.46242576,35.70841646,36.14266241
56941,34.80753121,0.783022021,33.2615023,34.28168841,34.81202661,35.33543638,36.32560863
56929,34.61839676,0.402392082,33.73311562,34.38311991,34.64745219,34.89307265,35.32401932
56917,35.0177403,0.774011202,33.46574085,34.50141819,35.02575524,35.54505194,36.52725427
56905,34.77803753,0.400150936,33.89229268,34.54010166,34.80838517,35.05271855,35.47266613
56893,35.10872438,0.405249683,34.21512949,34.87124599,35.14291377,35.38389801,35.80607257
56880,35.01418596,0.786138557,33.42788259,34.49594459,35.02904151,35.5478545,36.50582365
56868,35.28945265,0.405246656,34.39472617,35.05512906,35.32118475,35.56903351,35.9831124
56856,34.861402,0.40297613,33.98062546,34.62376791,34.89282797,35.13809404,35.56433842
56821,35.20047941,1.057256847,33.08818109,34.49727414,35.20497434,35.90525566,37.27929165
56786,34.61588886,0.404454287,33.73060672,34.373252,34.64504723,34.89434357,35.32022515
56752,35.26708802,1.056339768,33.22455456,34.56466453,35.26348904,35.97507632,37.32456836
56718,35.26878751,0.405932704,34.37803737,35.02612344,35.30311184,35.54801182,35.98030502
56686,34.55744395,0.384057949,33.70258114,34.32952894,34.59210954,34.82345592,35.21217646
56621,34.30561941,0.400093484,33.4142617,34.06880751,34.33517824,34.5815868,35.0057988
56601,34.82428785,0.835158855,33.1795676,34.26118561,34.83375154,35.3952514,36.42085005
56588,34.51193255,0.400134045,33.63584136,34.27104702,34.5403869,34.78695003,35.20441725
56555,34.74707595,0.403398399,33.87147931,34.50638883,34.78460561,35.02521998,35.44543617
56360,36.93524901,1.282422893,34.43185384,36.0697588,36.9317696,37.79690235,39.45277712
56262,34.71207025,0.520008523,33.63964786,34.37325503,34.72941943,35.07015892,35.67729741
56197,34.17418866,0.515831945,33.11721978,33.83732946,34.18782315,34.52715027,35.1396147
56138,35.38118884,0.411971911,34.46745744,35.14005458,35.41538748,35.66021304,36.09064422
56120,35.48983846,0.379339523,34.63246356,35.26844015,35.52573994,35.74983331,36.12546983
56119,35.47414922,0.463588593,34.4810677,35.19333215,35.50468993,35.79113182,36.29563902
56109,35.96979249,0.404350975,35.06105298,35.73118852,36.00534502,36.2469776,36.66917981
56099,35.02512606,0.38741249,34.17028722,34.79022975,35.06275508,35.29310537,35.68508978
56098,34.60800392,0.387812538,33.73698232,34.37503858,34.64478964,34.87546129,35.274659
56086,34.62357132,0.400353222,33.74595842,34.38454304,34.65453523,34.89786662,35.3262235
56079,35.00410634,0.594826431,33.80522357,34.61194783,35.01456602,35.40980335,36.12315084
56075,35.23079735,0.468688832,34.23171931,34.94324905,35.25351004,35.54998489,36.07695159
56064,35.79760242,0.403830596,34.90214458,35.56306596,35.83194616,36.06972834,36.49847593
56060,35.3628147,0.405091282,34.45765721,35.13176209,35.39883938,35.63632051,36.06608472
56052,34.85237356,0.399449036,33.9804602,34.61274978,34.88738011,35.12746206,35.53599327
56041,34.38755761,0.393702984,33.51289261,34.15598851,34.42128035,34.65569265,35.07178257
56040,34.52716764,0.470410938,33.52234937,34.23378286,34.55069209,34.85005015,35.3679569
56032,34.87878308,0.403689938,33.99564536,34.6417933,34.9122863,35.15607836,35.58012901
56020,34.92027335,0.38845364,34.05813554,34.689183,34.95704747,35.18647082,35.5988381
56018,34.91056728,0.393319835,34.0367759,34.68021956,34.94430084,35.17805348,35.58810086
56007,35.36561502,0.401876436,34.47969288,35.12567955,35.3981101,35.64142758,36.06776482
56000,35.54284996,0.66800243,34.19098264,35.0991271,35.55213887,35.99798614,36.80914027
55993,35.68370066,0.492407439,34.66167862,35.36722896,35.71337896,36.01822795,36.5700593
55985,35.41599319,0.422485358,34.48465889,35.16090165,35.45028139,35.70603819,36.14888163
55983,35.19324791,0.475903765,34.16712262,34.90096819,35.21964541,35.51708917,36.0439329
55981,35.30424293,0.387021348,34.43401212,35.08213852,35.34526905,35.57143664,35.95013357
55975,35.7040786,0.45560663,34.72999594,35.41829,35.72973377,36.01477292,36.52104919
55971,35.91067114,0.404638929,35.00670196,35.67434699,35.94504392,36.19208291,36.60301516
55970,35.8443612,0.459361728,34.84897688,35.5606292,35.87212851,36.16141319,36.65819588
55966,35.58167893,0.458803757,34.5826922,35.30430396,35.6134185,35.89254971,36.3983575
55965,35.67471573,0.378138721,34.81987531,35.46184169,35.71355212,35.93505838,36.30549335
55961,35.69177935,0.547012918,34.56676697,35.34387628,35.71075966,36.06209613,36.71503337
55959,35.55822021,0.509806704,34.48721871,35.24155393,35.5768144,35.91135137,36.49248156
55957,35.67495233,0.364865493,34.83313785,35.47136633,35.71813826,35.92791057,36.26370321
55956,35.28635549,0.40861675,34.37174077,35.04803957,35.32569504,35.56544405,35.98529088
55954,35.57791754,0.434257848,34.62817995,35.3142859,35.6076588,35.87540248,36.34528748
55950,35.46083273,0.440464407,34.49789096,35.19741528,35.49090453,35.75909557,36.23975003
55948,35.28341375,0.424943226,34.34299724,35.03039452,35.31683056,35.57202356,36.01636965
55946,36.16154222,0.370609347,35.29730341,35.95969893,36.20697163,36.41442384,36.75949333
55944,36.48198719,0.416232133,35.57813682,36.23051106,36.51442865,36.76468013,37.20644468
55942,35.89038491,0.394411414,34.99658431,35.66765583,35.9315502,36.15918361,36.55175106
55934,39.27982633,0.545170514,38.11941437,38.94710409,39.31206482,39.65586489,40.26364897
55932,40.51873084,0.406480944,39.55582472,40.29746588,40.57620621,40.80100197,41.15747042
55930,41.13423656,0.405653425,40.16673233,40.91247571,41.19207367,41.42258583,41.76124933
55927,41.38037508,0.389529184,40.42988195,41.17752864,41.4548845,41.66663467,41.90974467
55926,41.17217491,0.441787828,40.14029049,40.92471731,41.22938421,41.49512847,41.84483969
55924,40.80100092,0.401121991,39.86177174,40.58001761,40.86094453,41.08320311,41.41766289
55920,40.38721875,0.58991266,39.14181659,40.01420272,40.41351762,40.79355372,41.45905628
55917,39.93253254,0.580522519,38.70083783,39.55926984,39.9585752,40.3268495,41.01198519
55914,39.9084389,0.401457532,38.97887561,39.69107901,39.96435416,40.1925219,40.53448754
55907,40.22268811,0.583519148,38.99116982,39.85680869,40.25442849,40.6192029,41.29483617
55904,40.39225206,0.401531619,39.4483972,40.173941,40.44574849,40.67400771,41.02952817
55901,40.36572042,0.419542056,39.39586123,40.13093337,40.41319884,40.65630724,41.04484671
55899,40.42311655,0.534881177,39.26525935,40.09283811,40.45408083,40.79067405,41.39133805
55898,40.26129769,0.557552776,39.0715941,39.91687355,40.28867792,40.6457717,41.27340644
55894,40.58089469,0.418684036,39.63421467,40.33617177,40.62347728,40.86938753,41.28291642
55891,40.20509125,0.531013869,39.06398632,39.87289135,40.23511481,40.56987346,41.1689454
55888,40.01475698,0.38702914,39.10321277,39.80432664,40.06809695,40.2877245,40.60826845
55885,39.00627871,0.405168529,38.07799682,38.77969987,39.05499993,39.286067,39.6620588
55882,40.08611462,0.465889914,39.07068132,39.80487217,40.12140973,40.40760688,40.89335988
55872,39.44199871,0.501230938,38.35930519,39.13971993,39.47352472,39.78413164,40.33645496
55869,39.36960557,0.478230396,38.33929916,39.07761318,39.40047911,39.69422412,40.2191557
55865,38.61433824,0.402928357,37.69937815,38.39057696,38.65827896,38.89390594,39.27986788
55859,39.22539716,0.475447726,38.20315784,38.93784152,39.26113289,39.54879533,40.06252754
55853,38.49623421,0.408387703,37.59252871,38.25888538,38.54307784,38.77962189,39.17124554
55849,37.74716707,0.595329689,36.52217415,37.36616043,37.77205894,38.15535967,38.85304231
55848,37.68011702,0.607724459,36.41996602,37.29283548,37.69907905,38.09634318,38.80420558
55846,37.66616759,0.603957794,36.41888229,37.27383761,37.68568968,38.07602213,38.80600044
55843,37.63650548,0.485592228,36.59287723,37.33916459,37.66782524,37.96935106,38.51352552
55833,37.35957744,0.740872045,35.83719962,36.88299023,37.38321865,37.8597281,38.74881376
55822,37.15166649,0.414295712,36.21724961,36.9125373,37.19045892,37.43681246,37.85231414
55820,37.21786299,0.43881948,36.27071061,36.95176029,37.24785459,37.52558371,37.98934642
55817,36.95126732,0.42534383,36.01830158,36.696266,36.98297573,37.24241075,37.68427502
55815,36.76087526,0.530779172,35.64556891,36.42875386,36.77899846,37.12242187,37.73844083
55805,36.26894146,0.435810482,35.30117859,36.00824273,36.30429793,36.56375942,37.03643463
55803,36.64898713,0.509317115,35.58320653,36.3298424,36.67478533,36.99906828,37.58310361
55800,37.3145429,0.520207069,36.21741725,36.98720473,37.33647769,37.6687326,38.27477324
55798,37.65071102,0.436162171,36.6954842,37.38440125,37.68180442,37.95087912,38.42051333
55796,36.60414357,0.428116409,35.668242,36.34947287,36.63340362,36.89748736,37.35670353
55794,36.566808,0.542591282,35.43618308,36.22324284,36.58989205,36.93060783,37.56273408
55788,36.80153597,0.680008995,35.41786621,36.3601767,36.82067335,37.26524639,38.07448057
55781,36.53869433,0.414369861,35.61388949,36.29222295,36.57154332,36.82176231,37.25588382
55776,36.96363577,0.47183751,35.95742953,36.67178788,36.98435444,37.29114693,37.8046343
55774,36.05750388,0.483697093,35.01870797,35.75881674,36.08724704,36.38518825,36.93538532
55772,37.79010084,0.493154775,36.75350214,37.47450886,37.81813049,38.12767431,38.68434128
55765,37.05706049,0.475871265,36.02203346,36.76030772,37.08202648,37.38120052,37.92132224
55761,37.15728025,0.532012206,36.03573403,36.82599052,37.1780008,37.52034813,38.13803071
55759,37.15710373,0.460464147,36.1689671,36.87477714,37.18226184,37.47513605,37.98499191
55753,36.16340739,0.493889498,35.12152968,35.85317194,36.18847458,36.50475805,37.05844796
55749,37.36725378,0.499612643,36.32179652,37.04844912,37.38989193,37.71103919,38.28103872
55741,37.24896342,0.679019296,35.84981229,36.81286096,37.26182457,37.70806348,38.5181027
55739,37.14936779,0.675191234,35.80226107,36.70998364,37.16052251,37.60858773,38.42006493
55734,36.64526014,0.494231096,35.59118687,36.33902059,36.66770437,36.98252409,37.5523361
55732,36.17011956,0.498718767,35.09805668,35.85948658,36.19807551,36.51157939,37.07164766
55722,37.10895143,0.743604056,35.60351538,36.61508408,37.13071797,37.6147512,38.524425
55715,37.59003328,0.654852244,36.24183393,37.16479921,37.60502601,38.02979913,38.83160314
55712,38.00301436,0.510641537,36.93691625,37.6814742,38.02371438,38.34851111,38.94832848
55710,36.72975828,0.492310937,35.68609032,36.42041378,36.75305898,37.05923472,37.63182706
55708,36.17582436,0.495369253,35.13348821,35.86957867,36.19928602,36.51529559,37.08196632
55698,37.02083606,0.430828349,36.06582993,36.76174734,37.05751394,37.31393767,37.77108036
55697,36.7308299,0.415941952,35.80986789,36.48694111,36.77157086,37.01556372,37.44767644
55686,37.17398945,0.487327404,36.13743048,36.87195523,37.19725257,37.50727355,38.05574574
55679,37.07544608,0.485665003,36.04842273,36.7750401,37.10322222,37.40596361,37.96242393
55674,37.49705093,0.441084528,36.53602046,37.23428844,37.52986158,37.80150602,38.27087302
55673,37.53438803,0.505565954,36.47664529,37.21680269,37.55665157,37.88312255,38.44518488
55660,37.92069383,0.510244269,36.83985044,37.59667459,37.95034367,38.26500794,38.84537682
55649,36.48602079,0.419752266,35.53267261,36.24207139,36.52287564,36.77597841,37.19780199
55644,37.12183549,0.490163082,36.09109569,36.81908729,37.15128038,37.45695948,38.00610972
55628,38.00330902,0.512287914,36.92702979,37.68251281,38.02586831,38.35114011,38.93624963
55622,38.32895334,0.47874682,37.31366998,38.03444917,38.35732198,38.65747785,39.18118643
55619,38.29996786,0.6130152,37.04827255,37.90856425,38.31427543,38.71346862,39.46364296
55607,37.19248862,0.511455051,36.10336864,36.86939487,37.21622649,37.53902999,38.12773323
55594,36.8011815,0.417414464,35.86744535,36.56065536,36.83752227,37.08750178,37.51893157
55589,36.70891251,0.417641596,35.77332808,36.46420247,36.74489936,36.99350159,37.43227902
55560,38.01245527,0.424486757,37.07491203,37.76364062,38.04821316,38.30619088,38.73772881
55553,37.33517824,0.499848865,36.28604324,37.0258908,37.36791229,37.6778146,38.23100932
55550,37.67894645,0.497216928,36.61985938,37.36529606,37.70197353,38.01689767,38.58892189
55520,37.13363737,0.428572784,36.16993708,36.88852413,37.17108809,37.42151669,37.87693018
55485,36.63620255,1.070490315,34.5324929,35.90807862,36.6474951,37.36572065,38.73729557
55450,36.70278674,0.420950949,35.76521913,36.45659046,36.74108645,36.99215689,37.42431534
55448,36.84243044,0.588353617,35.65271256,36.45683053,36.86333884,37.2373315,37.95219009
55411,36.29608804,1.091968405,34.16175753,35.55455171,36.29574911,37.0229207,38.42854474
55376,36.39882143,0.421527875,35.47310287,36.14558878,36.43145058,36.6920514,37.12071203
55345,36.0168638,1.067025761,33.90671118,35.30008613,36.01888031,36.73599405,38.08155686
55332,35.75979684,1.13870401,33.49531889,35.00129787,35.77107075,36.5380382,37.94595844
55257,37.48954077,0.520267351,36.40326813,37.16220332,37.51357484,37.84286674,38.44652869
55197,36.68463431,0.383339705,35.79532865,36.47283734,36.72979545,36.94745663,37.31567408
55138,36.44206482,0.376700094,35.58904853,36.23335457,36.48365981,36.70081976,37.07033099
55079,36.7937498,0.384652317,35.91023135,36.57650892,36.8380365,37.05745414,37.42115733
55021,37.39887987,0.521762779,36.29673125,37.06958003,37.42425996,37.75132756,38.35861101
55011,37.26098655,0.427584951,36.3269232,37.0116589,37.29832394,37.55310154,37.98426891
54963,36.88711109,0.532993239,35.75873626,36.55059035,36.91015686,37.25191979,37.87919448
